date,time_et_or_event,equity
2026-01-15,11:58:00,39219.22
2026-01-15,16:44:00,40313.18
2026-01-15,16:54:00,41291.73
2026-01-15,19:22:00,41499.28
2026-01-15,19:57:00,41634.05
2026-01-16,06:07:00,42203.66
2026-01-16,06:17:00,43793.89
2026-01-16,08:00:00,45636.36
2026-01-16,08:49:00,46082.79
2026-01-16,08:50:00,45957.79
2026-01-16,08:53:00,45491.89
2026-01-16,09:02:00,45138.69
2026-01-16,09:16:00,45306.12
2026-01-16,09:44:00,46671.19
2026-01-16,10:57:00,46586.69
2026-01-16,17:43:00,47215.32
2026-01-16,19:41:00,46715.33
2026-01-16,19:49:00,46590.71
2026-01-16,19:58:00,46467.41
2026-01-20,05:49:00,46832.15
2026-01-20,07:41:00,46441.79
2026-01-20,09:00:00,45941.8
2026-01-20,13:57:00,46222.13
2026-01-20,18:43:00,45722.2
2026-01-20,19:28:00,46308.53
2026-01-20,19:40:00,45826.44
2026-01-21,08:13:00,64553.24
2026-01-21,09:20:00,64615.89
2026-01-21,09:36:00,64115.92
2026-01-21,11:00:00,64765.19
2026-01-21,11:04:00,65176.84
2026-01-21,11:57:00,65176.84
2026-01-21,11:58:00,64676.85
2026-01-21,14:28:00,64845.43
2026-01-21,14:52:00,65445.19
2026-01-21,16:10:00,65940.23
2026-01-21,16:22:00,66172.98
2026-01-21,17:34:00,66864.48
2026-01-21,17:43:00,66658.66
2026-01-21,18:49:00,67722.19
2026-01-21,19:58:00,67575.63
2026-01-22,11:17:00,68897.88
2026-01-22,11:30:00,70104.75
2026-01-22,16:48:00,70450.67
2026-01-22,19:25:00,70123.12
2026-01-22,19:44:00,70520.83
2026-01-23,09:51:00,70828.64
2026-01-23,10:36:00,71503.87
2026-01-23,11:51:00,71003.87
2026-01-23,17:45:00,71110.28
2026-01-26,06:14:00,71516.39
2026-01-26,06:57:00,71714.31
2026-01-26,09:02:00,72719.1
2026-01-26,18:17:00,73110.5
2026-01-26,19:50:00,72662.29
2026-01-27,08:21:00,72162.34
2026-01-27,08:32:00,89055.58
2026-01-27,11:10:00,89333.55
2026-01-27,15:12:00,88833.57
2026-01-27,17:10:00,90286.43
2026-01-27,18:01:00,89993.5
2026-01-28,05:33:00,89877.64
2026-01-28,06:04:00,89534.65
2026-01-28,07:48:00,90153.91
2026-01-28,08:02:00,95059.56
2026-01-28,12:52:00,94559.58
2026-01-28,13:40:00,94851.23
2026-01-28,16:38:00,94351.3
2026-01-28,16:48:00,94692.68
2026-01-28,18:36:00,94192.74
2026-01-28,19:34:00,93835.27
2026-01-29,11:06:00,93709.98
2026-01-29,11:26:00,94034.8
2026-01-30,06:33:00,94462.96
2026-01-30,06:58:00,94108.14
2026-01-30,07:16:00,93608.22
2026-01-30,17:11:00,94112.92
2026-01-30,17:56:00,93808.97
2026-01-30,19:35:00,93308.97
2026-02-02,13:43:00,93083.65
2026-02-02,13:54:00,93443.4
2026-02-02,14:27:00,93042.85
2026-02-02,14:38:00,93361.02
2026-02-02,14:53:00,93739.44
2026-02-02,14:57:00,94525.12
2026-02-02,15:11:00,96093.14
2026-02-02,17:24:00,96426.9
2026-02-02,18:10:00,96109.6
2026-02-02,18:28:00,95609.73
2026-02-02,19:17:00,96214.66
2026-02-02,19:28:00,95714.68
2026-02-02,19:58:00,95214.7
2026-02-03,11:56:00,94750.45
2026-02-03,12:31:00,95020.45
2026-02-03,15:50:00,95442.47
2026-02-03,19:45:00,94942.49
2026-02-03,19:55:00,95013.41
2026-02-04,05:50:00,94889.15
2026-02-04,09:06:00,94659.34
2026-02-04,09:31:00,94228.37
2026-02-04,12:14:00,94025.24
2026-02-05,10:46:00,93525.43
2026-02-05,17:00:00,94172.34
2026-02-05,17:06:00,94047.22
2026-02-05,17:52:00,94437.92
2026-02-05,18:27:00,94554.7
2026-02-06,10:26:00,94054.87
2026-02-06,18:01:00,94927.24
2026-02-09,09:08:00,95477.13
2026-02-09,09:12:00,95889.38
2026-02-09,09:17:00,95389.4
2026-02-09,09:51:00,95635.2
2026-02-09,11:58:00,95363.64
2026-02-10,06:03:00,95875.37
2026-02-10,09:00:00,95997.51
2026-02-10,09:14:00,96390.86
2026-02-10,11:24:00,96139.92
2026-02-10,12:08:00,96333.34
2026-02-10,12:57:00,96208.67
2026-02-10,13:04:00,96252.9
2026-02-10,15:36:00,96451.01
2026-02-10,19:26:00,95964.32
2026-02-11,09:17:00,95524.79
2026-02-11,11:14:00,96328.7
2026-02-12,07:33:00,96748.25
2026-02-12,09:24:00,96454.05
2026-02-12,09:32:00,96328.32
2026-02-12,10:54:00,97657.23
2026-02-12,11:57:00,99750.76
2026-02-13,09:52:00,99250.8
2026-02-13,10:08:00,99532.61
2026-02-13,10:58:00,99532.61
2026-02-13,11:09:00,99858.63
2026-02-13,11:43:00,99359.35
2026-02-13,11:54:00,99890.45
2026-02-13,11:55:00,99608.87
2026-02-17,19:28:00,99108.9
2026-02-18,10:31:00,99481.37
2026-02-18,19:04:00,99859.82
2026-02-20,11:30:00,99359.83
2026-02-23,08:24:00,108109.74
2026-02-23,10:52:00,107768.9
2026-02-23,10:58:00,107268.92
2026-02-23,11:06:00,106768.94
2026-02-23,11:34:00,106268.96
2026-02-24,10:38:00,106617.98
2026-02-24,11:02:00,107049.01
2026-02-24,11:26:00,107423.07
2026-02-24,11:58:00,108033.75
2026-02-25,10:57:00,108415.79
2026-02-25,11:44:00,108236.07
2026-02-25,11:48:00,108445.16
2026-02-26,11:40:00,108250.23
2026-02-26,11:51:00,108362.9
2026-02-27,09:15:00,108160.41
2026-02-27,09:32:00,108335.51
2026-02-27,11:06:00,108171.5
2026-02-27,11:11:00,107671.55
2026-02-27,11:40:00,107171.58
2026-03-04,08:39:00,107528.71
2026-03-04,09:21:00,107028.72
2026-03-04,10:32:00,106528.92
2026-03-05,09:31:00,107144.2
2026-03-05,18:43:00,107019.2
2026-03-05,19:58:00,106564.7
2026-03-09,10:41:00,108494.53
2026-03-09,15:29:00,108323.76
2026-03-09,16:41:00,109010.07
2026-03-09,17:16:00,109303.92
2026-03-09,19:32:00,108803.96
2026-03-10,09:40:00,109610.78
2026-03-11,10:24:00,109110.8
2026-03-12,11:00:00,108610.81
2026-03-12,13:01:00,108882.33
2026-03-12,13:57:00,108382.37
2026-03-12,14:16:00,108647.37
2026-03-12,16:59:00,109620.68
2026-03-12,17:19:00,110153.38
2026-03-12,18:44:00,110798.02
2026-03-18,09:46:00,111611.98
2026-03-18,10:29:00,111375.91
2026-03-18,10:30:00,111815.36
2026-03-18,11:58:00,111721.74
2026-03-18,17:53:00,112253.61
2026-03-18,18:17:00,113064.38
2026-03-18,18:57:00,113142.0
2026-03-19,11:08:00,113456.97
2026-03-19,19:23:00,113590.56
2026-03-20,11:00:00,114584.75
2026-03-23,09:03:00,114974.12
2026-03-23,19:27:00,114474.17
2026-03-24,09:15:00,114983.45
2026-03-24,11:37:00,114977.5
2026-03-26,04:54:00,116217.98
2026-03-26,05:10:00,116092.73
2026-03-26,07:31:00,116540.9
2026-03-26,08:00:00,116834.04
2026-03-26,09:31:00,118804.86
2026-03-26,09:35:00,118304.9
2026-03-26,09:41:00,118910.31
2026-03-26,09:53:00,119224.0
2026-03-26,11:04:00,120719.79
2026-03-26,11:25:00,120817.22
2026-03-26,11:40:00,121393.22
2026-03-26,11:47:00,121610.53
2026-03-26,11:52:00,122540.94
2026-03-26,12:30:00,122921.74
2026-03-26,12:31:00,122421.74
2026-03-26,13:55:00,123346.26
2026-03-26,14:05:00,123747.57
2026-03-26,14:25:00,124021.69
2026-03-26,14:35:00,125244.33
2026-03-26,15:16:00,125119.07
2026-03-26,15:26:00,125422.11
2026-03-26,15:47:00,126129.92
2026-03-26,16:37:00,126713.95
2026-03-26,17:10:00,126214.04
2026-03-26,17:12:00,126520.31
2026-03-26,19:15:00,126724.21
2026-03-26,19:39:00,127134.76
2026-03-26,19:39:00,126634.77
2026-03-26,19:49:00,127443.79
2026-03-26,19:49:00,127565.72
2026-03-26,19:57:00,127565.72
2026-03-26,19:57:00,127565.72
2026-03-27,17:47:00,128079.05
2026-03-27,19:51:00,128015.55
2026-03-30,04:54:00,127515.57
2026-03-30,06:24:00,127936.03
2026-03-31,14:41:00,127436.05
2026-03-31,16:50:00,126936.09
2026-03-31,17:25:00,126436.19
2026-03-31,17:30:00,126311.2
2026-03-31,18:27:00,126186.2
2026-03-31,18:40:00,125849.34
2026-03-31,18:55:00,125349.38
2026-03-31,19:00:00,124849.4
2026-03-31,19:21:00,125182.08
2026-04-01,05:45:00,125566.1
2026-04-01,09:13:00,125981.82
2026-04-01,09:21:00,125481.97
2026-04-01,10:57:00,124982.3
2026-04-01,17:29:00,125350.82
2026-04-01,19:04:00,124955.16
2026-04-01,19:32:00,124630.98
2026-04-01,19:40:00,124130.99
2026-04-01,19:58:00,123631.01
2026-04-02,06:41:00,123375.77
2026-04-02,07:02:00,122974.46
2026-04-02,07:08:00,122474.61
2026-04-02,08:59:00,122848.61
2026-04-02,12:08:00,122348.63
2026-04-02,12:23:00,123131.27
2026-04-02,12:28:00,123402.09
2026-04-02,12:44:00,123130.71
2026-04-02,14:11:00,122630.75
2026-04-02,15:04:00,122130.8
2026-04-02,15:13:00,121630.8
2026-04-02,15:33:00,121885.6
2026-04-02,17:27:00,122088.39
2026-04-02,18:26:00,121648.4
2026-04-02,19:16:00,121842.74
2026-04-02,19:28:00,122178.72
2026-04-02,19:55:00,121678.73
2026-04-02,19:59:00,121266.37
2026-04-06,09:13:00,123075.33
2026-04-06,11:01:00,123498.11
2026-04-06,13:46:00,123680.1
2026-04-06,14:06:00,123191.83
2026-04-06,14:29:00,123425.48
2026-04-06,14:51:00,123675.48
2026-04-06,15:01:00,123242.07
2026-04-06,16:21:00,122742.14
2026-04-06,16:50:00,122242.15
2026-04-06,17:03:00,121741.07
2026-04-06,17:33:00,121616.61
2026-04-06,17:43:00,121116.68
2026-04-06,18:29:00,121739.94
2026-04-06,19:28:00,121525.17
2026-04-06,19:58:00,121525.17
2026-04-06,19:59:00,121525.17
2026-04-07,10:39:00,122704.42
2026-04-07,11:38:00,123231.24
2026-04-07,16:44:00,123745.05
2026-04-07,16:48:00,124181.53
2026-04-07,17:23:00,124992.52
2026-04-07,17:36:00,124492.55
2026-04-07,17:43:00,124714.12
2026-04-07,17:47:00,125376.15
2026-04-07,18:04:00,124935.51
2026-04-07,19:01:00,124810.13
2026-04-07,19:26:00,124993.75
2026-04-07,19:55:00,125728.28
2026-04-07,19:59:00,125741.69
2026-04-08,06:34:00,126236.69
2026-04-08,07:11:00,126965.07
2026-04-08,08:27:00,126580.07
2026-04-08,08:28:00,126155.38
2026-04-08,08:35:00,125655.39
2026-04-08,09:33:00,126263.43
2026-04-08,10:23:00,126041.4
2026-04-08,10:44:00,125815.34
2026-04-08,10:56:00,126084.17
2026-04-08,11:31:00,125660.52
2026-04-08,12:10:00,126165.19
2026-04-08,13:36:00,126459.48
2026-04-08,16:42:00,125959.51
2026-04-08,17:22:00,125655.01
2026-04-08,17:53:00,126545.17
2026-04-08,18:02:00,126754.78
2026-04-08,18:31:00,126629.78
2026-04-08,19:05:00,127302.84
2026-04-08,19:30:00,127603.63
2026-04-08,19:51:00,127603.63
2026-04-09,07:45:00,127356.98
2026-04-09,07:49:00,127103.13
2026-04-09,09:19:00,127552.76
2026-04-09,09:35:00,127052.8
2026-04-09,12:49:00,126738.41
2026-04-09,13:28:00,126238.44
2026-04-09,16:06:00,125738.51
2026-04-09,17:05:00,125613.77
2026-04-09,17:16:00,125488.77
2026-04-09,17:17:00,125067.84
2026-04-09,17:25:00,125784.4
2026-04-09,17:32:00,126459.79
2026-04-09,17:41:00,125959.81
2026-04-09,18:56:00,126228.02
2026-04-09,19:37:00,126102.79
2026-04-09,19:46:00,127395.85
2026-04-09,19:56:00,127173.41
2026-04-10,10:24:00,127344.01
2026-04-10,16:35:00,126844.04
2026-04-10,16:56:00,127267.42
2026-04-10,17:19:00,126767.43
2026-04-10,17:29:00,126967.69
2026-04-10,18:19:00,127761.96
2026-04-10,19:58:00,127300.77
2026-04-13,05:31:00,128519.05
2026-04-13,05:57:00,128998.56
2026-04-13,07:33:00,128752.78
2026-04-13,07:57:00,128252.79
2026-04-13,08:09:00,127752.8
2026-04-13,08:32:00,128586.21
2026-04-13,08:57:00,128086.23
2026-04-13,09:58:00,127586.31
2026-04-13,10:48:00,127237.22
2026-04-13,11:00:00,127642.31
2026-04-13,11:09:00,127142.34
2026-04-13,11:38:00,126642.35
2026-04-13,11:56:00,126517.35
2026-04-13,12:15:00,126706.63
2026-04-13,12:23:00,126905.6
2026-04-13,12:38:00,126405.62
2026-04-13,12:52:00,126281.3
2026-04-13,15:57:00,127027.6
2026-04-14,06:56:00,126900.93
2026-04-14,07:48:00,128650.43
2026-04-14,08:38:00,128649.19
2026-04-14,09:13:00,128287.86
2026-04-14,12:00:00,127787.91
2026-04-14,13:56:00,128241.41
2026-04-14,16:00:00,127785.42
2026-04-14,17:54:00,128368.72
2026-04-14,19:09:00,128676.6
2026-04-14,19:26:00,128397.28
2026-04-15,06:36:00,128188.29
2026-04-15,08:02:00,131660.09
2026-04-15,09:23:00,132127.84
2026-04-15,10:47:00,131846.34
2026-04-15,11:04:00,132414.13
2026-04-15,12:18:00,132953.8
2026-04-15,14:48:00,132750.31
2026-04-15,15:40:00,132250.46
2026-04-15,17:28:00,132529.53
2026-04-15,17:47:00,132029.6
2026-04-15,18:56:00,132235.93
2026-04-15,19:24:00,131735.97
2026-04-15,19:46:00,132485.96
2026-04-15,19:59:00,131986.02
2026-04-16,05:29:00,131861.02
2026-04-16,06:08:00,133063.15
2026-04-16,06:39:00,133960.35
2026-04-16,09:22:00,134735.52
2026-04-16,09:43:00,135104.07
2026-04-16,16:45:00,134604.1
2026-04-16,16:46:00,134949.82
2026-04-16,18:02:00,134659.89
2026-04-16,18:27:00,134534.7
2026-04-16,18:40:00,134709.59
2026-04-16,19:29:00,135217.16
2026-04-16,19:37:00,134809.65
2026-04-16,19:54:00,135357.25
2026-04-16,19:59:00,134988.09
2026-04-17,07:24:00,134843.51
2026-04-17,13:56:00,134574.73
2026-04-17,14:02:00,134163.82
2026-04-17,14:21:00,133698.95
2026-04-17,15:49:00,133198.99
2026-04-17,17:23:00,133395.78
2026-04-17,18:18:00,133676.59
2026-04-20,08:40:00,133646.14
2026-04-21,05:02:00,133717.77
2026-04-21,09:23:00,133217.8
2026-04-21,09:30:00,133808.84
2026-04-21,09:44:00,133308.86
2026-04-21,11:18:00,134077.89
2026-04-21,11:23:00,133819.42
2026-04-21,11:30:00,133653.16
2026-04-21,11:43:00,133153.18
2026-04-21,11:43:00,133544.92
2026-04-21,11:51:00,133419.33
2026-04-21,11:53:00,132919.4
2026-04-21,12:02:00,132675.91
2026-04-21,12:21:00,132430.72
2026-04-21,12:36:00,132775.95
2026-04-21,12:44:00,132621.24
2026-04-21,12:50:00,132252.01
2026-04-21,13:01:00,132955.29
2026-04-21,13:17:00,133221.55
2026-04-21,13:32:00,132933.18
2026-04-21,13:46:00,133101.9
2026-04-21,14:05:00,133273.05
2026-04-21,14:55:00,133145.15
2026-04-21,15:21:00,133403.41
2026-04-21,16:20:00,133515.15
2026-04-21,16:22:00,133161.95
2026-04-21,16:39:00,133317.4
2026-04-21,17:11:00,133603.1
2026-04-21,17:52:00,134619.2
2026-04-21,18:23:00,134247.62
2026-04-21,18:34:00,133747.65
2026-04-21,19:15:00,133535.0
2026-04-21,19:42:00,133845.15
2026-04-21,19:53:00,133345.19
2026-04-22,07:00:00,133000.07
2026-04-22,08:11:00,132500.08
2026-04-22,09:05:00,132855.12
2026-04-22,09:22:00,132494.94
2026-04-22,09:25:00,132150.65
2026-04-22,09:46:00,131650.66
2026-04-22,11:08:00,131983.34
2026-04-22,11:10:00,131857.47
2026-04-22,11:23:00,132144.18
2026-04-22,12:39:00,132440.83
2026-04-22,16:40:00,132992.28
2026-04-23,13:50:00,133385.15
2026-04-23,19:58:00,132885.2
2026-04-24,04:56:00,133764.57
2026-04-24,07:02:00,134233.13
2026-04-24,07:11:00,133733.17
2026-04-24,08:56:00,133233.17
2026-04-24,09:30:00,134148.26
2026-04-24,10:24:00,134400.51
2026-04-24,13:04:00,133903.02
2026-04-24,14:51:00,133403.02
2026-04-24,15:28:00,134570.33
2026-04-24,15:48:00,134070.36
2026-04-24,16:19:00,134715.22
2026-04-27,06:17:00,135042.16
2026-04-27,07:48:00,135279.56
2026-04-27,09:08:00,135462.61
2026-04-27,12:38:00,135790.11
2026-04-27,14:35:00,135290.11
2026-04-27,14:45:00,135226.99
2026-04-28,04:56:00,135923.99
2026-04-28,05:13:00,136456.02
2026-04-28,05:21:00,136523.72
2026-04-28,05:40:00,136659.39
2026-04-28,05:46:00,137850.73
2026-04-28,06:21:00,137350.74
2026-04-28,06:38:00,138487.27
2026-04-28,07:17:00,138011.31
2026-04-28,07:45:00,137667.04
2026-04-28,08:14:00,137334.91
2026-04-28,08:20:00,137073.28
2026-04-28,08:50:00,136573.32
2026-04-28,09:04:00,136791.35
2026-04-28,09:25:00,137323.75
2026-04-28,09:25:00,137558.82
2026-04-28,11:57:00,137399.14
2026-04-28,12:31:00,137658.79
2026-04-28,12:34:00,137779.0
2026-04-28,13:22:00,137756.37
2026-04-28,14:38:00,137947.09
2026-04-28,15:38:00,138064.01
2026-04-28,15:57:00,137647.36
2026-04-28,15:59:00,137177.07
2026-04-28,18:00:00,138952.77
2026-04-28,18:25:00,138511.31
2026-04-28,18:31:00,138254.38
2026-04-28,18:32:00,137918.83
2026-04-28,18:51:00,137793.26
2026-04-28,19:39:00,137674.2
2026-04-29,04:54:00,137174.28
2026-04-29,05:28:00,137527.35
2026-04-29,05:37:00,138825.19
2026-04-29,06:07:00,139270.2
2026-04-29,07:00:00,141559.62
2026-04-29,07:16:00,142423.04
2026-04-29,07:28:00,143028.35
2026-04-29,08:15:00,143617.62
2026-04-29,08:26:00,144510.8
2026-04-29,09:16:00,145258.48
2026-04-29,11:08:00,144758.49
2026-04-29,11:52:00,144426.9
2026-04-29,12:44:00,145538.83
2026-04-29,13:06:00,145866.63
2026-04-29,13:10:00,146606.96
2026-04-29,13:16:00,146926.77
2026-04-29,13:27:00,147402.66
2026-04-29,13:46:00,147707.05
2026-04-29,14:12:00,147814.97
2026-04-29,14:34:00,147983.86
2026-04-29,14:43:00,147595.6
2026-04-29,14:52:00,147095.79
2026-04-29,15:26:00,147424.16
2026-04-29,15:29:00,147096.27
2026-04-29,16:03:00,148434.39
2026-04-29,16:48:00,148652.47
2026-04-29,16:53:00,149007.54
2026-04-29,18:06:00,149488.65
2026-04-29,18:49:00,149942.59
2026-04-29,18:52:00,150212.37
2026-04-29,19:25:00,150380.04
2026-04-29,19:39:00,150718.88
2026-04-29,19:51:00,151373.63
2026-04-29,19:58:00,151030.53
2026-04-30,04:00:00,150530.55
2026-04-30,05:07:00,151517.29
2026-04-30,06:01:00,151645.46
2026-04-30,06:27:00,152562.91
2026-04-30,08:30:00,152195.39
2026-04-30,08:57:00,151706.72
2026-04-30,12:51:00,152090.41
2026-04-30,14:25:00,152361.23
2026-04-30,16:25:00,153439.36
2026-04-30,17:37:00,152939.37
2026-04-30,17:50:00,153040.67
2026-04-30,17:51:00,153229.0
2026-04-30,18:54:00,152989.52
2026-04-30,19:02:00,152722.15
2026-04-30,19:40:00,154101.93
2026-05-01,04:54:00,153601.98
2026-05-01,05:45:00,153235.87
2026-05-01,05:45:00,153548.59
2026-05-01,05:47:00,154521.8
2026-05-01,08:56:00,154021.84
2026-05-01,09:04:00,154251.44
2026-05-01,09:22:00,154251.44
2026-05-01,09:36:00,153892.29
2026-05-01,11:52:00,153463.96
2026-05-01,12:31:00,153719.52
2026-05-01,13:23:00,153219.55
2026-05-01,13:25:00,153465.69
2026-05-01,14:41:00,153187.07
2026-05-01,15:05:00,152814.53
2026-05-01,15:22:00,153220.78
2026-05-01,15:36:00,152720.8
2026-05-01,15:37:00,153122.63
2026-05-01,16:22:00,152623.04
2026-05-01,16:39:00,153067.11
2026-05-01,16:43:00,153194.56
2026-05-01,16:54:00,152701.93
2026-05-01,17:37:00,152201.96
2026-05-01,18:03:00,152470.17
2026-05-01,18:29:00,151970.21
2026-05-01,19:02:00,151587.81
2026-05-01,19:22:00,151087.87
2026-05-01,19:46:00,150587.89
2026-05-04,05:21:00,150187.99
2026-05-04,06:56:00,150657.83
2026-05-04,07:13:00,150371.43
2026-05-04,07:23:00,150882.89
2026-05-04,08:34:00,150757.9
2026-05-04,09:05:00,150257.95
2026-05-04,09:32:00,151607.25
2026-05-04,11:11:00,152339.0
2026-05-04,12:17:00,152674.98
2026-05-04,12:26:00,153140.94
2026-05-04,12:41:00,152640.98
2026-05-04,13:16:00,152141.01
2026-05-04,14:14:00,152420.1
2026-05-04,14:17:00,152420.1
