date,symbol,entry_time,entry_price,exit_time,exit_price,shares,pnl,pnl_pct,exit_reason,hold_minutes,box_top,box_bottom,box_range,rsi_at_entry,bar_volume_at_entry
2026-02-24,HPE,2026-02-24 16:07:00+00:00,20.21,2026-02-24 20:45:00+00:00,20.21,107,0,0,time_stop,278.0,22.02,19.84,2.18,33.6,14981.0
2026-02-24,UBER,2026-02-24 15:06:00+00:00,70.15,2026-02-24 15:29:00+00:00,70.91,272,206.72,1.0834,tiered_vwap_partial,23.0,74.59,69.95,4.64,33.2,54432.0
2026-02-24,UBER,2026-02-24 15:06:00+00:00,70.15,2026-02-24 20:45:00+00:00,71.04,91,80.99,1.2687,time_stop,339.0,74.59,69.95,4.64,33.2,54432.0
2026-02-25,T,2026-02-25 19:00:00+00:00,27.83,2026-02-25 20:45:00+00:00,27.88,467,23.35,0.1797,time_stop,105.0,28.83,27.54,1.29,31.8,65231.0
2026-02-25,CMCSA,2026-02-25 18:24:00+00:00,30.94,2026-02-25 20:45:00+00:00,30.86,495,-39.6,-0.2586,time_stop,141.0,31.85,30.69,1.16,29.9,40099.0
2026-02-26,TEVA,2026-02-26 17:52:00+00:00,33.55,2026-02-26 18:36:00+00:00,33.64,260,23.4,0.2683,tiered_vwap_partial,44.0,35.18,33.14,2.04,33.8,4700.0
2026-02-26,TEVA,2026-02-26 17:52:00+00:00,33.55,2026-02-26 20:45:00+00:00,33.66,87,9.57,0.3279,time_stop,173.0,35.18,33.14,2.04,33.8,4700.0
2026-02-26,JD,2026-02-26 17:23:00+00:00,26.8,2026-02-26 18:34:00+00:00,26.88,569,45.52,0.2985,tiered_vwap_partial,71.0,27.63,26.67,0.96,31.1,39269.0
2026-02-26,JD,2026-02-26 17:23:00+00:00,26.8,2026-02-26 20:45:00+00:00,26.93,190,24.7,0.4851,time_stop,202.0,27.63,26.67,0.96,31.1,39269.0
2026-02-27,XP,2026-02-27 17:21:00+00:00,21.54,2026-02-27 18:59:00+00:00,21.64,408,40.8,0.4643,tiered_vwap_partial,98.0,22.89,21.28,1.61,26.3,4855.0
2026-02-27,XP,2026-02-27 17:21:00+00:00,21.54,2026-02-27 20:45:00+00:00,21.57,137,4.11,0.1393,time_stop,204.0,22.89,21.28,1.61,26.3,4855.0
2026-02-27,GM,2026-02-27 17:30:00+00:00,78.81,2026-02-27 20:45:00+00:00,78.33,146,-70.08,-0.6091,time_stop,195.0,83.06,77.83,5.23,25.3,11124.0
2026-03-02,RIVN,2026-03-02 16:34:00+00:00,14.91,2026-03-02 16:37:00+00:00,14.99,528,42.24,0.5366,tiered_vwap_partial,3.0,15.77,14.7,1.07,33.5,56504.0
2026-03-02,RIVN,2026-03-02 16:34:00+00:00,14.91,2026-03-02 20:45:00+00:00,15.14,177,40.71,1.5426,time_stop,251.0,15.77,14.7,1.07,33.5,56504.0
2026-03-02,ETSY,2026-03-02 16:30:00+00:00,52.83,2026-03-02 17:13:00+00:00,53.4,152,86.64,1.0789,tiered_vwap_partial,43.0,55.96,52.11,3.85,35.0,8172.0
2026-03-02,ETSY,2026-03-02 16:30:00+00:00,52.83,2026-03-02 20:45:00+00:00,53.68,51,43.35,1.6089,time_stop,255.0,55.96,52.11,3.85,35.0,8172.0
2026-03-02,CMCSA,2026-03-02 18:11:00+00:00,30.74,2026-03-02 18:45:00+00:00,30.84,292,29.2,0.3253,tiered_vwap_partial,34.0,31.85,30.38,1.47,33.3,41859.0
2026-03-02,CMCSA,2026-03-02 18:11:00+00:00,30.74,2026-03-02 20:45:00+00:00,30.93,98,18.62,0.6181,time_stop,154.0,31.85,30.38,1.47,33.3,41859.0
2026-03-03,MRVL,2026-03-03 15:23:00+00:00,77.01,2026-03-03 16:04:00+00:00,77.63,201,124.62,0.8051,tiered_vwap_partial,41.0,82.82,76.65,6.17,28.7,27578.0
2026-03-03,MRVL,2026-03-03 15:23:00+00:00,77.01,2026-03-03 20:45:00+00:00,77.75,68,50.32,0.9609,time_stop,322.0,82.82,76.65,6.17,28.7,27578.0
2026-03-03,GME,2026-03-03 15:17:00+00:00,23.59,2026-03-03 16:34:00+00:00,23.7,488,53.68,0.4663,tiered_vwap_partial,77.0,24.53,23.4,1.13,27.7,38947.0
2026-03-03,GME,2026-03-03 15:17:00+00:00,23.59,2026-03-03 20:45:00+00:00,23.92,163,53.79,1.3989,time_stop,328.0,24.53,23.4,1.13,27.7,38947.0
2026-03-03,CSCO,2026-03-03 15:29:00+00:00,77.63,2026-03-03 16:04:00+00:00,78.25,158,97.96,0.7987,tiered_vwap_partial,35.0,79.53,77.07,2.46,30.5,52006.0
2026-03-03,CSCO,2026-03-03 15:29:00+00:00,77.63,2026-03-03 20:45:00+00:00,79.07,53,76.32,1.855,time_stop,316.0,79.53,77.07,2.46,30.5,52006.0
2026-03-04,PFE,2026-03-04 16:26:00+00:00,26.56,2026-03-04 16:31:00+00:00,26.58,438,8.76,0.0753,tiered_vwap_partial,5.0,27.67,26.35,1.32,32.7,52659.0
2026-03-04,PFE,2026-03-04 16:26:00+00:00,26.56,2026-03-04 20:45:00+00:00,26.67,147,16.17,0.4142,time_stop,259.0,27.67,26.35,1.32,32.7,52659.0
2026-03-05,KVUE,2026-03-05 18:17:00+00:00,18.09,2026-03-05 18:22:00+00:00,18.1,600,6.0,0.0553,tiered_vwap_partial,5.0,19.18,17.93,1.25,33.7,88140.0
2026-03-05,KVUE,2026-03-05 18:17:00+00:00,18.09,2026-03-05 20:45:00+00:00,18.27,201,36.18,0.995,time_stop,148.0,19.18,17.93,1.25,33.7,88140.0
2026-03-05,RIOT,2026-03-05 17:37:00+00:00,15.385,2026-03-05 20:45:00+00:00,15.67,487,138.8,1.8525,time_stop,188.0,17.015,15.05,1.965,27.2,76566.0
2026-03-05,SCHW,2026-03-05 19:18:00+00:00,94.28,2026-03-05 20:18:00+00:00,95.28,120,120.0,1.0607,tiered_vwap_partial,60.0,96.99,93.5,3.49,33.2,19440.0
2026-03-05,SCHW,2026-03-05 19:18:00+00:00,94.28,2026-03-05 20:45:00+00:00,95.2,40,36.8,0.9758,time_stop,87.0,96.99,93.5,3.49,33.2,19440.0
2026-03-09,PYPL,2026-03-09 15:37:00+00:00,45.4,2026-03-09 15:45:00+00:00,45.57,155,26.35,0.3744,tiered_vwap_partial,8.0,47.92,44.66,3.26,28.3,45549.0
2026-03-09,PYPL,2026-03-09 15:37:00+00:00,45.4,2026-03-09 19:45:00+00:00,46.26,52,44.72,1.8943,time_stop,248.0,47.92,44.66,3.26,28.3,45549.0
2026-03-10,PYPL,2026-03-10 17:39:00+00:00,45.14,2026-03-10 17:43:00+00:00,45.25,270,29.7,0.2437,tiered_vwap_partial,4.0,47.92,44.81,3.11,25.2,43890.0
2026-03-10,PYPL,2026-03-10 17:39:00+00:00,45.14,2026-03-10 19:45:00+00:00,45.09,90,-4.5,-0.1108,time_stop,126.0,47.92,44.81,3.11,25.2,43890.0
2026-03-10,SCHW,2026-03-10 14:10:00+00:00,92.89,2026-03-10 14:31:00+00:00,93.52,138,86.94,0.6782,tiered_vwap_partial,21.0,96.84,92.27,4.57,29.4,15161.0
2026-03-10,SCHW,2026-03-10 14:10:00+00:00,92.89,2026-03-10 19:45:00+00:00,93.52,46,28.98,0.6782,time_stop,335.0,96.84,92.27,4.57,29.4,15161.0
2026-03-11,PYPL,2026-03-11 15:09:00+00:00,45.05,2026-03-11 16:43:00+00:00,45.43,315,119.7,0.8435,tiered_vwap_partial,94.0,47.92,44.8,3.12,34.7,27232.0
2026-03-11,PYPL,2026-03-11 15:09:00+00:00,45.05,2026-03-11 19:45:00+00:00,45.58,106,56.18,1.1765,time_stop,276.0,47.92,44.8,3.12,34.7,27232.0
2026-03-11,AFRM,2026-03-11 14:28:00+00:00,49.65,2026-03-11 14:43:00+00:00,50.38,209,152.57,1.4703,tiered_vwap_partial,15.0,52.86,49.18,3.68,34.8,56137.0
2026-03-11,AFRM,2026-03-11 14:28:00+00:00,49.65,2026-03-11 19:45:00+00:00,50.74,70,76.3,2.1954,time_stop,317.0,52.86,49.18,3.68,34.8,56137.0
2026-03-11,VZ,2026-03-11 14:30:00+00:00,50.18,2026-03-11 14:56:00+00:00,50.45,365,98.55,0.5381,tiered_vwap_partial,26.0,51.32,50.02,1.3,30.2,50867.0
2026-03-11,VZ,2026-03-11 14:30:00+00:00,50.18,2026-03-11 19:45:00+00:00,50.58,122,48.8,0.7971,time_stop,315.0,51.32,50.02,1.3,30.2,50867.0
2026-03-11,KO,2026-03-11 14:30:00+00:00,76.66,2026-03-11 14:54:00+00:00,77.09,216,92.88,0.5609,tiered_vwap_partial,24.0,78.41,76.35,2.06,29.8,35699.0
2026-03-11,KO,2026-03-11 14:30:00+00:00,76.66,2026-03-11 19:45:00+00:00,77.57,73,66.43,1.1871,time_stop,315.0,78.41,76.35,2.06,29.8,35699.0
2026-03-12,SCHW,2026-03-12 16:09:00+00:00,90.97,2026-03-12 16:20:00+00:00,91.4,162,69.66,0.4727,tiered_vwap_partial,11.0,95.27,90.5,4.77,34.1,7117.0
2026-03-12,SCHW,2026-03-12 16:09:00+00:00,90.97,2026-03-12 19:45:00+00:00,91.3,54,17.82,0.3628,time_stop,216.0,95.27,90.5,4.77,34.1,7117.0
2026-03-12,CMCSA,2026-03-12 15:56:00+00:00,30.25,2026-03-12 19:45:00+00:00,30.19,500,-30.0,-0.1983,time_stop,229.0,31.97,30.0,1.97,32.7,32186.0
2026-03-12,BAC,2026-03-12 17:44:00+00:00,46.95,2026-03-12 19:45:00+00:00,47.05,483,48.3,0.213,time_stop,121.0,49.15,46.77,2.38,32.7,255672.0
2026-03-12,ZM,2026-03-12 16:13:00+00:00,75.06,2026-03-12 19:45:00+00:00,75.3,325,78.0,0.3197,time_stop,212.0,78.24,74.82,3.42,20.3,4086.0
2026-03-12,UBER,2026-03-12 16:29:00+00:00,72.64,2026-03-12 19:45:00+00:00,72.84,188,37.6,0.2753,time_stop,196.0,75.85,71.94,3.91,30.2,34354.0
2026-03-12,LYFT,2026-03-12 15:12:00+00:00,13.09,2026-03-12 19:45:00+00:00,13.01,728,-58.24,-0.6112,time_stop,273.0,13.86,12.88,0.98,34.9,43802.0
2026-03-13,RBLX,2026-03-13 15:44:00+00:00,56.63,2026-03-13 19:45:00+00:00,56.07,188,-105.28,-0.9889,time_stop,241.0,64.09,55.85,8.24,34.8,26283.0
2026-03-13,WFC,2026-03-13 16:47:00+00:00,75.22,2026-03-13 19:45:00+00:00,74.2,128,-130.56,-1.356,time_stop,178.0,79.8,74.03,5.77,33.2,12920.0
2026-03-13,GM,2026-03-13 16:28:00+00:00,72.56,2026-03-13 19:45:00+00:00,72.36,200,-40.0,-0.2756,time_stop,197.0,77.2,71.92,5.28,33.8,13288.0
2026-03-13,ETSY,2026-03-13 16:00:00+00:00,52.54,2026-03-13 19:45:00+00:00,51.93,175,-106.75,-1.161,time_stop,225.0,56.02,51.66,4.36,26.8,2700.0
2026-03-16,GM,2026-03-16 14:44:00+00:00,72.76,2026-03-16 19:45:00+00:00,72.77,194,1.94,0.0137,time_stop,301.0,77.2,72.09,5.11,17.2,9870.0
2026-03-16,AFRM,2026-03-16 17:16:00+00:00,47.29,2026-03-16 18:12:00+00:00,47.76,105,49.35,0.9939,tiered_vwap_partial,56.0,51.5,46.11,5.39,32.5,8280.0
2026-03-16,AFRM,2026-03-16 17:16:00+00:00,47.29,2026-03-16 19:45:00+00:00,47.53,36,8.64,0.5075,time_stop,149.0,51.5,46.11,5.39,32.5,8280.0
2026-03-16,SOFI,2026-03-16 14:31:00+00:00,17.69,2026-03-16 14:52:00+00:00,17.8,487,53.57,0.6218,tiered_vwap_partial,21.0,19.03,17.47,1.56,33.1,245483.0
2026-03-16,SOFI,2026-03-16 14:31:00+00:00,17.69,2026-03-16 19:45:00+00:00,17.57,163,-19.56,-0.6783,time_stop,314.0,19.03,17.47,1.56,33.1,245483.0
2026-03-16,DIS,2026-03-16 15:12:00+00:00,98.75,2026-03-16 15:30:00+00:00,99.16,191,78.31,0.4152,tiered_vwap_partial,18.0,102.24,98.46,3.78,33.9,33337.0
2026-03-16,DIS,2026-03-16 15:12:00+00:00,98.75,2026-03-16 19:45:00+00:00,98.82,64,4.48,0.0709,time_stop,273.0,102.24,98.46,3.78,33.9,33337.0
2026-03-17,AFRM,2026-03-17 16:06:00+00:00,46.67,2026-03-17 16:13:00+00:00,47.73,166,175.96,2.2713,tiered_vwap_partial,7.0,51.39,46.0,5.39,21.0,121964.0
2026-03-17,AFRM,2026-03-17 16:06:00+00:00,46.67,2026-03-17 19:45:00+00:00,47.46,56,44.24,1.6927,time_stop,219.0,51.39,46.0,5.39,21.0,121964.0
2026-03-17,GME,2026-03-17 16:05:00+00:00,23.58,2026-03-17 17:54:00+00:00,23.66,343,27.44,0.3393,tiered_vwap_partial,109.0,24.74,23.26,1.48,29.1,6876.0
2026-03-17,GME,2026-03-17 16:05:00+00:00,23.58,2026-03-17 19:45:00+00:00,23.54,115,-4.6,-0.1696,time_stop,220.0,24.74,23.26,1.48,29.1,6876.0
2026-03-18,GME,2026-03-18 14:29:00+00:00,23.36,2026-03-18 16:24:00+00:00,23.46,693,69.3,0.4281,tiered_vwap_partial,115.0,24.74,23.26,1.48,33.9,19278.0
2026-03-18,GME,2026-03-18 14:29:00+00:00,23.36,2026-03-18 19:45:00+00:00,23.4,231,9.24,0.1712,time_stop,316.0,24.74,23.26,1.48,33.9,19278.0
2026-03-18,MRVL,2026-03-18 16:36:00+00:00,88.27,2026-03-18 19:45:00+00:00,87.47,106,-84.8,-0.9063,time_stop,189.0,93.44,86.82,6.62,31.9,29477.0
2026-03-18,TFC,2026-03-18 14:14:00+00:00,44.0,2026-03-18 14:36:00+00:00,44.25,326,81.5,0.5682,tiered_vwap_partial,22.0,45.43,43.76,1.67,30.3,41411.0
2026-03-18,TFC,2026-03-18 14:14:00+00:00,44.0,2026-03-18 19:45:00+00:00,43.95,109,-5.45,-0.1136,time_stop,331.0,45.43,43.76,1.67,30.3,41411.0
2026-03-19,SOFI,2026-03-19 17:16:00+00:00,16.72,2026-03-19 17:23:00+00:00,16.82,495,49.5,0.5981,tiered_vwap_partial,7.0,18.26,16.5,1.76,30.3,133637.0
2026-03-19,SOFI,2026-03-19 17:16:00+00:00,16.72,2026-03-19 19:45:00+00:00,17.13,166,68.06,2.4522,time_stop,149.0,18.26,16.5,1.76,30.3,133637.0
2026-03-19,KO,2026-03-19 14:52:00+00:00,75.59,2026-03-19 15:29:00+00:00,75.9,334,103.54,0.4101,tiered_vwap_partial,37.0,78.43,75.52,2.91,33.4,24028.0
2026-03-19,KO,2026-03-19 14:52:00+00:00,75.59,2026-03-19 19:45:00+00:00,75.7,112,12.32,0.1455,time_stop,293.0,78.43,75.52,2.91,33.4,24028.0
2026-03-19,ZION,2026-03-19 14:30:00+00:00,52.78,2026-03-19 14:56:00+00:00,53.28,423,211.5,0.9473,tiered_vwap_partial,26.0,54.69,52.69,2.0,34.4,3250.0
2026-03-19,ZION,2026-03-19 14:30:00+00:00,52.78,2026-03-19 19:35:00+00:00,53.91,142,160.46,2.141,trailing_stop,305.0,54.69,52.69,2.0,34.4,3250.0
2026-03-19,VZ,2026-03-19 15:09:00+00:00,49.48,2026-03-19 16:32:00+00:00,49.57,183,16.47,0.1819,tiered_vwap_partial,83.0,51.67,48.91,2.76,30.2,173271.0
2026-03-19,VZ,2026-03-19 15:09:00+00:00,49.48,2026-03-19 19:45:00+00:00,49.55,62,4.34,0.1415,time_stop,276.0,51.67,48.91,2.76,30.2,173271.0
2026-03-19,W,2026-03-19 15:38:00+00:00,73.9,2026-03-19 17:53:00+00:00,74.8,288,259.2,1.2179,tiered_vwap_partial,135.0,81.5,73.75,7.75,30.7,5700.0
2026-03-19,W,2026-03-19 15:38:00+00:00,73.9,2026-03-19 19:45:00+00:00,76.24,97,226.98,3.1664,time_stop,247.0,81.5,73.75,7.75,30.7,5700.0
2026-03-23,TEVA,2026-03-23 16:00:00+00:00,28.9,2026-03-23 17:35:00+00:00,29.04,276,38.64,0.4844,tiered_vwap_partial,95.0,30.3,28.5,1.8,17.5,4722.0
2026-03-23,TEVA,2026-03-23 16:00:00+00:00,28.9,2026-03-23 19:45:00+00:00,28.73,92,-15.64,-0.5882,time_stop,225.0,30.3,28.5,1.8,17.5,4722.0
2026-03-23,JD,2026-03-23 15:57:00+00:00,27.47,2026-03-23 17:36:00+00:00,27.61,285,39.9,0.5096,tiered_vwap_partial,99.0,28.86,27.08,1.78,22.4,41131.0
2026-03-23,JD,2026-03-23 15:57:00+00:00,27.47,2026-03-23 19:45:00+00:00,27.59,95,11.4,0.4368,time_stop,228.0,28.86,27.08,1.78,22.4,41131.0
2026-03-24,PINS,2026-03-24 16:31:00+00:00,18.38,2026-03-24 18:52:00+00:00,18.46,482,38.56,0.4353,tiered_vwap_partial,141.0,19.23,18.16,1.07,32.7,33546.0
2026-03-24,PINS,2026-03-24 16:31:00+00:00,18.38,2026-03-24 19:45:00+00:00,18.41,161,4.83,0.1632,time_stop,194.0,19.23,18.16,1.07,32.7,33546.0
2026-03-25,PINS,2026-03-25 15:13:00+00:00,18.42,2026-03-25 16:28:00+00:00,18.68,427,111.02,1.4115,tiered_vwap_partial,75.0,19.23,18.16,1.07,21.5,35365.0
2026-03-25,PINS,2026-03-25 15:13:00+00:00,18.42,2026-03-25 19:45:00+00:00,18.71,143,41.47,1.5744,time_stop,272.0,19.23,18.16,1.07,21.5,35365.0
2026-03-25,SOFI,2026-03-25 15:18:00+00:00,16.71,2026-03-25 19:45:00+00:00,16.55,661,-105.76,-0.9575,time_stop,267.0,17.41,16.49,0.92,21.8,184550.0
2026-03-25,OKTA,2026-03-25 15:15:00+00:00,77.37,2026-03-25 17:38:00+00:00,77.91,92,49.68,0.6979,tiered_vwap_partial,143.0,82.12,76.13,5.99,28.7,7771.0
2026-03-25,OKTA,2026-03-25 15:15:00+00:00,77.37,2026-03-25 19:45:00+00:00,77.84,31,14.57,0.6075,time_stop,270.0,82.12,76.13,5.99,28.7,7771.0
2026-03-25,CMCSA,2026-03-25 15:09:00+00:00,28.81,2026-03-25 19:45:00+00:00,28.76,583,-29.15,-0.1736,time_stop,276.0,29.71,28.61,1.1,24.3,56326.0
2026-03-26,DIS,2026-03-26 15:32:00+00:00,95.48,2026-03-26 19:45:00+00:00,94.8,145,-98.6,-0.7122,time_stop,253.0,100.6,94.58,6.02,32.9,15136.0
2026-03-26,CMCSA,2026-03-26 16:01:00+00:00,28.82,2026-03-26 19:45:00+00:00,28.65,566,-96.22,-0.5899,time_stop,224.0,29.71,28.61,1.1,34.4,40187.0
2026-03-27,USB,2026-03-27 17:53:00+00:00,50.91,2026-03-27 19:45:00+00:00,50.65,301,-78.26,-0.5107,time_stop,112.0,52.95,50.5,2.45,28.6,21958.0
2026-03-27,WFC,2026-03-27 17:32:00+00:00,77.64,2026-03-27 19:45:00+00:00,76.98,170,-112.2,-0.8501,time_stop,133.0,80.79,76.85,3.94,33.7,10769.0
2026-03-27,BAC,2026-03-27 16:08:00+00:00,47.3,2026-03-27 19:45:00+00:00,46.91,288,-112.32,-0.8245,time_stop,217.0,49.11,46.84,2.27,24.1,104593.0
2026-03-27,KEY,2026-03-27 18:09:00+00:00,19.42,2026-03-27 19:45:00+00:00,19.39,1275,-38.25,-0.1545,time_stop,96.0,20.17,19.36,0.81,31.6,29208.0
2026-03-30,SCHW,2026-03-30 17:27:00+00:00,92.98,2026-03-30 19:45:00+00:00,92.72,136,-35.36,-0.2796,time_stop,138.0,96.74,91.97,4.77,33.1,5032.0
2026-03-30,USB,2026-03-30 16:10:00+00:00,50.96,2026-03-30 16:18:00+00:00,50.99,210,6.3,0.0589,tiered_vwap_partial,8.0,52.78,50.5,2.28,29.5,22735.0
2026-03-30,USB,2026-03-30 16:10:00+00:00,50.96,2026-03-30 19:45:00+00:00,50.68,70,-19.6,-0.5495,time_stop,215.0,52.78,50.5,2.28,29.5,22735.0
2026-03-30,TFC,2026-03-30 16:47:00+00:00,44.61,2026-03-30 16:57:00+00:00,44.72,213,23.43,0.2466,tiered_vwap_partial,10.0,46.1,44.13,1.97,26.8,8972.0
2026-03-30,TFC,2026-03-30 16:47:00+00:00,44.61,2026-03-30 19:45:00+00:00,44.58,72,-2.16,-0.0672,time_stop,178.0,46.1,44.13,1.97,26.8,8972.0
2026-03-30,WFC,2026-03-30 16:10:00+00:00,77.48,2026-03-30 16:14:00+00:00,77.56,108,8.64,0.1033,tiered_vwap_partial,4.0,80.79,76.49,4.3,30.9,9407.0
2026-03-30,WFC,2026-03-30 16:10:00+00:00,77.48,2026-03-30 19:45:00+00:00,76.72,37,-28.12,-0.9809,time_stop,215.0,80.79,76.49,4.3,30.9,9407.0
2026-03-30,DAL,2026-03-30 16:19:00+00:00,63.72,2026-03-30 16:30:00+00:00,63.96,136,32.64,0.3766,tiered_vwap_partial,11.0,68.6,62.94,5.66,34.7,31121.0
2026-03-30,DAL,2026-03-30 16:19:00+00:00,63.72,2026-03-30 19:45:00+00:00,63.11,46,-28.06,-0.9573,time_stop,206.0,68.6,62.94,5.66,34.7,31121.0
2026-03-31,CSCO,2026-03-31 14:10:00+00:00,77.26,2026-03-31 14:17:00+00:00,77.65,112,43.68,0.5048,tiered_vwap_partial,7.0,83.11,76.31,6.8,32.9,28015.0
2026-03-31,CSCO,2026-03-31 14:10:00+00:00,77.26,2026-03-31 19:45:00+00:00,77.25,38,-0.38,-0.0129,time_stop,335.0,83.11,76.31,6.8,32.9,28015.0
2026-03-31,NOK,2026-03-31 14:42:00+00:00,7.91,2026-03-31 17:40:00+00:00,7.96,943,47.15,0.6321,tiered_vwap_partial,178.0,8.54,7.79,0.75,31.8,161235.0
2026-03-31,NOK,2026-03-31 14:42:00+00:00,7.91,2026-03-31 19:45:00+00:00,8.02,315,34.65,1.3906,time_stop,303.0,8.54,7.79,0.75,31.8,161235.0
2026-03-31,VZ,2026-03-31 15:00:00+00:00,49.86,2026-03-31 16:32:00+00:00,50.04,406,73.08,0.361,tiered_vwap_partial,92.0,51.45,49.74,1.71,34.8,39511.0
2026-03-31,VZ,2026-03-31 15:00:00+00:00,49.86,2026-03-31 19:45:00+00:00,49.99,136,17.68,0.2607,time_stop,285.0,51.45,49.74,1.71,34.8,39511.0
2026-03-31,T,2026-03-31 18:16:00+00:00,28.65,2026-03-31 19:10:00+00:00,28.71,570,34.2,0.2094,tiered_vwap_partial,54.0,29.37,28.53,0.84,26.1,55800.0
2026-03-31,T,2026-03-31 18:16:00+00:00,28.65,2026-03-31 19:45:00+00:00,28.7,191,9.55,0.1745,time_stop,89.0,29.37,28.53,0.84,26.1,55800.0
