strategy,symbol,session_date,direction,level_kind,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason,price_tier,vix_proxy
vp_breakout,AAL,2020-01-23,long,LVN,2020-01-23T15:52:00,2020-01-23T15:55:00,28.715,28.85,28.62,28.904999999999998,10526,1000.0,1421.0100000000164,1.4210100000000163,session_close,$10-50,18.0
vp_breakout,TSLA,2020-01-24,short,LVN,2020-01-24T12:09:00,2020-01-24T12:35:00,560.38,561.52,561.52,542.8075,877,1000.0,-999.779999999988,-0.999779999999988,stop,$300+,18.0
vp_breakout,NVDA,2020-01-24,short,LVN,2020-01-24T13:42:00,2020-01-24T13:44:00,250.93,251.34,251.34,248.7366,2439,1000.0,-999.9899999999917,-0.9999899999999917,stop,$150-300,18.0
vp_breakout,AMD,2020-01-24,short,LVN,2020-01-24T12:03:00,2020-01-24T12:06:00,50.41,50.1231,50.669999999999995,50.1231,3846,1000.0,1103.4173999999834,1.1034173999999835,target,$50-150,18.0
vp_breakout,QCOM,2020-01-24,short,LVN,2020-01-24T09:47:00,2020-01-24T09:49:00,91.97,91.7797,92.23,91.7797,3846,1000.0,731.8937999999749,0.731893799999975,target,$50-150,18.0
vp_breakout,MU,2020-01-24,short,LVN,2020-01-24T10:20:00,2020-01-24T13:30:00,58.97,57.9496,59.169999999999995,57.9496,5000,1000.0,5102.000000000011,5.102000000000011,target,$50-150,18.0
vp_breakout,ROKU,2020-01-24,short,LVN,2020-01-24T10:30:00,2020-01-24T10:33:00,131.93,132.14000000000001,132.14000000000001,130.6713,4761,1000.0,-999.8100000000379,-0.999810000000038,stop,$50-150,18.0
vp_breakout,DAL,2020-01-24,short,LVN,2020-01-24T09:58:00,2020-01-24T09:58:00,58.965,59.089999999999996,59.089999999999996,58.71500000000002,8000,1000.0,-999.9999999999432,-0.9999999999999432,stop,$50-150,18.0
vp_breakout,AAL,2020-01-24,short,LVN,2020-01-24T14:28:00,2020-01-24T14:40:00,27.035,27.17,27.17,26.764999999999997,7407,1000.0,-999.9450000000115,-0.9999450000000115,stop,$10-50,18.0
vp_breakout,TSLA,2020-01-27,short,LVN,2020-01-27T10:14:00,2020-01-27T10:14:00,545.8,546.9499999999999,546.9499999999999,543.5968,869,1000.0,-999.3499999999802,-0.9993499999999802,stop,$300+,18.0
vp_breakout,AAPL,2020-01-28,long,LVN,2020-01-28T11:51:00,2020-01-28T12:32:00,316.46,317.0649,315.98530999999997,317.0649,2106,1000.0,1273.9194000000912,1.273919400000091,target,$300+,18.0
vp_breakout,AMD,2020-01-28,long,LVN,2020-01-28T11:17:00,2020-01-28T15:55:00,50.02,50.625,49.885000000000005,51.1576,7407,1000.0,4481.234999999977,4.481234999999977,session_close,$50-150,18.0
vp_breakout,NFLX,2020-01-28,long,LVN,2020-01-28T10:00:00,2020-01-28T10:33:00,347.15,348.9523,346.38,348.9523,1298,1000.0,2339.3854000000033,2.3393854000000034,target,$300+,18.0
vp_breakout,CSCO,2020-01-28,long,LVN,2020-01-28T10:25:00,2020-01-28T15:55:00,47.81,47.805,47.67,48.7856,7142,1000.0,-35.71000000001827,-0.03571000000001827,session_close,$10-50,18.0
vp_breakout,MU,2020-01-28,long,LVN,2020-01-28T10:24:00,2020-01-28T15:55:00,56.04,56.55,55.84,58.8199,5000,1000.0,2549.99999999999,2.54999999999999,session_close,$50-150,18.0
vp_breakout,ROKU,2020-01-28,long,LVN,2020-01-28T11:49:00,2020-01-28T14:35:00,128.19,130.0722,127.88000000000001,130.0722,3225,1000.0,6070.0950000000375,6.0700950000000375,target,$50-150,18.0
vp_breakout,F,2020-01-28,long,LVN,2020-01-28T10:27:00,2020-01-28T11:08:00,8.96,8.899999999999999,8.899999999999999,9.0204,16666,1000.0,-999.9600000000379,-0.9999600000000379,stop,<$10,18.0
vp_breakout,AAL,2020-01-28,long,LVN,2020-01-28T13:49:00,2020-01-28T15:55:00,26.99,27.0,26.884999999999998,27.3024,9523,1000.0,95.23000000001488,0.09523000000001489,session_close,$10-50,18.0
vp_breakout,TSLA,2020-01-29,long,LVN,2020-01-29T13:33:00,2020-01-29T13:55:00,578.85,577.981725,577.981725,580.58655,1151,1000.0,-999.3845250000456,-0.9993845250000456,stop,$300+,18.0
vp_breakout,AVGO,2020-01-29,long,LVN,2020-01-29T09:48:00,2020-01-29T09:49:00,324.68,323.69,323.69,330.9341,1010,1000.0,-999.9000000000092,-0.9999000000000092,stop,$300+,18.0
vp_breakout,NFLX,2020-01-29,short,LVN,2020-01-29T13:54:00,2020-01-29T14:36:00,340.4,341.39,341.39,331.053,1010,1000.0,-999.9000000000092,-0.9999000000000092,stop,$300+,18.0
vp_breakout,QCOM,2020-01-29,short,LVN,2020-01-29T09:59:00,2020-01-29T10:01:00,87.805,87.5625,88.14,87.5625,2985,1000.0,723.8625000000204,0.7238625000000204,target,$50-150,18.0
vp_breakout,F,2020-01-29,short,LVN,2020-01-29T11:34:00,2020-01-29T15:55:00,8.87,8.865,8.930000000000001,8.749999999999995,16666,1000.0,83.32999999998341,0.08332999999998342,session_close,<$10,18.0
vp_breakout,BAC,2020-01-29,short,LVN,2020-01-29T15:04:00,2020-01-29T15:35:00,33.07,33.15,33.15,32.8888,12500,1000.0,-999.9999999999786,-0.9999999999999786,stop,$10-50,18.0
vp_breakout,WFC,2020-01-29,short,LVN,2020-01-29T10:01:00,2020-01-29T10:02:00,47.57,47.5214,47.66,47.5214,11111,1000.0,539.9946000000047,0.5399946000000047,target,$10-50,18.0
vp_breakout,DAL,2020-01-29,short,LVN,2020-01-29T10:03:00,2020-01-29T10:14:00,56.88,57.05,57.05,56.6187,5882,1000.0,-999.9399999999682,-0.9999399999999682,stop,$50-150,18.0
vp_breakout,AAL,2020-01-29,short,LVN,2020-01-29T15:45:00,2020-01-29T15:45:00,26.77,26.7599,26.855,26.7599,11764,1000.0,118.81640000001565,0.11881640000001564,target,$10-50,18.0
vp_breakout,AAPL,2020-01-30,short,LVN,2020-01-30T10:56:00,2020-01-30T11:11:00,319.8,320.46000000000004,320.46000000000004,317.7188,1515,1000.0,-999.9000000000378,-0.9999000000000379,stop,$300+,25.050382195205604
vp_breakout,AMD,2020-01-30,long,LVN,2020-01-30T14:17:00,2020-01-30T14:42:00,47.98,48.262,47.78,48.262,5000,1000.0,1410.000000000018,1.410000000000018,target,$10-50,25.050382195205604
vp_breakout,AVGO,2020-01-30,short,LVN,2020-01-30T10:20:00,2020-01-30T10:25:00,311.99,311.2572,312.457985,311.2572,2136,1000.0,1565.2607999999946,1.5652607999999946,target,$300+,25.050382195205604
vp_breakout,ROKU,2020-01-30,short,LVN,2020-01-30T10:46:00,2020-01-30T10:49:00,127.94,128.53,128.53,126.6952,1694,1000.0,-999.4600000000057,-0.9994600000000057,stop,$50-150,25.050382195205604
vp_breakout,F,2020-01-30,long,LVN,2020-01-30T11:29:00,2020-01-30T13:20:00,8.825,8.754999999999999,8.754999999999999,8.885,14285,1000.0,-999.950000000004,-0.999950000000004,stop,<$10,25.050382195205604
vp_breakout,BAC,2020-01-30,long,LVN,2020-01-30T14:43:00,2020-01-30T14:47:00,33.255,33.2938,33.1,33.2938,6451,1000.0,250.29879999996672,0.25029879999996674,target,$10-50,25.050382195205604
vp_breakout,NKE,2020-01-30,short,LVN,2020-01-30T10:46:00,2020-01-30T10:46:00,97.95,98.11,98.11,97.63000000000001,6250,1000.0,-999.9999999999786,-0.9999999999999786,stop,$50-150,25.050382195205604
vp_breakout,AAPL,2020-01-31,short,LVN,2020-01-31T13:39:00,2020-01-31T13:59:00,311.13,312.52000000000004,312.52000000000004,309.2576,719,1000.0,-999.410000000031,-0.999410000000031,stop,$300+,29.59572424086293
vp_breakout,TSLA,2020-01-31,short,LVN,2020-01-31T10:03:00,2020-01-31T10:11:00,633.84,637.3499999999999,637.3499999999999,626.2582,284,1000.0,-996.8399999999651,-0.9968399999999651,stop,$300+,29.59572424086293
vp_breakout,NVDA,2020-01-31,short,LVN,2020-01-31T11:16:00,2020-01-31T11:18:00,237.29,238.21,238.21,235.44999999999996,1086,1000.0,-999.1200000000173,-0.9991200000000173,stop,$150-300,29.59572424086293
vp_breakout,AVGO,2020-01-31,short,LVN,2020-01-31T10:05:00,2020-01-31T10:06:00,308.15,308.825,308.825,306.79999999999995,1481,1000.0,-999.6750000000168,-0.9996750000000167,stop,$300+,29.59572424086293
vp_breakout,ADBE,2020-01-31,short,LVN,2020-01-31T11:16:00,2020-01-31T11:18:00,349.2,350.01,350.01,347.58,1234,1000.0,-999.5400000000028,-0.9995400000000028,stop,$300+,29.59572424086293
vp_breakout,QCOM,2020-01-31,short,LVN,2020-01-31T10:04:00,2020-01-31T11:58:00,85.94,86.25999999999999,86.25999999999999,85.30000000000001,3125,1000.0,-999.9999999999786,-0.9999999999999786,stop,$50-150,29.59572424086293
vp_breakout,MU,2020-01-31,short,LVN,2020-01-31T10:03:00,2020-01-31T10:11:00,53.5,53.73,53.73,53.040000000000006,4347,1000.0,-999.8099999999864,-0.9998099999999864,stop,$50-150,29.59572424086293
vp_breakout,AAL,2020-01-31,short,LVN,2020-01-31T12:50:00,2020-01-31T12:55:00,26.63,26.77,26.77,26.4344,7142,1000.0,-999.8800000000041,-0.9998800000000041,stop,$10-50,29.59572424086293
vp_breakout,AAPL,2020-02-03,short,LVN,2020-02-03T13:12:00,2020-02-03T13:16:00,307.09,306.16873,307.550635,306.16873,2170,1000.0,1999.1558999999843,1.9991558999999843,target,$300+,29.83923408517035
vp_breakout,INTC,2020-02-03,long,LVN,2020-02-03T09:57:00,2020-02-03T10:02:00,64.88,64.75,64.75,65.7885,7692,1000.0,-999.959999999965,-0.999959999999965,stop,$50-150,29.83923408517035
vp_breakout,QCOM,2020-02-03,long,LVN,2020-02-03T10:31:00,2020-02-03T10:31:00,86.39,86.3971,86.21000000000001,86.3971,5555,1000.0,39.44049999996729,0.039440499999967286,target,$50-150,29.83923408517035
vp_breakout,ROKU,2020-02-03,long,LVN,2020-02-03T11:21:00,2020-02-03T11:21:00,128.77,128.8075,128.29999999999998,128.8075,2127,1000.0,79.76249999998791,0.07976249999998791,target,$50-150,29.83923408517035
vp_breakout,SNAP,2020-02-03,short,LVN,2020-02-03T14:05:00,2020-02-03T14:39:00,18.435,18.3637,18.515,18.3637,12499,1000.0,891.1786999999657,0.8911786999999657,target,$10-50,29.83923408517035
vp_breakout,F,2020-02-03,long,LVN,2020-02-03T09:54:00,2020-02-03T11:46:00,9.015,8.944999999999999,8.944999999999999,9.155000000000005,14285,1000.0,-999.9500000000295,-0.9999500000000295,stop,<$10,29.83923408517035
vp_breakout,SNAP,2020-02-04,long,LVN,2020-02-04T09:59:00,2020-02-04T10:00:00,18.51,18.5768,18.419999999999998,18.5768,11111,1000.0,742.2147999999676,0.7422147999999675,target,$10-50,31.47785665654002
vp_breakout,DAL,2020-02-04,long,LVN,2020-02-04T10:26:00,2020-02-04T10:43:00,58.02,58.20000000000001,57.93,58.20000000000001,11111,1000.0,1999.9800000000757,1.9999800000000758,target,$50-150,31.47785665654002
vp_breakout,MSFT,2020-02-05,short,LVN,2020-02-05T10:42:00,2020-02-05T10:42:00,180.11,180.380165,180.380165,179.9221,3701,1000.0,-999.8806649999688,-0.9998806649999687,stop,$150-300,31.49402067068214
vp_breakout,TSLA,2020-02-05,short,LVN,2020-02-05T10:10:00,2020-02-05T10:10:00,765.065,761.6674,776.3199999999999,761.6674,88,1000.0,298.988800000001,0.298988800000001,target,$300+,31.49402067068214
vp_breakout,AMD,2020-02-05,short,LVN,2020-02-05T10:41:00,2020-02-05T10:50:00,49.46,49.61,49.61,47.8663,6666,1000.0,-999.8999999999905,-0.9998999999999906,stop,$10-50,31.49402067068214
vp_breakout,CRM,2020-02-05,short,LVN,2020-02-05T09:42:00,2020-02-05T10:15:00,186.84,185.6781,187.48000000000002,185.6781,1562,1000.0,1814.8878000000045,1.8148878000000046,target,$150-300,31.49402067068214
vp_breakout,NFLX,2020-02-05,short,LVN,2020-02-05T10:29:00,2020-02-05T11:10:00,364.14,366.08,366.08,357.9058,515,1000.0,-999.0999999999988,-0.9990999999999988,stop,$300+,31.49402067068214
vp_breakout,INTC,2020-02-05,long,LVN,2020-02-05T14:50:00,2020-02-05T15:00:00,67.02,67.22106,66.91946999999999,67.22106,9947,1000.0,1999.9438199999825,1.9999438199999824,target,$50-150,31.49402067068214
vp_breakout,ROKU,2020-02-05,short,LVN,2020-02-05T10:37:00,2020-02-05T10:42:00,125.29,125.77,125.77,121.9225,2083,1000.0,-999.8399999999787,-0.9998399999999786,stop,$50-150,31.49402067068214
vp_breakout,DIS,2020-02-05,short,LVN,2020-02-05T12:38:00,2020-02-05T14:48:00,140.39,140.96,140.96,138.2197,1754,1000.0,-999.780000000038,-0.999780000000038,stop,$50-150,31.49402067068214
vp_breakout,MSFT,2020-02-06,long,LVN,2020-02-06T13:00:00,2020-02-06T13:08:00,183.6,183.3246,183.3246,184.1508,3631,1000.0,-999.9773999999657,-0.9999773999999657,stop,$150-300,31.24427497781206
vp_breakout,TSLA,2020-02-06,long,LVN,2020-02-06T10:05:00,2020-02-06T10:05:00,715.4,717.5211,707.2,717.5211,121,1000.0,256.6531000000084,0.2566531000000084,target,$300+,31.24427497781206
vp_breakout,ADBE,2020-02-06,long,LVN,2020-02-06T13:03:00,2020-02-06T13:14:00,368.23,367.677655,367.677655,369.33469,1810,1000.0,-999.7444500000046,-0.9997444500000046,stop,$300+,31.24427497781206
vp_breakout,QCOM,2020-02-06,long,LVN,2020-02-06T11:25:00,2020-02-06T11:32:00,89.38,89.15,89.15,90.194,4347,1000.0,-999.8099999999555,-0.9998099999999555,stop,$50-150,31.24427497781206
vp_breakout,SNAP,2020-02-06,long,LVN,2020-02-06T09:52:00,2020-02-06T09:54:00,16.95,17.0113,16.81,17.0113,7142,1000.0,437.8045999999946,0.4378045999999946,target,$10-50,31.24427497781206
vp_breakout,F,2020-02-06,short,LVN,2020-02-06T09:47:00,2020-02-06T09:49:00,8.315,8.2849,8.370000000000001,8.2849,18181,1000.0,547.2480999999841,0.5472480999999841,target,<$10,31.24427497781206
