date,time_et_or_event,equity
2026-02-18,10:31:00,70847.61
2026-02-18,19:04:00,71150.33
2026-02-20,11:30:00,70671.05
2026-02-23,08:24:00,79420.96
2026-02-23,10:52:00,79148.28
2026-02-23,10:58:00,78648.3
2026-02-23,11:06:00,78205.39
2026-02-23,11:34:00,77705.41
2026-02-24,10:38:00,78054.43
2026-02-24,11:02:00,78399.25
2026-02-24,11:26:00,78698.5
2026-02-24,11:58:00,79187.05
2026-02-25,10:57:00,79492.7
2026-02-25,11:44:00,79348.89
2026-02-25,11:48:00,79516.13
2026-02-26,11:40:00,79360.17
2026-02-26,11:51:00,79450.3
2026-02-27,09:15:00,79288.32
2026-02-27,09:32:00,79428.41
2026-02-27,11:06:00,79410.1
2026-02-27,11:11:00,78910.15
2026-02-27,11:40:00,78410.18
2026-03-04,08:39:00,78695.88
2026-03-04,09:21:00,78208.51
2026-03-04,10:32:00,77708.71
2026-03-05,09:31:00,78323.99
2026-03-05,18:43:00,78223.99
2026-03-05,19:58:00,77769.49
2026-03-09,10:41:00,79313.61
2026-03-09,15:29:00,79177.01
2026-03-09,16:41:00,79726.03
2026-03-09,17:16:00,80019.88
2026-03-09,19:32:00,79612.18
2026-03-10,09:40:00,80419.0
2026-03-11,10:24:00,79919.02
2026-03-12,11:00:00,79419.03
2026-03-12,13:01:00,79666.63
2026-03-12,13:57:00,79166.67
2026-03-12,14:16:00,79431.67
2026-03-12,16:59:00,80210.35
2026-03-12,17:19:00,80636.51
2026-03-12,18:44:00,81152.21
2026-03-18,09:46:00,81966.17
2026-03-18,10:29:00,81777.31
2026-03-18,10:30:00,82128.88
2026-03-18,11:58:00,82043.03
2026-03-18,17:53:00,82526.51
2026-03-18,18:17:00,83175.08
2026-03-18,18:57:00,83237.17
2026-03-19,11:08:00,83552.14
2026-03-19,19:23:00,83659.01
2026-03-20,11:00:00,84454.36
2026-03-23,09:03:00,84765.86
2026-03-23,19:27:00,84265.91
2026-03-24,09:15:00,84775.19
2026-03-24,11:37:00,84770.43
2026-03-26,04:54:00,85762.81
2026-03-26,05:10:00,85662.62
2026-03-26,07:31:00,86021.08
2026-03-26,08:00:00,86255.57
2026-03-26,09:31:00,88226.39
2026-03-26,09:35:00,87726.43
2026-03-26,09:41:00,88331.84
2026-03-26,09:53:00,88645.53
2026-03-26,11:04:00,90141.32
2026-03-26,11:25:00,90147.59
2026-03-26,11:40:00,90723.59
2026-03-26,11:47:00,90897.44
2026-03-26,11:52:00,91641.81
2026-03-26,12:30:00,91946.43
2026-03-26,12:31:00,91946.35
2026-03-26,13:55:00,92685.89
2026-03-26,14:05:00,92871.45
2026-03-26,14:25:00,93145.57
2026-03-26,14:35:00,94123.87
2026-03-26,15:16:00,94085.73
2026-03-26,15:26:00,94388.77
2026-03-26,15:47:00,94992.02
2026-03-26,16:37:00,95459.25
2026-03-26,17:10:00,94959.34
2026-03-26,17:12:00,95204.36
2026-03-26,19:15:00,95367.48
2026-03-26,19:39:00,95759.85
2026-03-26,19:39:00,95759.76
2026-03-26,19:57:00,95759.76
2026-03-26,19:57:00,95759.76
2026-03-27,17:47:00,96152.02
2026-03-27,19:51:00,96088.52
2026-03-30,04:54:00,95588.54
2026-03-30,06:24:00,96009.0
2026-03-31,14:41:00,95529.02
2026-03-31,16:50:00,95029.06
2026-03-31,17:25:00,94529.16
2026-03-31,17:30:00,94480.54
2026-03-31,18:27:00,94439.72
2026-03-31,18:40:00,94329.71
2026-03-31,18:55:00,93829.75
2026-03-31,19:00:00,93633.19
2026-03-31,19:21:00,93928.01
2026-04-01,05:45:00,94312.03
2026-04-01,09:13:00,94571.86
2026-04-01,09:21:00,94072.01
2026-04-01,10:57:00,93572.34
2026-04-01,17:29:00,93867.16
2026-04-01,19:04:00,93550.63
2026-04-01,19:32:00,93501.05
2026-04-01,19:40:00,93270.0
2026-04-01,19:58:00,92770.02
2026-04-02,06:41:00,92565.84
2026-04-02,07:02:00,92244.82
2026-04-02,07:08:00,92244.48
2026-04-02,08:59:00,92543.67
2026-04-02,12:08:00,92043.69
2026-04-02,12:23:00,92669.82
2026-04-02,12:44:00,92452.72
2026-04-02,14:11:00,91952.76
2026-04-02,15:04:00,91478.62
2026-04-02,15:13:00,90978.62
2026-04-02,15:33:00,91182.46
2026-04-02,17:27:00,91200.86
2026-04-02,18:26:00,91160.94
2026-04-02,19:28:00,91191.41
2026-04-02,19:55:00,91115.32
2026-04-02,19:59:00,90702.96
2026-04-06,09:13:00,92149.88
2026-04-06,11:01:00,92488.1
2026-04-06,13:46:00,92633.69
2026-04-06,14:06:00,92243.09
2026-04-06,14:29:00,92430.01
2026-04-06,14:51:00,92629.99
2026-04-06,15:01:00,92283.27
2026-04-06,16:21:00,91783.34
2026-04-06,16:50:00,91283.35
2026-04-06,17:03:00,90782.27
2026-04-06,17:43:00,90521.7
2026-04-06,18:29:00,90693.03
2026-04-06,19:28:00,90634.01
2026-04-06,19:58:00,90634.01
2026-04-06,19:59:00,90634.01
2026-04-07,10:39:00,91577.39
2026-04-07,11:38:00,91998.86
2026-04-07,16:44:00,92409.92
2026-04-07,16:48:00,92759.1
2026-04-07,17:23:00,93570.09
2026-04-07,17:36:00,93070.12
2026-04-07,17:47:00,93599.73
2026-04-07,18:04:00,93247.2
2026-04-07,19:01:00,93195.23
2026-04-07,19:26:00,93271.34
2026-04-07,19:55:00,94005.87
2026-04-07,19:59:00,94019.28
2026-04-08,06:34:00,94471.64
2026-04-08,07:11:00,95200.02
2026-04-08,08:28:00,94860.27
2026-04-08,08:35:00,94360.28
2026-04-08,09:33:00,94968.32
2026-04-08,10:23:00,94790.69
2026-04-08,10:44:00,94609.85
2026-04-08,10:56:00,94850.53
2026-04-08,11:31:00,94511.61
2026-04-08,12:10:00,95016.28
2026-04-08,13:36:00,95251.72
2026-04-08,16:42:00,94751.75
2026-04-08,17:22:00,94538.61
2026-04-08,17:53:00,95161.74
2026-04-08,18:02:00,95308.47
2026-04-08,18:31:00,95220.97
2026-04-08,19:05:00,95692.15
2026-04-08,19:51:00,95692.15
2026-04-09,07:45:00,95445.5
2026-04-09,07:49:00,95410.1
2026-04-09,09:19:00,95859.73
2026-04-09,09:35:00,95359.77
2026-04-09,12:49:00,95108.26
2026-04-09,13:28:00,94706.76
2026-04-09,16:06:00,94206.83
2026-04-09,17:17:00,93870.08
2026-04-09,17:25:00,94443.33
2026-04-09,17:32:00,94983.63
2026-04-09,17:41:00,94497.19
2026-04-09,18:56:00,94711.76
2026-04-09,19:56:00,94533.83
2026-04-10,10:24:00,94670.31
2026-04-10,16:35:00,94170.34
2026-04-10,16:56:00,94593.72
2026-04-10,17:19:00,94180.12
2026-04-10,17:29:00,94340.33
2026-04-10,18:19:00,94975.75
2026-04-10,19:58:00,94526.87
2026-04-13,05:31:00,95501.49
2026-04-13,05:57:00,95885.08
2026-04-13,07:33:00,95688.46
2026-04-13,07:57:00,95188.47
2026-04-13,08:09:00,94699.92
2026-04-13,08:32:00,95366.65
2026-04-13,08:57:00,94925.62
2026-04-13,09:58:00,94425.7
2026-04-13,10:48:00,94146.42
2026-04-13,11:00:00,94470.49
2026-04-13,11:09:00,93970.52
2026-04-13,11:38:00,93470.53
2026-04-13,11:56:00,93370.53
2026-04-13,12:15:00,93521.95
2026-04-13,12:23:00,93681.13
2026-04-13,12:38:00,93181.15
2026-04-13,12:52:00,93129.44
2026-04-13,15:57:00,93875.74
2026-04-14,06:56:00,93774.41
2026-04-14,07:48:00,95399.73
2026-04-14,08:38:00,95398.74
2026-04-14,09:13:00,95109.69
2026-04-14,12:00:00,94609.74
2026-04-14,13:56:00,94933.87
2026-04-14,16:00:00,94769.21
2026-04-14,17:54:00,95352.51
2026-04-14,19:09:00,95598.81
2026-04-14,19:26:00,95375.37
2026-04-15,06:36:00,95208.18
2026-04-15,08:02:00,98679.98
2026-04-15,09:23:00,99054.18
2026-04-15,10:47:00,98828.97
2026-04-15,11:04:00,99283.22
2026-04-15,12:18:00,99752.76
2026-04-15,14:48:00,99589.97
2026-04-15,15:40:00,99090.12
2026-04-15,17:28:00,99357.63
2026-04-15,17:47:00,98886.35
2026-04-15,18:56:00,99051.43
2026-04-15,19:24:00,98551.47
2026-04-15,19:46:00,99151.47
2026-04-15,19:59:00,98651.53
2026-04-16,06:08:00,99613.23
2026-04-16,06:39:00,100330.99
2026-04-16,09:22:00,100951.11
2026-04-16,09:43:00,101319.66
2026-04-16,16:45:00,100907.06
2026-04-16,16:46:00,101183.63
2026-04-16,18:02:00,100951.68
2026-04-16,18:27:00,100851.54
2026-04-16,18:40:00,100991.45
2026-04-16,19:29:00,101397.5
2026-04-16,19:37:00,101071.47
2026-04-16,19:54:00,101509.55
2026-04-16,19:59:00,101214.2
2026-04-17,07:24:00,101098.54
2026-04-17,13:56:00,100883.51
2026-04-17,14:02:00,100554.78
2026-04-17,14:21:00,100182.88
2026-04-17,15:49:00,99682.92
2026-04-17,17:23:00,99840.38
2026-04-17,18:18:00,100065.02
2026-04-20,08:40:00,100040.66
2026-04-21,05:02:00,100097.96
2026-04-21,09:23:00,99830.94
2026-04-21,09:30:00,100421.98
2026-04-21,09:44:00,99922.0
2026-04-21,11:23:00,99715.18
2026-04-21,11:30:00,99582.18
2026-04-21,11:43:00,99123.78
2026-04-21,11:51:00,99088.35
2026-04-21,11:53:00,98588.42
2026-04-21,12:02:00,98393.63
2026-04-21,12:21:00,98197.48
2026-04-21,12:36:00,98532.08
2026-04-21,12:44:00,98408.3
2026-04-21,12:50:00,98112.92
2026-04-21,13:01:00,98816.2
2026-04-21,13:17:00,98939.9
2026-04-21,13:32:00,98810.19
2026-04-21,13:46:00,98945.12
2026-04-21,14:05:00,98945.16
2026-04-21,14:55:00,98842.84
2026-04-21,15:21:00,99101.1
2026-04-21,16:22:00,98818.54
2026-04-21,16:39:00,98942.92
2026-04-21,17:11:00,99171.46
2026-04-21,17:52:00,99984.38
2026-04-21,18:23:00,99937.94
2026-04-21,18:34:00,99437.97
2026-04-21,19:15:00,99267.87
2026-04-21,19:42:00,99515.99
2026-04-21,19:53:00,99016.03
2026-04-22,07:00:00,98739.93
2026-04-22,08:11:00,98291.03
2026-04-22,09:05:00,98575.07
2026-04-22,09:25:00,98299.64
2026-04-22,09:46:00,97799.65
2026-04-22,11:08:00,98097.04
2026-04-22,11:10:00,97996.34
2026-04-22,11:23:00,98225.71
2026-04-22,12:39:00,98463.02
2026-04-22,16:40:00,98904.18
2026-04-23,13:50:00,99218.47
2026-04-23,19:58:00,98718.52
2026-04-24,04:56:00,99422.01
2026-04-24,07:02:00,99890.57
2026-04-24,07:11:00,99890.53
2026-04-24,08:56:00,99400.6
2026-04-24,09:30:00,100315.69
2026-04-24,10:24:00,100517.49
2026-04-24,13:04:00,100119.51
2026-04-24,14:51:00,100107.29
2026-04-24,15:28:00,100127.71
2026-04-24,15:48:00,99627.74
2026-04-24,16:19:00,100143.62
2026-04-27,06:17:00,100405.15
2026-04-27,07:48:00,100595.07
2026-04-27,09:08:00,100741.51
2026-04-27,12:38:00,101003.5
2026-04-27,14:35:00,100503.5
2026-04-27,14:45:00,100453.01
2026-04-28,04:56:00,101010.61
2026-04-28,05:13:00,101436.21
2026-04-28,05:21:00,101490.37
2026-04-28,05:40:00,101598.91
2026-04-28,05:46:00,102551.93
2026-04-28,06:21:00,102051.94
2026-04-28,06:38:00,102961.06
2026-04-28,07:17:00,102580.37
2026-04-28,07:45:00,102304.96
2026-04-28,08:14:00,102240.53
2026-04-28,08:20:00,102189.79
2026-04-28,08:50:00,101689.83
2026-04-28,09:04:00,101864.24
2026-04-28,09:25:00,102290.15
2026-04-28,12:31:00,102497.87
2026-04-28,13:22:00,102479.76
2026-04-28,14:38:00,102632.34
2026-04-28,15:59:00,102256.12
2026-04-28,18:00:00,102256.51
2026-04-28,18:25:00,101903.45
2026-04-28,18:32:00,101635.09
2026-04-28,18:51:00,101534.64
2026-04-28,19:39:00,101439.37
2026-04-29,05:28:00,101721.81
2026-04-29,06:07:00,101799.93
2026-04-29,07:00:00,104089.35
2026-04-29,07:16:00,104780.07
2026-04-29,07:28:00,105385.38
2026-04-29,08:15:00,105878.61
2026-04-29,08:26:00,106625.06
2026-04-29,09:16:00,107223.19
2026-04-29,11:08:00,106723.2
2026-04-29,11:52:00,106457.93
2026-04-29,12:44:00,107347.5
2026-04-29,13:10:00,107939.81
2026-04-29,13:16:00,108195.63
2026-04-29,13:46:00,108439.14
2026-04-29,14:12:00,108525.47
2026-04-29,14:34:00,108660.57
2026-04-29,14:43:00,108349.96
2026-04-29,14:52:00,107850.15
2026-04-29,15:26:00,108112.87
2026-04-29,16:03:00,109183.31
2026-04-29,16:53:00,109467.34
2026-04-29,18:06:00,109756.48
2026-04-29,18:49:00,109919.33
2026-04-29,19:25:00,109979.48
2026-04-29,19:39:00,110101.02
2026-04-29,19:51:00,110335.91
2026-04-29,19:58:00,109992.81
2026-04-30,04:00:00,109492.83
2026-04-30,05:07:00,110354.17
2026-04-30,06:01:00,110456.71
2026-04-30,06:27:00,111374.16
2026-04-30,08:30:00,111080.14
2026-04-30,08:57:00,110689.24
2026-04-30,12:51:00,111072.93
2026-04-30,14:25:00,111343.75
2026-04-30,16:25:00,112206.27
2026-04-30,17:37:00,111706.28
2026-04-30,17:50:00,111787.32
2026-04-30,18:54:00,111595.77
2026-04-30,19:02:00,111595.71
2026-04-30,19:40:00,112699.51
2026-05-01,04:54:00,112199.56
2026-05-01,05:45:00,111906.68
2026-05-01,05:45:00,111906.7
2026-05-01,05:47:00,112727.91
2026-05-01,08:56:00,112230.9
2026-05-01,09:04:00,112414.59
2026-05-01,09:36:00,112127.29
2026-05-01,11:52:00,111784.61
2026-05-01,12:31:00,111989.05
2026-05-01,13:25:00,112185.96
2026-05-01,14:41:00,111963.07
2026-05-01,15:05:00,111665.04
2026-05-01,15:22:00,111990.01
2026-05-01,16:54:00,111595.91
2026-05-01,17:37:00,111153.97
2026-05-01,18:03:00,111368.54
2026-05-01,18:29:00,110868.58
2026-05-01,19:02:00,110562.66
2026-05-01,19:22:00,110062.72
2026-05-01,19:46:00,109562.74
2026-05-04,05:21:00,109242.79
2026-05-04,06:56:00,109618.67
2026-05-04,07:13:00,109389.56
2026-05-04,07:23:00,109798.72
2026-05-04,08:34:00,109698.72
2026-05-04,09:05:00,109198.77
2026-05-04,09:32:00,110525.91
2026-05-04,11:11:00,111111.29
2026-05-04,12:17:00,111380.06
2026-05-04,12:26:00,111752.85
2026-05-04,12:41:00,111252.89
2026-05-04,13:16:00,110752.92
2026-05-04,14:14:00,111019.16
2026-05-04,14:17:00,111019.16
