strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason,anchor_type,anchor_date
AVWAP-Breakout,NVDA,2024-02-28,long,2024-02-28T11:37:00,2024-02-28T12:00:00,787.44,786.09,786.09,790.1400000000001,740,1000.0,-999.0000000000168,-0.9990000000000169,stop,gap_day,2024-02-23
AVWAP-Breakout,NVDA,2024-02-29,long,2024-02-29T15:38:00,2024-02-29T15:43:00,794.68,796.0699999999999,793.45,797.1399999999998,736,1000.0,1023.03999999999,1.02303999999999,trail_stop,gap_day,2024-02-23
AVWAP-Breakout,META,2024-03-05,long,2024-03-05T15:54:00,2024-03-05T15:55:00,489.76,490.18,489.38,490.52,749,1000.0,314.5800000000119,0.3145800000000119,session_close,gap_day,2024-02-22
AVWAP-Breakout,AAPL,2024-03-08,long,2024-03-08T15:41:00,2024-03-08T15:42:00,171.21,171.065,171.065,171.50000000000003,3765,1000.0,-545.9250000000385,-0.5459250000000385,stop,gap_day,2024-03-05
AVWAP-Breakout,NVDA,2024-03-08,long,2024-03-08T11:11:00,2024-03-08T11:15:00,928.96,920.48,920.48,945.9200000000001,117,1000.0,-992.1600000000021,-0.9921600000000022,stop,gap_day,2024-03-04
AVWAP-Breakout,NVDA,2024-03-11,long,2024-03-11T10:32:00,2024-03-11T10:39:00,877.33,871.1500000000001,871.1500000000001,889.6899999999999,161,1000.0,-994.979999999992,-0.994979999999992,stop,gap_day,2024-03-08
AVWAP-Breakout,NVDA,2024-03-12,long,2024-03-12T10:07:00,2024-03-12T10:14:00,879.97,875.85,875.85,888.21,242,1000.0,-997.0400000000011,-0.9970400000000011,stop,gap_day,2024-03-04
AVWAP-Breakout,AAPL,2024-03-13,long,2024-03-13T11:21:00,2024-03-13T11:24:00,171.11,170.95499999999998,170.95499999999998,171.42000000000007,1995,1000.0,-309.22500000005897,-0.309225000000059,stop,gap_day,2024-03-05
AVWAP-Breakout,NVDA,2024-03-13,long,2024-03-13T10:43:00,2024-03-13T10:52:00,897.6,895.33,895.33,902.14,440,1000.0,-998.799999999992,-0.998799999999992,stop,gap_day,2024-03-08
AVWAP-Breakout,META,2024-03-14,long,2024-03-14T11:01:00,2024-03-14T11:21:00,497.25,496.12,496.12,499.51,409,1000.0,-462.16999999999814,-0.46216999999999814,stop,gap_day,2024-03-12
AVWAP-Breakout,AAPL,2024-03-15,long,2024-03-15T12:26:00,2024-03-15T12:31:00,171.39,171.17,171.17,171.82999999999998,2394,1000.0,-526.6799999999973,-0.5266799999999974,stop,gap_day,2024-03-05
AVWAP-Breakout,NVDA,2024-03-15,long,2024-03-15T09:56:00,2024-03-15T09:57:00,882.86,878.0500000000001,878.0500000000001,892.4799999999999,207,1000.0,-995.6699999999887,-0.9956699999999887,stop,gap_day,2024-03-12
AVWAP-Breakout,META,2024-03-18,long,2024-03-18T10:14:00,2024-03-18T10:15:00,491.09,490.42,490.42,492.4299999999999,473,1000.0,-316.90999999998064,-0.31690999999998065,stop,gap_day,2024-03-12
AVWAP-Breakout,NVDA,2024-03-19,long,2024-03-19T11:28:00,2024-03-19T12:20:00,869.015,876.9449999999998,865.0500000000001,876.9449999999998,252,1000.0,1998.3599999999587,1.9983599999999588,target,gap_day,2024-03-18
AVWAP-Breakout,META,2024-03-19,long,2024-03-19T11:37:00,2024-03-19T11:38:00,490.51,490.15,490.15,491.23,116,1000.0,-41.76000000000158,-0.04176000000000158,stop,gap_day,2024-03-12
AVWAP-Breakout,NVDA,2024-03-20,long,2024-03-20T11:46:00,2024-03-20T11:47:00,886.69,885.71,885.71,888.6500000000001,846,1000.0,-829.0800000000154,-0.8290800000000154,stop,gap_day,2024-03-12
AVWAP-Breakout,NVDA,2024-03-21,long,2024-03-21T14:37:00,2024-03-21T14:42:00,911.83,910.5300000000001,910.5300000000001,914.43,769,1000.0,-999.699999999965,-0.9996999999999651,stop,gap_day,2024-03-19
AVWAP-Breakout,AAPL,2024-03-25,long,2024-03-25T15:44:00,2024-03-25T15:50:00,171.93,171.67499999999998,171.67499999999998,172.44000000000005,3921,1000.0,-999.8550000000936,-0.9998550000000935,stop,gap_day,2024-03-05
AVWAP-Breakout,NVDA,2024-03-26,long,2024-03-26T13:04:00,2024-03-26T13:27:00,943.0,943.8399999999999,941.4300000000001,946.1399999999999,549,1000.0,461.15999999995506,0.46115999999995505,trail_stop,gap_day,2024-03-21
AVWAP-Breakout,META,2024-03-26,long,2024-03-26T15:46:00,2024-03-26T15:47:00,497.64,497.15,497.15,498.62,1195,1000.0,-585.5500000000109,-0.5855500000000109,stop,gap_day,2024-03-12
AVWAP-Breakout,AAPL,2024-03-27,long,2024-03-27T12:28:00,2024-03-27T12:36:00,172.05,172.25000000000006,171.95,172.25000000000006,1356,1000.0,271.20000000006166,0.27120000000006167,target,gap_day,2024-03-05
