strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason,anchor_type,anchor_date
AVWAP-Pullback,F,2023-05-22,short,2023-05-22T09:41:00,2023-05-22T10:10:00,11.675,11.415000000000001,11.845498895474451,11.3340022090511,348,1000.0,90.47999999999993,0.09047999999999994,trail_stop,gap_day,2023-05-05
AVWAP-Pullback,DIS,2023-05-22,short,2023-05-22T10:51:00,2023-05-22T11:32:00,90.85,91.14100650014089,91.14100650014089,90.2679869997182,499,1000.0,-145.21224357030673,-0.14521224357030674,stop,gap_day,2023-05-11
AVWAP-Pullback,NKE,2023-05-22,short,2023-05-22T10:37:00,2023-05-22T10:47:00,111.81,111.15472336443693,112.13763831778154,111.15472336443693,174,1000.0,114.01813458797409,0.1140181345879741,target,gap_day,2023-05-19
AVWAP-Pullback,AAL,2023-05-22,long,2023-05-22T12:34:00,2023-05-22T15:55:00,14.43,14.375,14.2683483105847,14.753303378830598,362,1000.0,-19.909999999999897,-0.019909999999999897,session_close,gap_day,2023-05-08
AVWAP-Pullback,AAPL,2023-05-23,short,2023-05-23T11:11:00,2023-05-23T12:38:00,173.06,172.14385070664514,173.51807464667743,172.14385070664514,536,1000.0,491.05602123820654,0.4910560212382065,target,gap_day,2023-05-05
AVWAP-Pullback,NFLX,2023-05-23,short,2023-05-23T10:48:00,2023-05-23T10:49:00,361.9,362.44618095479495,362.44618095479495,360.80763809041,329,1000.0,-179.69353412754742,-0.17969353412754743,stop,gap_day,2023-05-18
AVWAP-Pullback,INTC,2023-05-23,long,2023-05-23T10:24:00,2023-05-23T11:55:00,29.955,29.79626313688299,29.79626313688299,30.27247372623401,395,1000.0,-62.701060931217576,-0.06270106093121758,stop,gap_day,2023-05-03
AVWAP-Pullback,QCOM,2023-05-23,long,2023-05-23T12:28:00,2023-05-23T12:38:00,104.49,104.17000135830767,104.17000135830767,105.12999728338464,117,1000.0,-37.43984107800172,-0.03743984107800172,stop,gap_day,2023-05-22
AVWAP-Pullback,MU,2023-05-23,long,2023-05-23T12:11:00,2023-05-23T12:21:00,66.58,66.88,66.34280924343275,67.05438151313449,222,1000.0,66.59999999999937,0.06659999999999937,trail_stop,gap_day,2023-05-22
AVWAP-Pullback,PLTR,2023-05-23,long,2023-05-23T13:03:00,2023-05-23T14:23:00,12.7,12.533492075449546,12.533492075449546,13.033015849100906,3668,1000.0,-610.7510672510626,-0.6107510672510627,stop,gap_day,2023-05-15
