date,symbol,entry_time,entry_price,exit_time,exit_price,shares,pnl,pnl_pct,exit_reason,hold_minutes,box_top,box_bottom,box_range,rsi_at_entry,bar_volume_at_entry
2026-01-21,UBER,2026-01-21 18:08:00+00:00,83.31,2026-01-21 18:48:00+00:00,84.6,145,187.05,1.5484,vwap_target,40.0,86.35,82.35,4.0,24.1,21952.0
2026-01-23,DAL,2026-01-23 16:32:00+00:00,67.55,2026-01-23 17:12:00+00:00,67.92,193,71.41,0.5477,vwap_target,40.0,71.67,66.85,4.82,32.6,18299.0
2026-01-23,UBER,2026-01-23 18:18:00+00:00,82.17,2026-01-23 20:45:00+00:00,81.88,180,-52.2,-0.3529,time_stop,147.0,85.61,81.47,4.14,31.7,14088.0
2026-01-23,WFC,2026-01-23 15:43:00+00:00,86.71,2026-01-23 20:20:00+00:00,86.86,180,27.0,0.173,vwap_target,277.0,89.7,86.03,3.67,31.1,36255.0
2026-01-27,AFRM,2026-01-27 15:04:00+00:00,68.06,2026-01-27 16:06:00+00:00,69.02,499,479.04,1.4105,vwap_target,62.0,74.22,68.0,6.22,22.3,21369.0
2026-01-27,AFRM,2026-01-27 16:55:00+00:00,68.77,2026-01-27 19:39:00+00:00,68.84,180,12.6,0.1018,vwap_target,164.0,74.22,68.0,6.22,32.8,8964.0
2026-01-28,WBD,2026-01-28 15:17:00+00:00,27.94,2026-01-28 16:00:00+00:00,28.03,1253,112.77,0.3221,vwap_target,43.0,28.7,27.92,0.78,33.9,82071.0
2026-01-28,PATH,2026-01-28 17:32:00+00:00,14.38,2026-01-28 20:45:00+00:00,14.2,539,-97.02,-1.2517,time_stop,193.0,15.5,14.08,1.42,25.8,19947.0
2026-01-28,USB,2026-01-28 18:01:00+00:00,55.61,2026-01-28 19:31:00+00:00,56.02,329,134.89,0.7373,vwap_target,90.0,56.7,55.28,1.42,33.8,15808.0
2026-01-29,JD,2026-01-29 15:54:00+00:00,28.91,2026-01-29 20:45:00+00:00,28.98,854,59.78,0.2421,time_stop,291.0,30.02,28.82,1.2,34.3,27314.0
2026-01-30,PYPL,2026-01-30 16:18:00+00:00,52.29,2026-01-30 17:30:00+00:00,52.47,407,73.26,0.3442,vwap_target,72.0,57.12,52.06,5.06,33.3,82107.0
2026-01-30,AAL,2026-01-30 18:17:00+00:00,13.35,2026-01-30 19:27:00+00:00,13.41,813,48.78,0.4494,vwap_target,70.0,14.78,13.17,1.61,29.0,92564.0
2026-01-30,LI,2026-01-30 16:00:00+00:00,16.76,2026-01-30 20:45:00+00:00,16.62,639,-89.46,-0.8353,time_stop,285.0,17.55,16.53,1.02,27.7,5168.0
2026-02-02,LI,2026-02-02 18:52:00+00:00,16.57,2026-02-02 20:45:00+00:00,16.51,1040,-62.4,-0.3621,time_stop,113.0,17.55,16.46,1.09,30.5,14236.0
2026-02-02,ETSY,2026-02-02 15:59:00+00:00,52.94,2026-02-02 16:35:00+00:00,53.13,301,57.19,0.3589,vwap_target,36.0,60.14,52.54,7.6,23.2,6578.0
2026-02-02,GM,2026-02-02 15:30:00+00:00,83.18,2026-02-02 16:50:00+00:00,83.59,169,69.29,0.4929,vwap_target,80.0,87.31,82.41,4.9,26.0,15706.0
2026-02-03,LI,2026-02-03 18:14:00+00:00,16.65,2026-02-03 19:21:00+00:00,16.73,734,58.72,0.4805,vwap_target,67.0,17.55,16.46,1.09,17.4,10070.0
2026-02-04,LCID,2026-02-04 16:22:00+00:00,10.345,2026-02-04 19:57:00+00:00,10.4154,700,49.28,0.6805,vwap_target,215.0,11.485,10.11,1.375,25.7,20591.0
2026-02-05,WBD,2026-02-05 15:09:00+00:00,26.86,2026-02-05 20:45:00+00:00,26.85,522,-5.22,-0.0372,time_stop,336.0,27.87,26.61,1.26,34.6,56033.0
2026-02-10,BAC,2026-02-10 18:34:00+00:00,54.8,2026-02-10 20:36:00+00:00,55.6,243,194.4,1.4599,vwap_target,122.0,56.87,54.25,2.62,26.6,219440.0
2026-02-10,WFC,2026-02-10 18:31:00+00:00,90.51,2026-02-10 20:36:00+00:00,92.23,103,177.16,1.9003,vwap_target,125.0,95.09,89.02,6.07,23.8,51922.0
2026-02-10,INTC,2026-02-10 18:21:00+00:00,47.55,2026-02-10 20:45:00+00:00,47.16,195,-76.05,-0.8202,time_stop,144.0,51.3,46.76,4.54,32.8,166041.0
2026-02-10,TFC,2026-02-10 16:21:00+00:00,54.56,2026-02-10 20:15:00+00:00,54.85,362,104.98,0.5315,vwap_target,234.0,56.2,54.28,1.92,13.0,13745.0
2026-02-11,GME,2026-02-11 15:25:00+00:00,24.17,2026-02-11 16:25:00+00:00,24.4,740,170.2,0.9516,vwap_target,60.0,25.5,24.02,1.48,33.1,97399.0
2026-02-11,INTC,2026-02-11 18:02:00+00:00,47.71,2026-02-11 20:21:00+00:00,48.11,168,67.2,0.8384,vwap_target,139.0,51.3,46.76,4.54,29.9,232791.0
2026-02-11,TEVA,2026-02-11 15:25:00+00:00,34.02,2026-02-11 16:13:00+00:00,34.25,741,170.43,0.6761,vwap_target,48.0,35.27,33.92,1.35,23.3,29737.0
2026-02-11,USB,2026-02-11 18:17:00+00:00,59.19,2026-02-11 20:45:00+00:00,59.21,223,4.46,0.0338,time_stop,148.0,61.19,58.59,2.6,12.0,57997.0
2026-02-11,WFC,2026-02-11 17:00:00+00:00,90.05,2026-02-11 20:45:00+00:00,89.14,100,-91.0,-1.0105,time_stop,225.0,95.09,88.5,6.59,34.2,22578.0
2026-02-11,KEY,2026-02-11 18:51:00+00:00,22.45,2026-02-11 20:45:00+00:00,22.56,764,84.04,0.49,time_stop,114.0,23.35,22.3,1.05,26.9,23753.0
2026-02-11,TFC,2026-02-11 18:48:00+00:00,54.08,2026-02-11 20:45:00+00:00,54.28,476,95.2,0.3698,time_stop,117.0,56.2,53.93,2.27,26.8,15641.0
2026-02-12,TEVA,2026-02-12 15:08:00+00:00,33.8,2026-02-12 15:28:00+00:00,33.98,804,144.72,0.5325,vwap_target,20.0,35.11,33.72,1.39,31.2,48965.0
2026-02-12,TEVA,2026-02-12 18:20:00+00:00,33.81,2026-02-12 19:48:00+00:00,33.97,773,123.68,0.4732,vwap_target,88.0,35.11,33.72,1.39,32.0,4277.0
2026-02-12,NU,2026-02-12 16:19:00+00:00,16.97,2026-02-12 17:37:00+00:00,17.04,582,40.74,0.4125,vwap_target,78.0,17.99,16.71,1.28,17.7,136454.0
2026-02-13,WFC,2026-02-13 18:03:00+00:00,86.88,2026-02-13 20:45:00+00:00,86.56,90,-28.8,-0.3683,time_stop,162.0,95.09,85.09,10.0,34.4,13138.0
2026-02-13,BAC,2026-02-13 17:37:00+00:00,52.52,2026-02-13 20:45:00+00:00,52.34,148,-26.64,-0.3427,time_stop,188.0,56.83,51.43,5.4,32.6,37800.0
2026-02-13,TEVA,2026-02-13 17:27:00+00:00,33.83,2026-02-13 20:45:00+00:00,33.91,670,53.6,0.2365,time_stop,198.0,34.8,33.7,1.1,31.3,19072.0
2026-02-13,UBER,2026-02-13 17:45:00+00:00,70.05,2026-02-13 19:07:00+00:00,70.21,145,23.2,0.2284,vwap_target,82.0,75.05,69.02,6.03,32.8,42110.0
2026-02-16,TEVA,2026-02-13 17:27:00+00:00,33.83,2026-02-13 20:45:00+00:00,33.91,670,53.6,0.2365,time_stop,198.0,34.8,33.7,1.1,31.3,19072.0
2026-02-17,HPE,2026-02-17 15:10:00+00:00,22.21,2026-02-17 20:45:00+00:00,22.07,426,-59.64,-0.6303,time_stop,335.0,24.38,21.85,2.53,31.9,38713.0
2026-02-17,PFE,2026-02-17 18:12:00+00:00,27.25,2026-02-17 20:45:00+00:00,27.42,676,114.92,0.6239,time_stop,153.0,27.94,27.09,0.85,32.6,72711.0
2026-02-18,CMCSA,2026-02-18 16:00:00+00:00,31.42,2026-02-18 16:21:00+00:00,31.54,438,52.56,0.3819,vwap_target,21.0,32.86,31.12,1.74,33.6,31354.0
2026-02-19,T,2026-02-19 16:24:00+00:00,28.03,2026-02-19 20:45:00+00:00,27.79,455,-109.2,-0.8562,time_stop,261.0,29.3,27.73,1.57,29.8,44486.0
2026-02-19,JD,2026-02-19 18:03:00+00:00,27.18,2026-02-19 20:45:00+00:00,27.19,548,5.48,0.0368,time_stop,162.0,27.88,26.95,0.93,30.4,13388.0
2026-02-20,CCL,2026-02-20 17:21:00+00:00,31.73,2026-02-20 17:45:00+00:00,31.94,379,79.59,0.6618,vwap_target,24.0,33.21,31.36,1.85,28.7,34808.0
2026-02-23,INTC,2026-02-23 16:06:00+00:00,43.86,2026-02-23 20:45:00+00:00,43.46,167,-66.8,-0.912,time_stop,279.0,46.83,42.88,3.95,32.1,174508.0
2026-02-23,MRVL,2026-02-23 15:56:00+00:00,77.12,2026-02-23 20:45:00+00:00,77.13,139,1.39,0.013,time_stop,289.0,80.4,76.07,4.33,23.0,15109.0
2026-02-24,TFC,2026-02-24 19:24:00+00:00,49.69,2026-02-24 20:45:00+00:00,49.66,264,-7.92,-0.0604,time_stop,81.0,53.01,49.18,3.83,32.8,9272.0
2026-02-24,HPE,2026-02-24 16:07:00+00:00,20.21,2026-02-24 19:34:00+00:00,20.27,426,25.56,0.2969,vwap_target,207.0,22.02,19.84,2.18,33.6,14981.0
2026-02-24,UBER,2026-02-24 15:06:00+00:00,70.15,2026-02-24 15:29:00+00:00,70.91,363,275.88,1.0834,vwap_target,23.0,74.59,69.95,4.64,33.2,54432.0
2026-02-25,T,2026-02-25 19:00:00+00:00,27.83,2026-02-25 20:45:00+00:00,27.88,467,23.35,0.1797,time_stop,105.0,28.83,27.54,1.29,31.8,65231.0
2026-02-25,CMCSA,2026-02-25 18:24:00+00:00,30.94,2026-02-25 20:45:00+00:00,30.86,495,-39.6,-0.2586,time_stop,141.0,31.85,30.69,1.16,29.9,40099.0
2026-02-26,TEVA,2026-02-26 17:52:00+00:00,33.55,2026-02-26 18:36:00+00:00,33.64,347,31.23,0.2683,vwap_target,44.0,35.18,33.14,2.04,33.8,4700.0
2026-02-26,JD,2026-02-26 17:23:00+00:00,26.8,2026-02-26 18:34:00+00:00,26.88,759,60.72,0.2985,vwap_target,71.0,27.63,26.67,0.96,31.1,39269.0
2026-02-27,XP,2026-02-27 17:21:00+00:00,21.54,2026-02-27 18:59:00+00:00,21.64,545,54.5,0.4643,vwap_target,98.0,22.89,21.28,1.61,26.3,4855.0
2026-02-27,GM,2026-02-27 17:30:00+00:00,78.81,2026-02-27 20:45:00+00:00,78.33,146,-70.08,-0.6091,time_stop,195.0,83.06,77.83,5.23,25.3,11124.0
2026-03-02,RIVN,2026-03-02 16:34:00+00:00,14.91,2026-03-02 16:37:00+00:00,14.99,705,56.4,0.5366,vwap_target,3.0,15.77,14.7,1.07,33.5,56504.0
2026-03-02,ETSY,2026-03-02 16:30:00+00:00,52.83,2026-03-02 17:13:00+00:00,53.4,203,115.71,1.0789,vwap_target,43.0,55.96,52.11,3.85,35.0,8172.0
2026-03-02,CMCSA,2026-03-02 18:11:00+00:00,30.74,2026-03-02 18:45:00+00:00,30.84,390,39.0,0.3253,vwap_target,34.0,31.85,30.38,1.47,33.3,41859.0
2026-03-03,MRVL,2026-03-03 15:23:00+00:00,77.01,2026-03-03 16:04:00+00:00,77.63,269,166.78,0.8051,vwap_target,41.0,82.82,76.65,6.17,28.7,27578.0
2026-03-03,MRVL,2026-03-03 17:12:00+00:00,77.9,2026-03-03 17:43:00+00:00,78.38,122,58.56,0.6162,vwap_target,31.0,82.82,76.65,6.17,33.8,58069.0
2026-03-03,GME,2026-03-03 15:17:00+00:00,23.59,2026-03-03 16:34:00+00:00,23.7,651,71.61,0.4663,vwap_target,77.0,24.53,23.4,1.13,27.7,38947.0
2026-03-03,CSCO,2026-03-03 15:29:00+00:00,77.63,2026-03-03 16:04:00+00:00,78.25,211,130.82,0.7987,vwap_target,35.0,79.53,77.07,2.46,30.5,52006.0
2026-03-04,PFE,2026-03-04 16:26:00+00:00,26.56,2026-03-04 16:31:00+00:00,26.58,585,11.7,0.0753,vwap_target,5.0,27.67,26.35,1.32,32.7,52659.0
2026-03-05,KVUE,2026-03-05 18:17:00+00:00,18.09,2026-03-05 18:22:00+00:00,18.1,801,8.01,0.0553,vwap_target,5.0,19.18,17.93,1.25,33.7,88140.0
2026-03-05,RIOT,2026-03-05 17:37:00+00:00,15.385,2026-03-05 20:45:00+00:00,15.67,487,138.8,1.8525,time_stop,188.0,17.015,15.05,1.965,27.2,76566.0
2026-03-05,SCHW,2026-03-05 19:18:00+00:00,94.28,2026-03-05 20:18:00+00:00,95.28,160,160.0,1.0607,vwap_target,60.0,96.99,93.5,3.49,33.2,19440.0
2026-03-09,PYPL,2026-03-09 15:37:00+00:00,45.4,2026-03-09 15:45:00+00:00,45.57,207,35.19,0.3744,vwap_target,8.0,47.92,44.66,3.26,28.3,45549.0
2026-03-09,PYPL,2026-03-09 17:45:00+00:00,45.41,2026-03-09 18:33:00+00:00,45.65,205,49.2,0.5285,vwap_target,48.0,47.92,44.66,3.26,23.1,51218.0
2026-03-10,PYPL,2026-03-10 17:39:00+00:00,45.14,2026-03-10 17:43:00+00:00,45.25,360,39.6,0.2437,vwap_target,4.0,47.92,44.81,3.11,25.2,43890.0
2026-03-10,PYPL,2026-03-10 18:15:00+00:00,45.13,2026-03-10 19:45:00+00:00,45.09,367,-14.68,-0.0886,time_stop,90.0,47.92,44.81,3.11,30.7,35628.0
2026-03-10,SCHW,2026-03-10 14:10:00+00:00,92.89,2026-03-10 14:31:00+00:00,93.52,184,115.92,0.6782,vwap_target,21.0,96.84,92.27,4.57,29.4,15161.0
2026-03-11,PYPL,2026-03-11 15:09:00+00:00,45.05,2026-03-11 16:43:00+00:00,45.43,421,159.98,0.8435,vwap_target,94.0,47.92,44.8,3.12,34.7,27232.0
2026-03-11,AFRM,2026-03-11 14:28:00+00:00,49.65,2026-03-11 14:43:00+00:00,50.38,279,203.67,1.4703,vwap_target,15.0,52.86,49.18,3.68,34.8,56137.0
2026-03-11,AFRM,2026-03-11 15:13:00+00:00,50.1,2026-03-11 16:47:00+00:00,50.29,171,32.49,0.3792,vwap_target,94.0,52.86,49.18,3.68,34.0,10546.0
2026-03-11,VZ,2026-03-11 14:30:00+00:00,50.18,2026-03-11 14:56:00+00:00,50.45,487,131.49,0.5381,vwap_target,26.0,51.32,50.02,1.3,30.2,50867.0
2026-03-11,KO,2026-03-11 14:30:00+00:00,76.66,2026-03-11 14:54:00+00:00,77.09,289,124.27,0.5609,vwap_target,24.0,78.41,76.35,2.06,29.8,35699.0
2026-03-12,SCHW,2026-03-12 16:09:00+00:00,90.97,2026-03-12 16:20:00+00:00,91.4,216,92.88,0.4727,vwap_target,11.0,95.27,90.5,4.77,34.1,7117.0
2026-03-12,SCHW,2026-03-12 18:02:00+00:00,90.56,2026-03-12 19:22:00+00:00,91.19,390,245.7,0.6957,vwap_target,80.0,95.27,90.5,4.77,28.0,18436.0
2026-03-12,CMCSA,2026-03-12 15:56:00+00:00,30.25,2026-03-12 19:45:00+00:00,30.19,500,-30.0,-0.1983,time_stop,229.0,31.97,30.0,1.97,32.7,32186.0
2026-03-12,BAC,2026-03-12 17:44:00+00:00,46.95,2026-03-12 19:45:00+00:00,47.05,483,48.3,0.213,time_stop,121.0,49.15,46.77,2.38,32.7,255672.0
2026-03-12,ZM,2026-03-12 16:13:00+00:00,75.06,2026-03-12 19:45:00+00:00,75.3,325,78.0,0.3197,time_stop,212.0,78.24,74.82,3.42,20.3,4086.0
2026-03-12,UBER,2026-03-12 16:29:00+00:00,72.64,2026-03-12 19:45:00+00:00,72.84,188,37.6,0.2753,time_stop,196.0,75.85,71.94,3.91,30.2,34354.0
2026-03-12,LYFT,2026-03-12 15:12:00+00:00,13.09,2026-03-12 19:45:00+00:00,13.01,728,-58.24,-0.6112,time_stop,273.0,13.86,12.88,0.98,34.9,43802.0
2026-03-13,RBLX,2026-03-13 15:44:00+00:00,56.63,2026-03-13 19:45:00+00:00,56.07,188,-105.28,-0.9889,time_stop,241.0,64.09,55.85,8.24,34.8,26283.0
2026-03-13,WFC,2026-03-13 16:47:00+00:00,75.22,2026-03-13 19:45:00+00:00,74.2,128,-130.56,-1.356,time_stop,178.0,79.8,74.03,5.77,33.2,12920.0
2026-03-13,GM,2026-03-13 16:28:00+00:00,72.56,2026-03-13 19:45:00+00:00,72.36,200,-40.0,-0.2756,time_stop,197.0,77.2,71.92,5.28,33.8,13288.0
2026-03-13,ETSY,2026-03-13 16:00:00+00:00,52.54,2026-03-13 19:45:00+00:00,51.93,175,-106.75,-1.161,time_stop,225.0,56.02,51.66,4.36,26.8,2700.0
2026-03-16,GM,2026-03-16 14:44:00+00:00,72.76,2026-03-16 19:45:00+00:00,72.77,194,1.94,0.0137,time_stop,301.0,77.2,72.09,5.11,17.2,9870.0
2026-03-16,AFRM,2026-03-16 17:16:00+00:00,47.29,2026-03-16 18:12:00+00:00,47.76,141,66.27,0.9939,vwap_target,56.0,51.5,46.11,5.39,32.5,8280.0
2026-03-16,SOFI,2026-03-16 14:31:00+00:00,17.69,2026-03-16 14:52:00+00:00,17.8,650,71.5,0.6218,vwap_target,21.0,19.03,17.47,1.56,33.1,245483.0
2026-03-16,DIS,2026-03-16 15:12:00+00:00,98.75,2026-03-16 15:30:00+00:00,99.16,255,104.55,0.4152,vwap_target,18.0,102.24,98.46,3.78,33.9,33337.0
2026-03-17,AFRM,2026-03-17 16:06:00+00:00,46.67,2026-03-17 16:13:00+00:00,47.73,222,235.32,2.2713,vwap_target,7.0,51.39,46.0,5.39,21.0,121964.0
2026-03-17,AFRM,2026-03-17 18:25:00+00:00,47.18,2026-03-17 19:10:00+00:00,47.75,141,80.37,1.2081,vwap_target,45.0,51.39,46.0,5.39,31.6,16289.0
2026-03-17,GME,2026-03-17 16:05:00+00:00,23.58,2026-03-17 17:54:00+00:00,23.66,458,36.64,0.3393,vwap_target,109.0,24.74,23.26,1.48,29.1,6876.0
2026-03-17,GME,2026-03-17 18:19:00+00:00,23.58,2026-03-17 19:45:00+00:00,23.54,458,-18.32,-0.1696,time_stop,86.0,24.74,23.26,1.48,34.3,3009.0
2026-03-18,GME,2026-03-18 14:29:00+00:00,23.36,2026-03-18 16:24:00+00:00,23.46,924,92.4,0.4281,vwap_target,115.0,24.74,23.26,1.48,33.9,19278.0
