date,time_et_or_event,equity
2026-01-16,09:16:00,119786.11
2026-01-16,09:44:00,121151.18
2026-01-16,10:57:00,120934.97
2026-01-16,17:43:00,121563.6
2026-01-16,19:41:00,120994.72
2026-01-16,19:49:00,120870.1
2026-01-16,19:58:00,120648.38
2026-01-20,05:49:00,121142.81
2026-01-20,07:41:00,120752.45
2026-01-20,09:00:00,119931.55
2026-01-20,13:57:00,120211.88
2026-01-20,18:43:00,118711.91
2026-01-20,19:28:00,119592.64
2026-01-20,19:40:00,119110.55
2026-01-21,08:13:00,153743.78
2026-01-21,09:20:00,153806.43
2026-01-21,09:36:00,152306.52
2026-01-21,11:00:00,152955.79
2026-01-21,11:04:00,153367.44
2026-01-21,11:57:00,153367.44
2026-01-21,11:58:00,151867.48
2026-01-21,14:28:00,152036.06
2026-01-21,14:52:00,152635.82
2026-01-21,16:10:00,153130.86
2026-01-21,16:22:00,153363.61
2026-01-21,17:34:00,154157.3
2026-01-21,17:43:00,153951.48
2026-01-21,18:49:00,155015.01
2026-01-21,19:58:00,154716.29
2026-01-22,11:17:00,156038.54
2026-01-22,11:30:00,157245.41
2026-01-22,16:48:00,157591.33
2026-01-22,19:25:00,157263.78
2026-01-22,19:44:00,157661.49
2026-01-23,09:51:00,158585.11
2026-01-23,10:36:00,159260.34
2026-01-23,11:51:00,158724.73
2026-01-23,17:45:00,158831.14
2026-01-26,06:14:00,159632.86
2026-01-26,06:57:00,159830.78
2026-01-26,09:02:00,160835.57
2026-01-26,18:17:00,161226.97
2026-01-26,19:50:00,160778.76
2026-01-27,08:21:00,159450.29
2026-01-27,08:32:00,176343.53
2026-01-27,11:10:00,177177.53
2026-01-27,15:12:00,175865.65
2026-01-27,17:10:00,177318.51
2026-01-27,18:01:00,177025.58
2026-01-28,05:33:00,176909.72
2026-01-28,06:04:00,176566.73
2026-01-28,07:48:00,178424.9
2026-01-28,08:02:00,190813.0
2026-01-28,12:52:00,189501.12
2026-01-28,13:40:00,190376.18
2026-01-28,16:38:00,189595.21
2026-01-28,16:48:00,190194.21
2026-01-28,18:36:00,188694.4
2026-01-28,19:34:00,188336.93
2026-01-29,11:06:00,188211.64
2026-01-29,11:26:00,188536.46
2026-01-30,06:33:00,189821.18
2026-01-30,06:58:00,189466.36
2026-01-30,07:16:00,188414.12
2026-01-30,17:11:00,189871.09
2026-01-30,17:56:00,189567.14
2026-01-30,19:35:00,188255.64
2026-02-02,13:43:00,188030.32
2026-02-02,13:54:00,188506.11
2026-02-02,14:27:00,188105.56
2026-02-02,14:38:00,188624.08
2026-02-02,14:53:00,189002.5
2026-02-02,14:57:00,189788.18
2026-02-02,15:11:00,192276.11
2026-02-02,17:24:00,192609.87
2026-02-02,18:10:00,192292.57
2026-02-02,18:28:00,190792.65
2026-02-02,19:17:00,191397.58
2026-02-02,19:28:00,190893.79
2026-02-02,19:58:00,190386.13
2026-02-03,11:56:00,188993.08
2026-02-03,12:31:00,189263.08
2026-02-03,15:50:00,189804.45
2026-02-03,19:45:00,189298.75
2026-02-03,19:55:00,189511.51
2026-02-04,05:50:00,189387.25
2026-02-04,09:06:00,189157.44
2026-02-04,09:31:00,188726.47
2026-02-04,12:14:00,188523.34
2026-02-05,10:46:00,187023.5
2026-02-05,17:00:00,187778.09
2026-02-05,17:06:00,187652.97
2026-02-05,17:52:00,188314.61
2026-02-05,18:27:00,188431.39
2026-02-06,10:26:00,186931.52
2026-02-06,18:01:00,187803.89
2026-02-09,09:08:00,188353.78
2026-02-09,09:12:00,188766.03
2026-02-09,09:17:00,187875.8
2026-02-09,09:51:00,188121.6
2026-02-09,11:58:00,187850.04
2026-02-10,06:03:00,189140.16
2026-02-10,09:00:00,189262.3
2026-02-10,09:14:00,189792.65
2026-02-10,11:24:00,189541.71
2026-02-10,12:08:00,189735.13
2026-02-10,12:57:00,189610.46
2026-02-10,13:04:00,189654.69
2026-02-10,15:36:00,189852.8
2026-02-10,19:26:00,189366.11
2026-02-11,09:17:00,188926.58
2026-02-11,11:14:00,190423.07
2026-02-12,07:33:00,190953.57
2026-02-12,09:24:00,190659.37
2026-02-12,09:32:00,190533.64
2026-02-12,10:54:00,192092.27
2026-02-12,11:57:00,194185.8
2026-02-13,09:52:00,193334.93
2026-02-13,10:08:00,193758.43
2026-02-13,10:58:00,193758.43
2026-02-13,11:09:00,194174.95
2026-02-13,11:43:00,192675.6
2026-02-13,11:54:00,193206.7
2026-02-13,11:55:00,192889.5
2026-02-17,19:28:00,192316.15
2026-02-18,10:31:00,192731.92
2026-02-18,19:04:00,193110.37
2026-02-20,11:30:00,192511.25
2026-02-23,08:24:00,210408.76
2026-02-23,10:52:00,210067.92
2026-02-23,10:58:00,208943.77
2026-02-23,11:06:00,208390.13
2026-02-23,11:34:00,207639.1
2026-02-24,10:38:00,208270.53
2026-02-24,11:02:00,208701.56
2026-02-24,11:26:00,209075.62
2026-02-24,11:58:00,209686.3
2026-02-25,10:57:00,210068.34
2026-02-25,11:44:00,209888.62
2026-02-25,11:48:00,210097.71
2026-02-26,11:40:00,209902.78
2026-02-26,11:51:00,210015.45
2026-02-27,09:15:00,209812.96
2026-02-27,09:32:00,209988.06
2026-02-27,11:06:00,209824.05
2026-02-27,11:11:00,209097.56
2026-02-27,11:40:00,208131.31
2026-03-04,08:39:00,208488.44
2026-03-04,09:21:00,207879.24
2026-03-04,10:32:00,206379.35
2026-03-05,09:31:00,208226.44
2026-03-05,18:43:00,208101.44
2026-03-05,19:58:00,206887.89
2026-03-09,10:41:00,208817.72
2026-03-09,15:29:00,208646.95
2026-03-09,16:41:00,209333.26
2026-03-09,17:16:00,209728.11
2026-03-09,19:32:00,209218.52
2026-03-10,09:40:00,210417.3
2026-03-11,10:24:00,208917.36
2026-03-12,11:00:00,207999.19
2026-03-12,13:01:00,208308.69
2026-03-12,13:57:00,207449.92
2026-03-12,14:16:00,207905.66
2026-03-12,16:59:00,208878.97
2026-03-12,17:19:00,209411.67
2026-03-12,18:44:00,210056.31
2026-03-18,09:46:00,212498.18
2026-03-18,10:29:00,212262.11
2026-03-18,10:30:00,212701.56
2026-03-18,11:58:00,212594.24
2026-03-18,17:53:00,213198.65
2026-03-18,18:17:00,214009.42
2026-03-18,18:57:00,214087.04
2026-03-19,11:08:00,214598.49
2026-03-19,19:23:00,214732.08
2026-03-20,11:00:00,215726.27
2026-03-23,09:03:00,216115.64
2026-03-23,19:27:00,214787.17
2026-03-24,09:15:00,216315.01
2026-03-24,11:37:00,216309.06
2026-03-26,04:54:00,217549.54
2026-03-26,05:10:00,217424.29
2026-03-26,07:31:00,217872.46
2026-03-26,08:00:00,218165.6
2026-03-26,09:31:00,222590.49
2026-03-26,09:35:00,221090.62
2026-03-26,09:41:00,221940.62
2026-03-26,09:53:00,222879.37
2026-03-26,11:04:00,225064.48
2026-03-26,11:25:00,225161.91
2026-03-26,11:40:00,225944.99
2026-03-26,11:47:00,226162.3
2026-03-26,11:52:00,227092.71
2026-03-26,12:30:00,227473.51
2026-03-26,12:31:00,226791.78
2026-03-26,13:55:00,227716.3
2026-03-26,14:05:00,228117.61
2026-03-26,14:25:00,228929.66
2026-03-26,14:35:00,230152.3
2026-03-26,15:16:00,230027.04
2026-03-26,15:26:00,230638.61
2026-03-26,15:47:00,231392.69
2026-03-26,16:37:00,231976.72
2026-03-26,17:10:00,230843.77
2026-03-26,17:12:00,231150.04
2026-03-26,19:15:00,231353.94
2026-03-26,19:39:00,231844.45
2026-03-26,19:39:00,230709.77
2026-03-26,19:49:00,231518.79
2026-03-26,19:49:00,231768.09
2026-03-26,19:57:00,231768.09
2026-03-26,19:57:00,231768.09
2026-03-27,17:47:00,232306.09
2026-03-27,19:51:00,232115.59
2026-03-30,04:54:00,231154.03
2026-03-30,06:24:00,232415.57
2026-03-31,14:41:00,231815.57
2026-03-31,16:50:00,230606.88
2026-03-31,17:25:00,229390.67
2026-03-31,17:30:00,229265.68
2026-03-31,18:27:00,229140.68
2026-03-31,18:40:00,228803.82
2026-03-31,18:55:00,227747.77
2026-03-31,19:00:00,227145.88
2026-03-31,19:21:00,227514.4
2026-04-01,05:45:00,228387.76
2026-04-01,09:13:00,228803.48
2026-04-01,09:21:00,227303.93
2026-04-01,10:57:00,225804.3
2026-04-01,17:29:00,226172.82
2026-04-01,19:04:00,225777.16
2026-04-01,19:32:00,225452.98
2026-04-01,19:40:00,223953.01
2026-04-01,19:58:00,223180.28
2026-04-02,06:41:00,222925.04
2026-04-02,07:02:00,222523.73
2026-04-02,07:08:00,221023.84
2026-04-02,08:59:00,221397.84
2026-04-02,12:08:00,220527.71
2026-04-02,12:23:00,221310.35
2026-04-02,12:28:00,221618.02
2026-04-02,12:44:00,221346.64
2026-04-02,14:11:00,220662.83
2026-04-02,15:04:00,220070.11
2026-04-02,15:13:00,219395.07
2026-04-02,15:33:00,219649.87
2026-04-02,17:27:00,219852.66
2026-04-02,18:26:00,219412.67
2026-04-02,19:16:00,219693.99
2026-04-02,19:28:00,220029.97
2026-04-02,19:55:00,219191.51
2026-04-02,19:59:00,218610.15
2026-04-06,09:13:00,220419.11
2026-04-06,11:01:00,220841.89
2026-04-06,13:46:00,221023.88
2026-04-06,14:06:00,220535.61
2026-04-06,14:29:00,220769.26
2026-04-06,14:51:00,221019.26
2026-04-06,15:01:00,220585.85
2026-04-06,16:21:00,219085.91
2026-04-06,16:50:00,218429.96
2026-04-06,17:03:00,217479.55
2026-04-06,17:33:00,217355.09
2026-04-06,17:43:00,216407.41
2026-04-06,18:29:00,217030.67
2026-04-06,19:28:00,216815.9
2026-04-06,19:58:00,216815.9
2026-04-06,19:59:00,216815.9
2026-04-07,10:39:00,217995.15
2026-04-07,11:38:00,218521.97
2026-04-07,16:44:00,219035.78
2026-04-07,16:48:00,219472.26
2026-04-07,17:23:00,220789.47
2026-04-07,17:36:00,220005.08
2026-04-07,17:43:00,220226.65
2026-04-07,17:47:00,220888.68
2026-04-07,18:04:00,220448.04
2026-04-07,19:01:00,220322.66
2026-04-07,19:26:00,220506.28
2026-04-07,19:55:00,222411.8
2026-04-07,19:59:00,222452.03
2026-04-08,06:34:00,223017.48
2026-04-08,07:11:00,225202.62
2026-04-08,08:27:00,224766.46
2026-04-08,08:28:00,224341.77
2026-04-08,08:35:00,222841.79
2026-04-08,09:33:00,223896.78
2026-04-08,10:23:00,223674.75
2026-04-08,10:44:00,223448.69
2026-04-08,10:56:00,223749.54
2026-04-08,11:31:00,223325.89
2026-04-08,12:10:00,224146.42
2026-04-08,13:36:00,224440.71
2026-04-08,16:42:00,223001.8
2026-04-08,17:22:00,222697.3
2026-04-08,17:53:00,223587.46
2026-04-08,18:02:00,223797.07
2026-04-08,18:31:00,223672.07
2026-04-08,19:05:00,224345.13
2026-04-08,19:30:00,224694.28
2026-04-08,19:51:00,224694.28
2026-04-09,07:45:00,224320.87
2026-04-09,07:49:00,224067.02
2026-04-09,09:19:00,225415.91
2026-04-09,09:35:00,224334.47
2026-04-09,12:49:00,224020.08
2026-04-09,13:28:00,223518.22
2026-04-09,16:06:00,222176.84
2026-04-09,17:05:00,222052.1
2026-04-09,17:16:00,221927.1
2026-04-09,17:17:00,221506.17
2026-04-09,17:25:00,222222.73
2026-04-09,17:32:00,222898.12
2026-04-09,17:41:00,222290.06
2026-04-09,18:56:00,222558.27
2026-04-09,19:37:00,222433.04
2026-04-09,19:46:00,223726.1
2026-04-09,19:56:00,223503.66
2026-04-10,10:24:00,223674.26
2026-04-10,16:35:00,222734.38
2026-04-10,16:56:00,223392.76
2026-04-10,17:19:00,222875.74
2026-04-10,17:29:00,223076.0
2026-04-10,18:19:00,223870.27
2026-04-10,19:58:00,223309.17
2026-04-13,05:31:00,224527.45
2026-04-13,05:57:00,225006.96
2026-04-13,07:33:00,224761.18
2026-04-13,07:57:00,223949.28
2026-04-13,08:09:00,223338.6
2026-04-13,08:32:00,224172.01
2026-04-13,08:57:00,223620.71
2026-04-13,09:58:00,222120.78
2026-04-13,10:48:00,221771.69
2026-04-13,11:00:00,222176.78
2026-04-13,11:09:00,221102.38
2026-04-13,11:38:00,220289.03
2026-04-13,11:56:00,220164.03
2026-04-13,12:15:00,220353.31
2026-04-13,12:23:00,220552.28
2026-04-13,12:38:00,219811.56
2026-04-13,12:52:00,219687.24
2026-04-13,15:57:00,221630.56
2026-04-14,06:56:00,221503.89
2026-04-14,07:48:00,223535.53
2026-04-14,08:38:00,223534.29
2026-04-14,09:13:00,223172.96
2026-04-14,12:00:00,222033.88
2026-04-14,13:56:00,222772.35
2026-04-14,16:00:00,222316.36
2026-04-14,17:54:00,223180.55
2026-04-14,19:09:00,223488.43
2026-04-14,19:26:00,223209.11
2026-04-15,06:36:00,223000.12
2026-04-15,08:02:00,233415.52
2026-04-15,09:23:00,233883.27
2026-04-15,10:47:00,233601.77
2026-04-15,11:04:00,234169.56
2026-04-15,12:18:00,234756.5
2026-04-15,14:48:00,234553.01
2026-04-15,15:40:00,233815.77
2026-04-15,17:28:00,234150.12
2026-04-15,17:47:00,233561.04
2026-04-15,18:56:00,233767.37
2026-04-15,19:24:00,232591.32
2026-04-15,19:46:00,233341.31
2026-04-15,19:59:00,232675.5
2026-04-16,05:29:00,232550.5
2026-04-16,06:08:00,233752.63
2026-04-16,06:39:00,234649.83
2026-04-16,09:22:00,235425.0
2026-04-16,09:43:00,236530.72
2026-04-16,16:45:00,236014.97
2026-04-16,16:46:00,236360.69
2026-04-16,18:02:00,236070.76
2026-04-16,18:27:00,235945.57
2026-04-16,18:40:00,236120.46
2026-04-16,19:29:00,236628.03
2026-04-16,19:37:00,236220.52
2026-04-16,19:54:00,236768.12
2026-04-16,19:59:00,236398.96
2026-04-17,07:24:00,236254.38
2026-04-17,13:56:00,235985.6
2026-04-17,14:02:00,235574.69
2026-04-17,14:21:00,235109.82
2026-04-17,15:49:00,233873.48
2026-04-17,17:23:00,234070.27
2026-04-17,18:18:00,234351.08
2026-04-20,08:40:00,234320.63
2026-04-21,05:02:00,234392.26
2026-04-21,09:23:00,233663.36
2026-04-21,09:30:00,235026.25
2026-04-21,09:44:00,233799.15
2026-04-21,11:18:00,234568.18
2026-04-21,11:23:00,234309.71
2026-04-21,11:30:00,234143.45
2026-04-21,11:43:00,233570.44
2026-04-21,11:43:00,234322.76
2026-04-21,11:51:00,234197.17
2026-04-21,11:53:00,233231.84
2026-04-21,12:02:00,232988.35
2026-04-21,12:21:00,232743.16
2026-04-21,12:36:00,233161.42
2026-04-21,12:44:00,233006.71
2026-04-21,12:50:00,232637.48
2026-04-21,13:01:00,234201.01
2026-04-21,13:17:00,234554.28
2026-04-21,13:32:00,234265.91
2026-04-21,13:46:00,234434.63
2026-04-21,14:05:00,234699.33
2026-04-21,14:55:00,234571.43
2026-04-21,15:21:00,235004.98
2026-04-21,16:20:00,235116.72
2026-04-21,16:22:00,234763.52
2026-04-21,16:39:00,234918.97
2026-04-21,17:11:00,235204.67
2026-04-21,17:52:00,236220.77
2026-04-21,18:23:00,235849.19
2026-04-21,18:34:00,235108.48
2026-04-21,19:15:00,234895.83
2026-04-21,19:42:00,235205.98
2026-04-21,19:53:00,234534.45
2026-04-22,07:00:00,234189.33
2026-04-22,08:11:00,233628.2
2026-04-22,09:05:00,233983.24
2026-04-22,09:22:00,233623.06
2026-04-22,09:25:00,233278.77
2026-04-22,09:46:00,231778.8
2026-04-22,11:08:00,232150.54
2026-04-22,11:10:00,232024.67
2026-04-22,11:23:00,232311.38
2026-04-22,12:39:00,232608.03
2026-04-22,16:40:00,233159.48
2026-04-23,13:50:00,233552.35
2026-04-23,19:58:00,232839.6
2026-04-24,04:56:00,233718.97
2026-04-24,07:02:00,235061.62
2026-04-24,07:11:00,234389.46
2026-04-24,08:56:00,233777.04
2026-04-24,09:30:00,235121.68
2026-04-24,10:24:00,235373.93
2026-04-24,13:04:00,234876.44
2026-04-24,14:51:00,234172.84
2026-04-24,15:28:00,235340.15
2026-04-24,15:48:00,234701.2
2026-04-24,16:19:00,235346.06
2026-04-27,06:17:00,235673.0
2026-04-27,07:48:00,235910.4
2026-04-27,09:08:00,236093.45
2026-04-27,12:38:00,236420.95
2026-04-27,14:35:00,235584.94
2026-04-27,14:45:00,235521.82
2026-04-28,04:56:00,236218.82
2026-04-28,05:13:00,236750.85
2026-04-28,05:21:00,236818.55
2026-04-28,05:40:00,236954.22
2026-04-28,05:46:00,238145.56
2026-04-28,06:21:00,237475.81
2026-04-28,06:38:00,238612.34
2026-04-28,07:17:00,238136.38
2026-04-28,07:45:00,237792.11
2026-04-28,08:14:00,237459.98
2026-04-28,08:20:00,237198.35
2026-04-28,08:50:00,236373.31
2026-04-28,09:04:00,236591.34
2026-04-28,09:25:00,237123.74
2026-04-28,09:25:00,237358.81
2026-04-28,11:57:00,237199.13
2026-04-28,12:31:00,237458.78
2026-04-28,12:34:00,237578.99
2026-04-28,13:22:00,237556.36
2026-04-28,14:38:00,237747.08
2026-04-28,15:38:00,237864.0
2026-04-28,15:57:00,237447.35
2026-04-28,15:59:00,236977.06
2026-04-28,18:00:00,238752.76
2026-04-28,18:25:00,238311.3
2026-04-28,18:31:00,238054.37
2026-04-28,18:32:00,237718.82
2026-04-28,18:51:00,237593.25
2026-04-28,19:39:00,237474.19
2026-04-29,04:54:00,236762.56
2026-04-29,05:28:00,237115.63
2026-04-29,05:37:00,238413.47
2026-04-29,06:07:00,238858.48
2026-04-29,07:00:00,242525.18
2026-04-29,07:16:00,243388.6
2026-04-29,07:28:00,245204.52
2026-04-29,08:15:00,245821.12
2026-04-29,08:26:00,246754.15
2026-04-29,09:16:00,247501.83
2026-04-29,11:08:00,246429.61
2026-04-29,11:52:00,246098.02
2026-04-29,12:44:00,247209.95
2026-04-29,13:06:00,247537.75
2026-04-29,13:10:00,248278.08
2026-04-29,13:16:00,248597.89
2026-04-29,13:27:00,249073.78
2026-04-29,13:46:00,249378.17
2026-04-29,14:12:00,249486.09
2026-04-29,14:34:00,249654.98
2026-04-29,14:43:00,249266.72
2026-04-29,14:52:00,247767.3
2026-04-29,15:26:00,248095.67
2026-04-29,15:29:00,247767.78
2026-04-29,16:03:00,249105.9
2026-04-29,16:48:00,249323.98
2026-04-29,16:53:00,249679.05
2026-04-29,18:06:00,250485.17
2026-04-29,18:49:00,250939.11
2026-04-29,18:52:00,251220.46
2026-04-29,19:25:00,251388.13
2026-04-29,19:39:00,251726.97
2026-04-29,19:51:00,252381.72
2026-04-29,19:58:00,251604.12
2026-04-30,04:00:00,250971.84
2026-04-30,05:07:00,252048.48
2026-04-30,06:01:00,252176.65
2026-04-30,06:27:00,254929.01
2026-04-30,08:30:00,254561.49
2026-04-30,08:57:00,254072.82
2026-04-30,12:51:00,254681.86
2026-04-30,14:25:00,255183.46
2026-04-30,16:25:00,256261.59
2026-04-30,17:37:00,255323.36
2026-04-30,17:50:00,255424.66
2026-04-30,17:51:00,255612.99
2026-04-30,18:54:00,255373.51
2026-04-30,19:02:00,255106.14
2026-04-30,19:40:00,256485.92
2026-05-01,04:54:00,254985.98
2026-05-01,05:45:00,254619.87
2026-05-01,05:45:00,254932.59
2026-05-01,05:47:00,255959.14
2026-05-01,08:56:00,255337.89
2026-05-01,09:04:00,255567.49
2026-05-01,09:22:00,255567.49
2026-05-01,09:36:00,255208.34
2026-05-01,11:52:00,254780.01
2026-05-01,12:31:00,255035.57
2026-05-01,13:23:00,254354.43
2026-05-01,13:25:00,254600.57
2026-05-01,14:41:00,254321.95
2026-05-01,15:05:00,253949.41
2026-05-01,15:22:00,254355.66
2026-05-01,15:36:00,253614.22
2026-05-01,15:37:00,254016.05
2026-05-01,16:22:00,252516.18
2026-05-01,16:39:00,252960.25
2026-05-01,16:43:00,253278.83
2026-05-01,16:54:00,252786.2
2026-05-01,17:37:00,252233.76
2026-05-01,18:03:00,252501.97
2026-05-01,18:29:00,251593.59
2026-05-01,19:02:00,251211.19
2026-05-01,19:22:00,250318.92
2026-05-01,19:46:00,249540.25
2026-05-04,05:21:00,249140.35
2026-05-04,06:56:00,249610.19
2026-05-04,07:13:00,249323.79
2026-05-04,07:23:00,249835.25
2026-05-04,08:34:00,249710.26
2026-05-04,09:05:00,248665.99
2026-05-04,09:32:00,250324.96
2026-05-04,11:11:00,251056.71
2026-05-04,12:17:00,251392.69
2026-05-04,12:26:00,251858.65
2026-05-04,12:41:00,250796.02
2026-05-04,13:16:00,249891.33
2026-05-04,14:14:00,250224.12
2026-05-04,14:17:00,250224.12
