symbol,date,wave_id,score,entry_time_et,entry_price,target,stop,exit_time_et,exit_price,exit_reason,pnl_per_share,shares,pnl,risk_per_share,duration_minutes
FATN,2026-05-04,15,7,07:18:00,3.05,0.0,3.0324,07:23:00,3.0812,trailing_stop,0.0312,16393,511.46,0.0176,5.0
FATN,2026-05-04,20,10,08:32:00,3.08,0.0,3.0723,08:34:00,3.0723,stop_hit,-0.0077,16233,-124.99,0.01,2.0
FATN,2026-05-04,22,7,09:31:00,3.05,0.0,3.0125,09:32:00,3.1512,trailing_stop,0.1012,13315,1347.81,0.0375,1.0
FATN,2026-05-04,32,7,11:10:00,3.15,0.0,3.1421,11:11:00,3.1961,trailing_stop,0.0461,15873,731.15,0.01,1.0
FATN,2026-05-04,38,8,12:14:00,3.14,0.0,3.1222,12:17:00,3.1611,trailing_stop,0.0211,15923,335.78,0.0178,3.0
FATN,2026-05-04,39,9,12:34:00,3.19,0.0,3.1222,12:41:00,3.1222,stop_hit,-0.0678,15673,-1063.02,0.0678,7.0
FATN,2026-05-04,43,7,13:13:00,3.2,0.0,3.1421,13:16:00,3.1421,stop_hit,-0.0579,8639,-499.98,0.0579,3.0
FATN,2026-05-04,44,8,13:23:00,3.17,0.0,3.1322,13:54:00,3.15,time_stop,-0.02,15772,-315.44,0.0378,31.0
FATN,2026-05-04,49,10,13:58:00,3.17,0.0,3.1421,14:01:00,3.1861,trailing_stop,0.0161,15772,253.34,0.0279,3.0
LWLG,2026-05-04,6,7,05:05:00,18.14,0.0,17.9949,05:21:00,17.9949,stop_hit,-0.1451,2756,-399.9,0.1451,16.0
