strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason,anchor_type,anchor_date
AVWAP-Pullback,TSLA,2024-04-30,short,2024-04-30T10:07:00,2024-04-30T10:08:00,187.9,188.633056768818,188.633056768818,186.43388646236403,1364,1000.0,-999.8894326677361,-0.9998894326677361,stop,gap_day,2024-04-29
AVWAP-Pullback,AAPL,2024-05-01,short,2024-05-01T11:16:00,2024-05-01T11:58:00,171.0,171.53845168658702,171.53845168658702,169.92309662682595,951,1000.0,-512.0675539442598,-0.5120675539442597,stop,gap_day,2024-04-29
AVWAP-Pullback,NVDA,2024-05-01,long,2024-05-01T10:12:00,2024-05-01T10:29:00,832.69,836.65,829.4265389317799,839.2169221364404,306,1000.0,1211.7599999999763,1.2117599999999764,trail_stop,gap_day,2024-04-22
AVWAP-Pullback,TSLA,2024-05-01,long,2024-05-01T15:36:00,2024-05-01T15:39:00,183.08,182.418965048107,182.418965048107,184.40206990378604,1512,1000.0,-999.4848472622386,-0.9994848472622386,stop,gap_day,2024-04-30
AVWAP-Pullback,AAPL,2024-05-02,long,2024-05-02T09:40:00,2024-05-02T09:59:00,171.81,171.38358946536425,171.38358946536425,172.6628210692715,2345,1000.0,-999.9327037208329,-0.999932703720833,stop,gap_day,2024-04-29
AVWAP-Pullback,MSFT,2024-05-02,short,2024-05-02T15:32:00,2024-05-02T15:55:00,398.23,397.62,399.06013677330105,396.56972645339795,240,1000.0,146.40000000000327,0.14640000000000328,session_close,gap_day,2024-04-26
AVWAP-Pullback,TSLA,2024-05-02,short,2024-05-02T14:10:00,2024-05-02T14:28:00,180.63,181.08794420247685,181.08794420247685,179.7141115950463,569,1000.0,-260.57025120932906,-0.2605702512093291,stop,gap_day,2024-04-30
AVWAP-Pullback,TSLA,2024-05-03,short,2024-05-03T09:38:00,2024-05-03T09:45:00,182.875,183.73072420529982,183.73072420529982,181.16355158940036,1168,1000.0,-999.485871790192,-0.9994858717901921,stop,gap_day,2024-04-30
AVWAP-Pullback,TSLA,2024-05-06,long,2024-05-06T10:24:00,2024-05-06T10:27:00,184.77,184.36773682323744,184.36773682323744,185.57452635352516,1487,1000.0,-598.1653438459475,-0.5981653438459476,stop,gap_day,2024-04-30
AVWAP-Pullback,AAPL,2024-05-07,long,2024-05-07T09:50:00,2024-05-07T09:51:00,184.55,184.34918796092686,184.34918796092686,184.95162407814632,4979,1000.0,-999.843142545245,-0.999843142545245,stop,gap_day,2024-05-03
AVWAP-Pullback,NVDA,2024-05-07,short,2024-05-07T10:48:00,2024-05-07T10:50:00,898.85,900.3809348720152,900.3809348720152,895.7881302559696,529,1000.0,-809.8645472960529,-0.809864547296053,stop,gap_day,2024-05-03
AVWAP-Pullback,NVDA,2024-05-08,long,2024-05-08T11:09:00,2024-05-08T11:12:00,903.23,901.5053120164242,901.5053120164242,906.6793759671516,579,1000.0,-998.5943424903829,-0.9985943424903829,stop,gap_day,2024-05-03
