strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason,anchor_type,anchor_date
AVWAP-Breakout,NVDA,2024-04-10,long,2024-04-10T10:33:00,2024-04-10T10:54:00,869.55,865.5600000000001,865.5600000000001,877.5299999999997,250,1000.0,-997.4999999999739,-0.9974999999999739,stop,gap_day,2024-04-02
AVWAP-Breakout,TSLA,2024-04-10,long,2024-04-10T12:54:00,2024-04-10T13:06:00,171.71,171.16,171.16,172.81000000000003,733,1000.0,-403.15000000000833,-0.40315000000000834,stop,gap_day,2024-03-27
AVWAP-Breakout,TSLA,2024-04-11,long,2024-04-11T10:32:00,2024-04-11T10:57:00,169.84,169.42999999999998,169.42999999999998,170.66000000000005,2439,1000.0,-999.990000000061,-0.999990000000061,stop,gap_day,2024-04-02
AVWAP-Breakout,NVDA,2024-04-12,long,2024-04-12T15:47:00,2024-04-12T15:52:00,883.23,883.5300000000001,882.26,885.1700000000001,1030,1000.0,309.00000000007026,0.3090000000000703,trail_stop,gap_day,2024-04-02
AVWAP-Breakout,TSLA,2024-04-12,long,2024-04-12T10:10:00,2024-04-12T10:14:00,173.4,172.76,172.76,174.68000000000004,1562,1000.0,-999.680000000023,-0.999680000000023,stop,gap_day,2024-04-10
AVWAP-Breakout,NVDA,2024-04-16,long,2024-04-16T09:59:00,2024-04-16T10:22:00,876.23,872.45,872.45,883.79,264,1000.0,-997.9199999999928,-0.9979199999999928,stop,gap_day,2024-04-02
AVWAP-Breakout,TSLA,2024-04-17,long,2024-04-17T11:22:00,2024-04-17T11:29:00,155.71,155.98499999999999,155.35,156.43000000000004,1321,1000.0,363.27499999996996,0.36327499999997,trail_stop,gap_day,2024-04-16
AVWAP-Breakout,TSLA,2024-04-19,long,2024-04-19T10:19:00,2024-04-19T10:28:00,150.12,149.53,149.53,151.3,1694,1000.0,-999.4600000000057,-0.9994600000000057,stop,gap_day,2024-04-18
AVWAP-Breakout,TSLA,2024-04-22,long,2024-04-22T13:54:00,2024-04-22T13:56:00,143.21,142.97,142.97,143.69000000000003,1181,1000.0,-283.44000000001074,-0.28344000000001074,stop,gap_day,2024-04-18
AVWAP-Breakout,TSLA,2024-04-23,long,2024-04-23T12:04:00,2024-04-23T12:23:00,145.19,146.19,144.69,146.19,1386,1000.0,1386.0,1.386,target,gap_day,2024-04-18
AVWAP-Breakout,META,2024-04-24,long,2024-04-24T15:47:00,2024-04-24T15:50:00,495.45,494.55,494.55,497.24999999999994,1111,1000.0,-999.8999999999747,-0.9998999999999747,stop,gap_day,2024-04-23
AVWAP-Breakout,META,2024-04-25,long,2024-04-25T10:07:00,2024-04-25T10:11:00,431.93,434.485,429.19,437.41,364,1000.0,930.0200000000025,0.9300200000000025,trail_stop,gap_day,2024-04-24
AVWAP-Breakout,META,2024-04-26,long,2024-04-26T11:04:00,2024-04-26T11:06:00,441.76,440.83,440.83,443.62,1075,1000.0,-999.7500000000073,-0.9997500000000072,stop,gap_day,2024-04-24
AVWAP-Breakout,TSLA,2024-04-26,long,2024-04-26T15:24:00,2024-04-26T15:30:00,167.56,167.17,167.17,168.34000000000003,1920,1000.0,-748.8000000000284,-0.7488000000000283,stop,earnings,2024-04-24
AVWAP-Breakout,META,2024-04-29,long,2024-04-29T13:10:00,2024-04-29T13:23:00,431.83,433.505,430.53,434.43,604,1000.0,1011.7000000000069,1.011700000000007,trail_stop,earnings,2024-04-25
AVWAP-Breakout,META,2024-04-30,long,2024-04-30T13:23:00,2024-04-30T13:29:00,431.82,431.44,431.44,432.58,384,1000.0,-145.91999999999825,-0.14591999999999825,stop,earnings,2024-04-25
AVWAP-Breakout,TSLA,2024-04-30,long,2024-04-30T10:09:00,2024-04-30T10:11:00,188.68,187.39999999999998,187.39999999999998,191.24000000000007,781,1000.0,-999.680000000023,-0.999680000000023,stop,gap_day,2024-04-29
AVWAP-Breakout,AAPL,2024-05-01,long,2024-05-01T14:01:00,2024-05-01T14:13:00,171.39,170.95,170.95,172.26999999999998,2272,1000.0,-999.6799999999948,-0.9996799999999948,stop,gap_day,2024-04-29
AVWAP-Breakout,NVDA,2024-05-01,long,2024-05-01T13:54:00,2024-05-01T13:55:00,829.67,828.2800000000001,828.2800000000001,832.4499999999997,719,1000.0,-999.4099999999085,-0.9994099999999084,stop,gap_day,2024-04-22
AVWAP-Breakout,META,2024-05-01,long,2024-05-01T13:43:00,2024-05-01T13:50:00,438.38,438.75,437.89,439.36,625,1000.0,231.25000000000284,0.23125000000000284,trail_stop,gap_day,2024-04-24
AVWAP-Breakout,MSFT,2024-05-01,long,2024-05-01T14:39:00,2024-05-01T14:44:00,397.45,399.45,396.45,399.45,1000,1000.0,2000.0,2.0,target,gap_day,2024-04-25
AVWAP-Breakout,TSLA,2024-05-01,long,2024-05-01T12:36:00,2024-05-01T12:46:00,182.44,181.64,181.64,184.04000000000002,1249,1000.0,-999.2000000000141,-0.9992000000000142,stop,gap_day,2024-04-30
AVWAP-Breakout,META,2024-05-02,long,2024-05-02T15:52:00,2024-05-02T15:54:00,441.59,441.02,441.02,442.72999999999996,548,1000.0,-312.35999999999626,-0.31235999999999625,stop,gap_day,2024-04-23
AVWAP-Breakout,TSLA,2024-05-02,long,2024-05-02T15:31:00,2024-05-02T15:35:00,181.11,180.69,180.69,181.95000000000005,999,1000.0,-419.5800000000159,-0.4195800000000159,stop,gap_day,2024-04-30
AVWAP-Breakout,TSLA,2024-05-06,long,2024-05-06T13:20:00,2024-05-06T13:21:00,184.26,184.11999999999998,184.11999999999998,184.54000000000002,1238,1000.0,-173.3200000000183,-0.1733200000000183,stop,gap_day,2024-04-30
AVWAP-Breakout,AAPL,2024-05-07,long,2024-05-07T10:21:00,2024-05-07T10:22:00,184.445,184.03,184.03,185.27499999999998,2409,1000.0,-999.7349999999808,-0.9997349999999808,stop,earnings,2024-05-03
