Scanner Results — 2026-01-05
================================================================================
Symbol      Gap%   Price    Float Profile SimStart     PM Vol  Discovery     Method
──────── ─────── ─────── ──────── ─────── ──────── ────────── ────────── ──────────
MLEC     +1255.1%    3.74     0.7M       A    09:30    2,497.0      09:30     rescan
ICU       +899.6%    2.63    3.56M       A    09:00      260.0      09:00     rescan
PXIU       +27.5%    2.18      N/A       X    10:00  207,893.0      10:00     rescan
INBS       +18.0%    9.31    0.64M       A    09:30   46,757.0      09:30     rescan
PASG       +17.8%   13.77    2.89M       A    08:00    1,840.0      08:00     rescan
ICPY       +17.1%   12.80    0.31M       A    08:30      258.0      08:30     rescan
ACFN       +15.9%   17.65    1.68M       A    10:00   10,100.0      10:00     rescan
XRPT       +15.7%    6.65      N/A       X    07:00  408,229.0      04:00  premarket
UXRP       +15.2%   12.14    9.27M       B    07:00   19,107.0      04:11  premarket
SBLX       +14.1%    3.00    0.63M       A    07:00      425.0      04:00  premarket
HYPD       +14.0%    4.08    2.67M       A    08:30      863.0      08:30     rescan
CVV        +13.7%    3.66    5.29M       B    10:00   47,635.0      10:00     rescan
TENX       +13.3%   12.52    6.21M       B    07:00    3,568.0      06:11  premarket
SMU        +13.3%   15.20      N/A       X    07:00  170,744.0      04:00  premarket
OSCG       +12.8%   10.89      N/A       X    10:00      468.0      10:00     rescan
AIXC       +12.1%    2.69    5.07M       B    10:00   44,233.0      10:00     rescan
ESHA       +11.7%   17.03    1.04M       A    08:00    3,072.0      08:00     rescan
NNEX       +11.6%   13.73      N/A       X    08:00      161.0      08:00     rescan
BEG        +11.6%   19.10    0.45M       A    09:30      609.0      09:30     rescan
ASTI       +11.4%    4.52    2.96M       A    09:30  137,776.0      09:30     rescan
NCEL       +11.0%    2.32    2.06M       A    07:03    1,155.0      07:03  premarket
STAI       +10.2%    3.66     1.0M       A    08:00      882.0      08:00     rescan
IREX       +10.2%   14.04      N/A       X    07:00   54,049.0      04:00  premarket
AFRU       +10.1%   16.00      N/A       X    10:00    7,947.0      10:00     rescan
TTDU       +10.0%   17.28      N/A       X    10:00   22,487.0      10:00     rescan
WTIU       +10.0%   11.00      N/A       X    07:00    1,783.0      05:48  premarket
ARAI        +9.8%    2.98    6.23M       B    10:00   49,888.0      10:00     rescan
MRAL        +9.8%    6.05    2.96M       A    07:00   36,844.0      04:00  premarket
GDHG        +9.8%    2.02    2.42M       A    08:00    1,517.0      08:00     rescan
MSTP        +9.7%    3.22    0.04M       A    07:00   27,990.0      04:00  premarket
TWAV        +9.6%    2.16    2.92M       A    10:00    7,715.0      10:00     rescan
AXUP        +9.3%   13.41      N/A       X    10:00    4,016.0      10:00     rescan
BMNG        +9.0%    4.47    1.98M       A    07:00  211,990.0      04:00  premarket
BMNU        +9.0%    6.66      N/A       X    07:00 1,873,094.0      04:00  premarket
GEMG        +8.9%    4.99    0.06M       A    08:00    2,000.0      08:00     rescan
MNTS        +8.9%    6.25     1.3M       A    07:00   92,720.0      04:00  premarket
QPUX        +8.8%   19.58      N/A       X    10:00   70,637.0      10:00     rescan
OESX        +8.7%   16.23    3.38M       A    10:00   10,995.0      10:00     rescan
BULU        +8.6%    6.84      N/A       X    10:00    9,571.0      10:00     rescan
COIA        +8.6%   13.70     0.3M       A    07:00      357.0      05:35  premarket
TXXD        +8.5%   19.44      N/A       X    08:00      310.0      08:00     rescan
DJTU        +8.5%    4.59      N/A       X    07:00   23,553.0      04:02  premarket
COIG        +8.3%   17.10    0.16M       A    07:00    2,990.0      04:00  premarket
KOSS        +8.3%    4.70     5.5M       B    10:30   26,386.0      10:30     rescan
MPG         +8.3%    8.52    0.28M       A    09:30      499.0      09:30     rescan
GCTK        +8.2%    4.20    0.77M       A    10:00   11,477.0      10:00     rescan
RAY         +8.1%    2.26    1.87M       A    08:00      739.0      08:00     rescan
ZENA        +8.0%    3.38    8.36M       B    08:00   23,632.0      08:00     rescan
RGTU        +8.0%   18.27      N/A       X    10:00  129,233.0      10:00     rescan
BUUU        +8.0%    8.00    3.14M       A    10:30    6,865.0      10:30     rescan
BLIV        +7.9%    3.55    5.27M       B    10:00      211.0      10:00     rescan
DBGI        +7.9%   16.43    6.33M       B    09:30   54,987.0      09:30     rescan
BULG        +7.8%    3.85      N/A       X    10:00  105,017.0      10:00     rescan
BNKK        +7.8%    3.17    2.88M       A    07:00    3,750.0      04:04  premarket
ELPW        +7.8%    2.07    0.45M       A    08:30      830.0      08:30     rescan
AYTU        +7.8%    2.98    7.61M       B    09:30   72,994.0      09:30     rescan
TIL         +7.7%   12.14    3.23M       A    10:00    7,387.0      10:00     rescan
RIOX        +7.7%    9.40    1.08M       A    07:00   13,065.0      04:02  premarket
BLSG        +7.6%    7.49    0.07M       A    07:05      300.0      07:05  premarket
MST         +7.6%    6.69    0.67M       A    07:00      208.0      04:02  premarket
FIEE        +7.5%    3.72    0.39M       A    10:30    8,105.0      10:30     rescan
MOB         +7.5%    7.30    6.86M       B    10:30   57,159.0      10:30     rescan
XBIO        +7.4%    2.31     1.3M       A    08:00      687.0      08:00     rescan
OSCX        +7.4%   10.68    0.06M       A    09:00      105.0      09:00     rescan
CRWG        +7.4%    3.56     5.2M       B    07:00  932,961.0      04:00  premarket
XRPI        +7.4%   12.33      N/A       X    07:00    8,101.0      04:59  premarket
AGIG        +7.4%    2.18    8.66M       B    07:00    9,644.0      04:03  premarket
BULX        +7.4%    8.39      N/A       X    10:30      551.0      10:30     rescan
DRMA        +7.3%    2.34     0.5M       A    10:00   61,982.0      10:00     rescan
PAVM        +7.3%    7.87     0.7M       A    10:00   12,718.0      10:00     rescan
RGTX        +7.3%   14.70    2.55M       A    10:00  821,243.0      10:00     rescan
CRPT        +7.2%   16.88      N/A       X    10:00    5,743.0      10:00     rescan
BEX         +7.2%   12.64      N/A       X    07:00   12,411.0      04:01  premarket
ATRA        +7.2%   19.05    4.25M       A    07:00    3,832.0      04:57  premarket
CRWU        +7.2%    6.57      N/A       X    07:00   70,197.0      04:00  premarket
PIII        +7.1%    3.75     1.4M       A    10:00      920.0      10:00     rescan
ULY         +7.1%    2.86    1.18M       A    10:00  158,641.0      10:00     rescan
SOLT        +7.0%    7.61     0.4M       A    07:00  377,020.0      04:00  premarket
SPOG        +7.0%   12.73    0.03M       A    10:30      400.0      10:30     rescan
XYZG        +6.9%   15.74    0.14M       A    10:00    1,707.0      10:00     rescan
NCEW        +6.9%    6.70    0.93M       A    10:00    1,773.0      10:00     rescan
GECC        +6.8%    7.33     6.9M       B    08:30    1,509.0      08:30     rescan
MAXI        +6.8%   15.82     3.1M       A    10:00   14,514.0      10:00     rescan
AGH         +6.8%    3.15     4.6M       A    09:00      309.0      09:00     rescan
NTZ         +6.8%    2.68    2.59M       A    09:30      205.0      09:30     rescan
HBR         +6.8%   17.60      N/A       X    08:00      262.0      08:00     rescan
SLON        +6.7%   16.70    1.54M       A    07:00    9,004.0      06:06  premarket
INDO        +6.7%    3.35    9.52M       B    08:00   94,891.0      08:00     rescan
BIYA        +6.7%    4.71     0.1M       A    10:00    1,563.0      10:00     rescan
XRPR        +6.7%   17.45      N/A       X    07:00      250.0      07:00  premarket
LSF         +6.6%    2.38    7.63M       B    10:00   17,042.0      10:00     rescan
RKLZ        +6.6%    4.52    0.16M       A    09:30  193,276.0      09:30     rescan
PALU        +6.6%   18.11      N/A       X    10:30    3,568.0      10:30     rescan
CIFG        +6.6%   11.40    0.24M       A    07:00    7,373.0      04:05  premarket
IMST        +6.6%   13.81      N/A       X    08:30      320.0      08:30     rescan
FOFO        +6.5%    9.30    2.21M       A    10:30    1,231.0      10:30     rescan
TSLG        +6.5%    9.40      N/A       X    10:00 2,481,731.0      10:00     rescan
XXI         +6.5%    9.90      N/A       X    07:00    9,143.0      04:00  premarket
KXIN        +6.4%    6.33    0.31M       A    10:00   39,379.0      10:00     rescan
SLXN        +6.4%    2.00     3.0M       A    09:30    1,136.0      09:30     rescan
TSLL        +6.3%   19.26      N/A       X    10:00 21,579,350.0      10:00     rescan
EFOI        +6.3%    2.36    2.35M       A    10:00    2,689.0      10:00     rescan
