Scanner Results — 2026-02-11
================================================================================
Symbol      Gap%   Price    Float Profile SimStart     PM Vol  Discovery     Method
──────── ─────── ─────── ──────── ─────── ──────── ────────── ────────── ──────────
PRFX       +79.7%    5.30    0.38M       A    08:30  392,846.0      08:30     rescan
SUNE       +36.9%    2.04    3.41M       A    09:30 1,643,462.0      09:30     rescan
HTLM       +33.5%    2.83      N/A       X    10:00   35,699.0      10:00     rescan
ELAB       +31.0%    2.24     2.1M       A    07:00 3,242,923.0      04:00  premarket
NETG       +26.9%   12.65      N/A       X    07:00   35,964.0      04:07  premarket
SIF        +24.7%    8.13    4.51M       A    10:00   89,139.0      10:00     rescan
IBG        +22.2%    4.73     0.2M       A    08:00    1,877.0      08:00     rescan
OSCG       +18.4%    8.00      N/A       X    10:00    5,209.0      10:00     rescan
BNRG       +17.8%    2.88    0.38M       A    07:00 7,093,915.0      04:25  premarket
AGPU       +16.6%    3.05    1.82M       A    09:30    1,598.0      09:30     rescan
UGRO       +15.1%    4.20    0.67M       A    10:30   12,576.0      10:30     rescan
CORD       +13.3%   16.39      N/A       X    10:30  248,338.0      10:30     rescan
SONM       +12.0%    7.85    0.82M       A    09:30      468.0      09:30     rescan
APLZ       +11.2%   13.92      N/A       X    10:30  116,700.0      10:30     rescan
SQFT       +11.1%    3.01    0.69M       A    08:00      435.0      08:00     rescan
HPAI       +11.0%    3.24    7.42M       B    08:00    1,071.0      08:00     rescan
JAGU       +10.8%    3.40    5.59M       B    08:00   37,091.0      08:00     rescan
SHPU       +10.5%   18.96      N/A       X    09:30   90,523.0      09:30     rescan
DFSC       +10.3%    2.25    1.24M       A    10:00  148,573.0      10:00     rescan
NAMM       +10.0%    2.65    6.81M       B    07:00   93,557.0      04:00  premarket
MGYR        +9.9%   20.00    5.39M       B    09:30      445.0      09:30     rescan
AGH         +9.7%    4.43     4.6M       A    09:00      620.0      09:00     rescan
AENT        +9.2%    7.79      N/A       X    08:30    4,000.0      08:30     rescan
RVYL        +9.2%    6.88    0.31M       A    10:00    2,743.0      10:00     rescan
MB          +9.1%    4.80    4.69M       A    10:00    2,850.0      10:00     rescan
ASTI        +9.0%    8.09    2.96M       A    09:00   28,955.0      09:00     rescan
VTAK        +8.7%    2.12    1.28M       A    08:00      140.0      08:00     rescan
