Scanner Results — 2025-01-02
================================================================================
Symbol      Gap%   Price    Float Profile SimStart     PM Vol  Discovery     Method
──────── ─────── ─────── ──────── ─────── ──────── ────────── ────────── ──────────
SKLZ        +5.2%    5.29    9.28M       B    10:30   18,126.0      10:30     rescan
ISPC        +5.1%    2.79    9.77M       B    07:00      100.0      05:54  premarket
BAOS        +5.1%    2.69    0.94M       A    07:00   23,339.0      04:20  premarket
WHLR        +5.0%    3.54    0.19M       A    08:00    6,381.0      08:00     rescan
SDST        +5.0%    3.76    6.67M       B    08:30    2,000.0      08:30     rescan
AEYE        +5.0%   15.97    8.37M       B    10:00   26,858.0      10:00     rescan
GLMD        +5.0%    3.35    5.42M       B    10:00    8,970.0      10:00     rescan
BFRG        +5.0%    2.10    8.97M       B    07:00    2,407.0      04:05  premarket

Total candidates: 136
  Premarket (7:15 AM): 38
  Continuous rescan:   98
