Scanner Results — 2026-03-05
================================================================================
Symbol      Gap%   Price    Float Profile SimStart     PM Vol  Discovery     Method
──────── ─────── ─────── ──────── ─────── ──────── ────────── ────────── ──────────
AEHL      +510.1%    2.40    1.12M       A    09:00    1,383.0      09:00     rescan
GXAI       +71.0%    2.12      N/A       X    08:30 21,416,474.0      08:30     rescan
MTEK       +51.9%    2.78    4.58M       A    09:30 16,314,662.0      09:30     rescan
TTDU       +40.2%    9.00      N/A       X    07:00  128,485.0      04:00  premarket
MLEC       +27.4%   12.54     0.7M       A    08:00      552.0      08:00     rescan
ZJK        +25.6%    2.13    7.15M       B    10:00   13,551.0      10:00     rescan
QBY        +20.8%   14.00    0.04M       A    09:00      100.0      09:00     rescan
GEMG       +17.6%    2.98    0.06M       A    10:00   86,687.0      10:00     rescan
HTOO       +16.3%    3.79    0.58M       A    08:00 4,026,558.0      08:00     rescan
STEM       +16.2%   11.68    8.04M       B    07:00    5,857.0      05:04  premarket
CRDU       +15.0%    7.44      N/A       X    07:00  101,954.0      04:00  premarket
FIGG       +13.2%    2.80    2.26M       A    10:00  618,484.0      10:00     rescan
TMDE       +12.7%    2.49    3.56M       A    07:00 2,112,626.0      04:00  premarket
YBST       +12.4%   20.00    0.76M       A    09:00      100.0      09:00     rescan
MFI        +12.0%   13.50    0.53M       A    10:30    1,101.0      10:30     rescan
BMRA       +11.8%    2.27    2.57M       A    08:30    6,234.0      08:30     rescan
PXLW       +11.5%    6.87    4.58M       A    08:30      250.0      08:30     rescan
ATHR       +10.9%    3.88     4.0M       A    10:00    7,450.0      10:00     rescan
CLSZ       +10.8%   18.95      N/A       X    10:30      722.0      10:30     rescan
NOWL       +10.7%    8.07      N/A       X    10:00  302,466.0      10:00     rescan
MSGM       +10.6%    4.48    2.51M       A    10:00  108,060.0      10:00     rescan
APPX       +10.6%   15.50    2.92M       A    10:00 1,118,640.0      10:00     rescan
LABX       +10.3%    6.30      N/A       X    07:00   94,259.0      04:07  premarket
DOGD       +10.3%   18.35      N/A       X    10:00   12,786.0      10:00     rescan
BAIG        +9.8%    3.96    0.84M       A    10:00  208,700.0      10:00     rescan
GLXG        +9.8%    2.24    0.55M       A    10:00   16,014.0      10:00     rescan
UNX         +9.7%    2.95      N/A       X    10:00  108,576.0      10:00     rescan
TZOO        +9.6%    6.88    6.45M       B    09:30   39,312.0      09:30     rescan
WSHP        +9.4%   18.29    1.33M       A    08:30      290.0      08:30     rescan
SHPU        +9.3%   18.65      N/A       X    10:00   33,160.0      10:00     rescan
IBG         +9.3%    4.60     0.2M       A    08:30    2,138.0      08:30     rescan
RAY         +9.3%    4.84    1.87M       A    10:30    7,729.0      10:30     rescan
CHSN        +9.0%    2.18    0.38M       A    09:30    4,444.0      09:30     rescan
AIRS        +9.0%    2.00    6.37M       B    08:30    8,968.0      08:30     rescan
CLIK        +9.0%    4.00    0.28M       A    09:00      900.0      09:00     rescan
