Scanner Results — 2026-03-06
================================================================================
Symbol      Gap%   Price    Float Profile SimStart     PM Vol  Discovery     Method
──────── ─────── ─────── ──────── ─────── ──────── ────────── ────────── ──────────
WCT      +4715.7%    4.05    0.99M       A    09:30      125.0      09:30     rescan
TVGN     +4277.8%    6.79    0.88M       A    09:30    5,591.0      09:30     rescan
CRE        +58.8%    4.16    1.03M       A    07:00 8,851,611.0      04:27  premarket
AIFF       +45.8%    2.07    6.28M       B    10:30 9,965,062.0      10:30     rescan
IBG        +39.8%    6.01     0.2M       A    07:00 7,190,524.0      04:01  premarket
TPET       +33.3%    2.12    7.59M       B    07:00 39,111,323.0      04:00  premarket
MVLL       +20.9%   19.65    1.01M       A    07:00   95,040.0      04:01  premarket
FEED       +19.8%    2.00    0.85M       A    10:30  844,227.0      10:30     rescan
PTLE       +19.3%   11.32    0.46M       A    10:00   34,819.0      10:00     rescan
PHGE       +18.8%    6.83    1.24M       A    07:00    1,071.0      07:00  premarket
MXC        +17.4%   15.40    0.84M       A    07:00   14,727.0      04:00  premarket
TMDE       +17.1%    3.56    3.56M       A    07:00  578,742.0      04:00  premarket
BAIG       +15.4%    4.65    0.84M       A    10:30  165,512.0      10:30     rescan
QCLS       +14.7%    3.99    1.65M       A    10:30 1,772,571.0      10:30     rescan
OMDA       +14.3%   15.55    4.45M       A    07:00  115,876.0      04:00  premarket
ASPS       +13.8%    6.83    8.64M       B    10:00   22,667.0      10:00     rescan
ZJK        +13.5%    2.18    7.15M       B    10:00   24,057.0      10:00     rescan
INDO       +13.3%    5.72    9.52M       B    07:00  234,848.0      04:00  premarket
HIYY       +13.1%   11.61    0.06M       A    07:00      525.0      04:02  premarket
GOAI       +12.1%    4.09    7.53M       B    08:00      800.0      08:00     rescan
EKSO       +11.4%   11.95    1.81M       A    10:00   17,403.0      10:00     rescan
ANNA       +11.2%    4.27    9.39M       B    07:00   13,174.0      04:00  premarket
CLRO       +11.2%    5.08    0.35M       A    10:00    4,145.0      10:00     rescan
LUNL       +10.6%   13.50    0.17M       A    10:30  102,405.0      10:30     rescan
GGR         +9.7%    4.29    10.0M       B    10:30   13,544.0      10:30     rescan
SSTI        +9.7%    7.30    7.72M       B    10:30   54,725.0      10:30     rescan
BEZ         +8.8%   19.30      N/A       X    09:00    1,199.0      09:00     rescan
ASTN        +8.7%   15.86      N/A       X    09:00   27,677.0      09:00     rescan
TOPS        +8.4%    4.88    1.01M       A    07:00    1,571.0      04:10  premarket
CKX         +8.4%   11.98    1.24M       A    07:00    1,070.0      04:02  premarket
ROLR        +8.4%    4.64     3.6M       A    10:30   19,898.0      10:30     rescan
ADVB        +8.3%    4.41    0.37M       A    07:00      859.0      04:29  premarket
BBGI        +8.2%    4.22    0.62M       A    10:30    1,909.0      10:30     rescan
STEM        +7.9%   13.14    8.04M       B    10:30   54,166.0      10:30     rescan
XCUR        +7.8%    4.30    3.38M       A    09:30      127.0      09:30     rescan
EFOI        +7.7%    2.11    2.35M       A    10:00    6,460.0      10:00     rescan
NBIZ        +7.6%   18.71      N/A       X    08:00    3,054.0      08:00     rescan
RNAZ        +7.5%   10.03    0.83M       A    10:00      300.0      10:00     rescan
EMAT        +7.5%    9.14     0.3M       A    10:00   11,172.0      10:00     rescan
ONDU        +7.4%   13.30    0.24M       A    10:00   31,864.0      10:00     rescan
ACFN        +7.4%   19.67    1.68M       A    10:30      430.0      10:30     rescan
FUTG        +7.3%   11.17    0.17M       A    08:00    5,980.0      08:00     rescan
JETD        +7.3%    4.57      N/A       X    09:00    2,477.0      09:00     rescan
ONDG        +7.2%    8.27      N/A       X    10:00  528,397.0      10:00     rescan
XPEG        +7.2%    9.63    0.05M       A    10:30      100.0      10:30     rescan
BDSX        +7.1%   16.99     3.7M       A    10:30   31,724.0      10:30     rescan
MPG         +7.1%    8.48    0.28M       A    10:30    4,066.0      10:30     rescan
