Scanner Results — 2025-10-10
============================================================
Symbol      Gap%   Price    Float Profile SimStart     PM Vol
──────── ─────── ─────── ──────── ─────── ──────── ──────────
TDIC      +426.7%    6.11    8.76M       B    07:00    1,988.0
APM        +45.8%    2.42    5.31M       B    07:00      203.0
XBIO       +40.9%    8.92     1.3M       A    07:00    5,005.0
YDDL       +33.4%    8.75    6.37M       B    07:00 3,665,436.0
AREB       +30.4%    5.88    0.43M       A    07:00    1,620.0
CCUP       +29.8%   19.36      N/A       X    07:00    9,378.0
CRCA       +28.4%   18.17      N/A       X    07:00  224,830.0
CRCG       +28.2%   11.54    4.32M       A    07:00  177,444.0
ARAI       +27.2%    5.61    6.23M       B    07:00   31,555.0
BULG       +23.9%    9.69      N/A       X    07:00   15,916.0
VCIG       +23.4%    4.69    0.11M       A    07:00    2,424.0
BULU       +22.7%   17.75      N/A       X    07:00      925.0
ATON       +21.8%    7.67    0.83M       A    07:00   10,749.0
BQ         +21.2%   12.50    2.78M       A    07:09      391.0
AFRU       +20.8%   18.70      N/A       X    07:00    2,874.0
MSOX       +20.7%    9.49      N/A       X    07:00      100.0
CHAI       +20.7%    6.36      N/A       A    07:00    5,958.0
ARMG       +20.5%   15.44      N/A       X    07:00   12,071.0
FGNX       +20.0%    6.00    5.98M       B    07:00   15,441.0
UNX        +19.8%   17.30      N/A       X    07:00      677.0
MYSE       +18.6%    3.38    3.97M       A    07:00      342.0
UPSX       +18.5%   16.73      N/A       X    07:00   43,250.0
DKNX       +17.6%   11.05      N/A       X    07:00    1,026.0
AMDL       +17.0%   20.00      N/A       X    07:00  602,029.0
AGMH       +15.2%    6.67    1.85M       A    07:00      486.0
JFBR       +14.8%    4.65    0.03M       A    07:00      746.0
SBLX       +14.4%    5.91    0.63M       A    07:00      964.0
VELO       +13.9%    5.07     3.9M       A    07:00      402.0
BNZI       +13.8%    3.80    2.34M       A    07:00    2,617.0
WLDS       +13.3%    4.17    0.84M       A    07:00    2,565.0
SABS       +13.1%    2.59    7.92M       B    07:00    1,000.0
LCFY       +12.7%    5.60     1.4M       A    07:00    1,000.0
DJTU       +12.4%    8.23      N/A       X    07:00   55,140.0
KITT       +12.2%    3.31    5.36M       B    07:00    4,784.0
MST        +12.1%    8.32    0.67M       A    07:00    5,664.0
INM        +12.1%    2.38     1.8M       A    07:00      600.0
FGI        +12.1%    5.46    0.52M       A    07:00    1,712.0
CHNR       +12.1%    5.58    0.52M       A    07:00      400.0
MSTP       +12.1%   14.36    0.04M       A    07:00      104.0
AIFF       +11.8%    2.94    6.28M       B    07:00    1,518.0
SMUP       +11.8%   13.41      N/A       X    07:00   11,453.0
TSLG       +11.7%   10.05      N/A       X    07:00  327,365.0
NRGU       +11.6%   19.00    4.23M       A    07:14    1,678.0
CYN        +11.6%    5.88    7.97M       B    07:00      150.0
XRPT       +11.5%   14.65      N/A       X    07:00   45,267.0
AQMS       +11.5%    6.31    2.66M       A    07:00      228.0
WHLR       +11.3%    4.37    0.19M       A    07:00      736.0
HCWB       +11.3%    4.52     2.4M       A    07:00      400.0
TDOC       +11.2%    8.90      N/A       X    07:00   19,741.0
JAGX       +11.1%    2.30    2.61M       A    07:00    2,436.0
DEVS       +11.1%    2.60     2.1M       A    07:00    1,150.0
GIBO       +11.0%    2.83      N/A       X    07:00      160.0
BTM        +10.9%    3.36    4.57M       A    07:00    5,657.0
BORR       +10.7%    2.70      N/A       X    07:00    1,194.0
TRNR       +10.7%    3.45    0.24M       A    07:00      700.0
RETL       +10.6%    9.15      N/A       X    07:00      361.0
GLTO       +10.6%   14.00    1.48M       A    07:00   28,818.0
EGHT       +10.5%    2.00      N/A       X    07:00      150.0
INAB       +10.5%    2.32     3.3M       A    07:00      400.0
UPLD       +10.4%    2.55      N/A       X    07:00      100.0
VTEX       +10.3%    4.59      N/A       X    07:00      220.0
DOMH       +10.3%    6.30    7.51M       B    07:00      145.0
BTE        +10.3%    2.58      N/A       X    07:00    4,523.0
STLA       +10.1%   10.80      N/A       X    07:00  240,494.0
PSQH       +10.1%    2.19      N/A       X    07:00    7,507.0

Total candidates: 65
