Scanner Results — 2026-01-26
================================================================================
Symbol      Gap%   Price    Float Profile SimStart     PM Vol  Discovery     Method
──────── ─────── ─────── ──────── ─────── ──────── ────────── ────────── ──────────
OTH         +7.4%    2.90    4.63M       A    10:00   14,768.0      10:00     rescan
NCEW        +7.1%    9.00    0.93M       A    10:00    1,193.0      10:00     rescan
NBIL        +7.1%   11.82      N/A       X    08:30  106,910.0      08:30     rescan
DAMD        +7.0%   17.10      N/A       X    10:30   16,617.0      10:30     rescan
SLE         +7.0%    6.31    0.06M       A    10:00   44,712.0      10:00     rescan
PPSI        +6.8%    5.00     8.6M       B    07:00      260.0      04:01  premarket
MLEC        +6.8%    8.01     0.7M       A    07:00    7,560.0      04:22  premarket
SPCB        +6.7%    9.27    4.44M       A    10:30   37,334.0      10:30     rescan
ATCX        +6.7%   13.19      N/A       X    07:00      357.0      07:00  premarket
NETG        +6.7%   10.29      N/A       X    09:00      100.0      09:00     rescan
CELZ        +6.7%    2.24    2.38M       A    08:30      200.0      08:30     rescan
PATX        +6.7%   19.20      N/A       X    10:30    1,073.0      10:30     rescan
USGO        +6.6%   16.88    2.85M       A    07:00    2,649.0      04:00  premarket
BMNZ        +6.5%   19.10      N/A       X    09:30  100,982.0      09:30     rescan
OKLS        +6.5%   12.48      N/A       X    09:30   41,449.0      09:30     rescan
ORCU        +6.5%   15.98      N/A       X    10:00  152,538.0      10:00     rescan
NCEL        +6.4%    2.84    2.06M       A    07:00    6,089.0      04:10  premarket
AYTU        +6.3%    2.87    7.61M       B    07:00      986.0      04:00  premarket
AQMS        +6.2%    5.34    2.66M       A    08:00    1,395.0      08:00     rescan
ANEL        +6.2%   18.14    0.27M       A    09:30    4,494.0      09:30     rescan
OPTX        +6.2%    5.00    5.98M       B    08:00   58,090.0      08:00     rescan
ORCX        +6.1%   14.87      N/A       X    10:00 1,535,810.0      10:00     rescan
OWLT        +6.1%   13.76     9.7M       B    10:00   22,490.0      10:00     rescan
RKLZ        +6.1%    2.97    0.16M       A    09:30  329,818.0      09:30     rescan
SCWO        +6.0%    3.35    9.05M       B    07:00    7,032.0      04:19  premarket
WTIU        +6.0%   12.25      N/A       X    08:00    1,000.0      08:00     rescan
BUUU        +5.9%    8.50    3.14M       A    10:30    2,844.0      10:30     rescan
RNAZ        +5.9%   10.45    0.83M       A    10:00    7,671.0      10:00     rescan
NBIG        +5.9%    8.31    0.85M       A    08:30   52,518.0      08:30     rescan
QCLS        +5.8%    6.00    1.65M       A    08:30  116,103.0      08:30     rescan
SPHL        +5.8%    6.43    0.47M       A    10:00  133,447.0      10:00     rescan
MAAS        +5.7%    6.12      N/A       X    09:30    1,017.0      09:30     rescan
LITM        +5.7%    3.73    8.73M       B    08:00   12,890.0      08:00     rescan
FEAM        +5.7%    3.73    6.17M       B    09:30   31,889.0      09:30     rescan
UPC         +5.7%    4.30    0.56M       A    10:00    7,523.0      10:00     rescan
AWX         +5.6%    2.84    1.92M       A    09:30      407.0      09:30     rescan
EML         +5.5%   19.05    4.89M       A    10:00      201.0      10:00     rescan
CWII        +5.5%   15.94      N/A       X    08:30      100.0      08:30     rescan
KMLI        +5.5%   16.12    0.13M       A    10:30    5,143.0      10:30     rescan
BBGI        +5.5%    6.16    0.62M       A    09:30    9,207.0      09:30     rescan
SLNG        +5.5%    5.01    3.32M       A    10:00    5,238.0      10:00     rescan
ALZN        +5.5%    2.32    3.79M       A    08:00    1,135.0      08:00     rescan
HFBL        +5.4%   18.81    1.95M       A    10:00    3,211.0      10:00     rescan
TACT        +5.3%    3.76     7.4M       B    09:30   12,592.0      09:30     rescan
PMN         +5.3%    9.93    1.27M       A    10:30    4,822.0      10:30     rescan
IPWR        +5.3%    4.18    7.13M       B    08:30      224.0      08:30     rescan
HYPD        +5.3%    3.20    2.67M       A    07:00    1,130.0      06:22  premarket
DGZ         +5.2%    5.71      N/A       X    10:30    1,006.0      10:30     rescan
MGRT        +5.2%    6.53    3.75M       A    09:30   23,072.0      09:30     rescan
INFQ        +5.2%   18.26      N/A       X    08:30   76,057.0      08:30     rescan
HIMZ        +5.2%    4.87     6.0M       B    10:30  336,530.0      10:30     rescan
TSDD        +5.2%    7.96      N/A       X    10:30 2,459,333.0      10:30     rescan
DBGI        +5.1%    8.79    6.33M       B    08:00      105.0      08:00     rescan
DZZ         +5.1%    3.49      N/A       X    07:00    1,450.0      05:14  premarket
PELI        +5.1%   11.73    7.87M       B    08:00   20,806.0      08:00     rescan
QBTZ        +5.1%    9.26    0.53M       A    10:30  498,255.0      10:30     rescan
TSLQ        +5.1%   18.74      N/A       X    10:30  999,117.0      10:30     rescan
IDX         +5.1%   17.95      N/A       X    09:00      100.0      09:00     rescan
APT         +5.1%    4.97    8.09M       B    10:30    3,508.0      10:30     rescan
COZX        +5.0%   16.60      N/A       X    08:30      572.0      08:30     rescan
BAIG        +5.0%   10.05    0.84M       A    10:00   96,051.0      10:00     rescan

Total candidates: 115
  Premarket (7:15 AM): 21
  Continuous rescan:   94
