Scanner Results — 2026-01-23
================================================================================
Symbol      Gap%   Price    Float Profile SimStart     PM Vol  Discovery     Method
──────── ─────── ─────── ──────── ─────── ──────── ────────── ────────── ──────────
GLXG        +6.1%    2.17    0.55M       A    09:30    2,133.0      09:30     rescan
ALMU        +6.1%   18.72     9.9M       B    08:30    7,122.0      08:30     rescan
PIII        +6.1%    2.80     1.4M       A    09:30      175.0      09:30     rescan
ARMU        +6.0%   17.45      N/A       X    08:30    1,150.0      08:30     rescan
HIND        +6.0%    3.09     1.5M       A    08:00      669.0      08:00     rescan
EBON        +5.9%    3.39    6.54M       B    10:30      200.0      10:30     rescan
WTIU        +5.8%   11.90      N/A       X    10:00    3,738.0      10:00     rescan
SILC        +5.8%   17.25    5.41M       B    10:00   17,243.0      10:00     rescan
NVNI        +5.8%    3.09    7.03M       B    07:00      750.0      04:06  premarket
LSF         +5.8%    3.67    7.63M       B    08:30      400.0      08:30     rescan
ATCX        +5.8%   10.30      N/A       X    08:00    2,492.0      08:00     rescan
OMDA        +5.7%   16.98    4.45M       A    10:00  100,224.0      10:00     rescan
MXC         +5.7%   10.99    0.84M       A    09:30      628.0      09:30     rescan
NUWE        +5.7%    2.24    0.88M       A    09:00    1,238.0      09:00     rescan
ARMG        +5.6%    7.02      N/A       X    08:30   30,451.0      08:30     rescan
ZJK         +5.5%    2.32    7.15M       B    10:00    2,607.0      10:00     rescan
STI         +5.4%    8.55    2.19M       A    10:30   13,134.0      10:30     rescan
ICU         +5.4%    2.73    3.56M       A    07:00      228.0      05:57  premarket
KUST        +5.4%    2.15    0.19M       A    07:00   30,560.0      04:53  premarket
ASPC        +5.3%   13.22    2.05M       A    08:00    2,048.0      08:00     rescan
FGI         +5.3%    6.72    0.52M       A    10:00   10,387.0      10:00     rescan
RCEL        +5.3%    4.35      N/A       X    10:30   26,453.0      10:30     rescan
REED        +5.3%    2.30    3.99M       A    09:00      250.0      09:00     rescan
ALGS        +5.3%    8.99    3.61M       A    10:00   34,913.0      10:00     rescan
IONZ        +5.2%   17.71     6.6M       B    10:00  285,716.0      10:00     rescan
NVNO        +5.2%   11.49    0.42M       A    10:30    2,939.0      10:30     rescan
RGTZ        +5.2%   16.15    3.69M       A    10:00 1,396,696.0      10:00     rescan
KPTI        +5.2%    6.99    7.97M       B    10:00   49,779.0      10:00     rescan
CRWG        +5.2%    4.47     5.2M       B    10:30 2,473,039.0      10:30     rescan
ROLR        +5.2%   10.58     3.6M       A    08:00   94,491.0      08:00     rescan
CVV         +5.2%    5.90    5.29M       B    08:00    1,100.0      08:00     rescan
MAAS        +5.2%    5.90      N/A       X    08:00    6,294.0      08:00     rescan
HUHU        +5.1%    8.20    5.35M       B    10:30      100.0      10:30     rescan
CSEX        +5.1%   17.09      N/A       X    10:30   17,829.0      10:30     rescan

Total candidates: 101
  Premarket (7:15 AM): 21
  Continuous rescan:   80
