Scanner Results — 2025-11-13
================================================================================
Symbol      Gap%   Price    Float Profile SimStart     PM Vol  Discovery     Method
──────── ─────── ─────── ──────── ─────── ──────── ────────── ────────── ──────────
FLYT       +38.0%   16.00    0.31M       A    08:00      100.0      08:00     rescan
MGRX       +33.0%    2.34    9.14M       B    07:00 5,718,506.0      07:00  premarket
OLOX       +32.6%    3.17     5.5M       B    07:00 7,042,549.0      04:00  premarket
LVLU       +21.3%    5.93    1.17M       A    07:00 1,837,053.0      04:00  premarket
AVX        +17.2%    2.73    1.98M       A    07:00 1,602,959.0      04:04  premarket
HOUR       +15.2%    2.72    1.74M       A    07:00  116,364.0      04:00  premarket
APLM       +13.1%   18.69    0.77M       A    10:00    9,182.0      10:00     rescan
AEMD       +13.1%    4.75    1.22M       A    08:00      309.0      08:00     rescan
NXTC       +13.0%   10.50    1.53M       A    08:00    1,350.0      08:00     rescan
YDES       +12.2%    9.91    1.42M       A    10:00    6,609.0      10:00     rescan
IBG        +11.8%    2.08     0.2M       A    09:30    3,216.0      09:30     rescan
CHAI       +11.8%    4.17      N/A       A    08:30  751,125.0      08:30     rescan
AXIL       +11.8%    5.50    3.46M       A    10:00    5,060.0      10:00     rescan
BOLT       +10.9%    5.20    1.51M       A    08:00      675.0      08:00     rescan
RIME       +10.4%    2.66    2.53M       A    08:00   11,689.0      08:00     rescan
MAAS       +10.3%    4.09      N/A       X    10:30      891.0      10:30     rescan
XRPT       +10.2%    9.96      N/A       X    07:00  108,989.0      04:00  premarket
BMNG        +9.9%    9.86    1.98M       A    08:00    8,884.0      08:00     rescan
LTRN        +9.8%    3.82     8.7M       B    07:00    6,100.0      07:00  premarket
DCX         +9.7%    2.49      N/A       A    10:00   18,577.0      10:00     rescan
SNTG        +9.5%    2.19    1.06M       A    07:00    3,146.0      04:39  premarket
UXRP        +9.5%   18.25    9.27M       B    07:00    5,975.0      04:00  premarket
PXIU        +9.4%    7.07      N/A       X    08:00    6,744.0      08:00     rescan
GLXG        +9.4%    4.30    0.55M       A    08:30    8,045.0      08:30     rescan
BMNU        +9.4%   15.18      N/A       X    08:00  428,386.0      08:00     rescan
SCOR        +8.8%    7.25    1.07M       A    10:00    2,025.0      10:00     rescan
SMCZ        +8.4%    5.58    0.39M       A    10:00 1,910,062.0      10:00     rescan
BQ          +8.2%    2.33    2.78M       A    10:00   65,291.0      10:00     rescan
