strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason,secondary_fill
PDH-PDL-Fade,WFC,2020-09-11,long,2020-09-11T09:33:00,2020-09-11T09:34:00,23.86,23.764999999999997,23.764999999999997,23.865,1956,1000.0,-185.8200000000047,-0.1858200000000047,stop,False
PDH-PDL-Fade,AAL,2020-09-11,long,2020-09-11T09:33:00,2020-09-11T09:34:00,12.995,12.870000000000001,12.870000000000001,13.485,2213,1000.0,-276.6249999999961,-0.27662499999999607,stop,False
PDH-PDL-Fade,DIS,2020-09-11,long,2020-09-11T09:34:00,2020-09-11T09:36:00,132.82,132.64000000000001,132.64000000000001,136.74,373,1000.0,-67.13999999999194,-0.06713999999999194,stop,False
PDH-PDL-Fade,AMD,2020-09-11,long,2020-09-11T09:37:00,2020-09-11T09:56:00,78.43,78.28,78.28,83.31,3554,1000.0,-533.1000000000201,-0.5331000000000201,stop,False
PDH-PDL-Fade,ROKU,2020-09-11,long,2020-09-11T09:38:00,2020-09-11T09:57:00,159.34,158.83,158.83,168.58,184,1000.0,-93.83999999999833,-0.09383999999999833,stop,False
PDH-PDL-Fade,F,2020-09-11,long,2020-09-11T09:43:00,2020-09-11T15:55:00,6.875,6.985,6.7700000000000005,7.03,889,1000.0,97.79000000000029,0.0977900000000003,session_close,False
PDH-PDL-Fade,DAL,2020-09-11,long,2020-09-11T09:58:00,2020-09-11T13:13:00,31.685,31.57,31.57,32.7,436,1000.0,-50.13999999999932,-0.05013999999999932,stop,False
PDH-PDL-Fade,AAPL,2020-09-11,long,2020-09-11T10:00:00,2020-09-11T10:01:00,112.73,112.4,112.4,120.5,3030,1000.0,-999.8999999999949,-0.9998999999999949,stop,False
PDH-PDL-Fade,MSFT,2020-09-11,long,2020-09-11T12:33:00,2020-09-11T12:34:00,204.12,204.01000000000002,204.01000000000002,214.73,2545,1000.0,-279.9499999999624,-0.2799499999999624,stop,False
PDH-PDL-Fade,NVDA,2020-09-11,long,2020-09-11T12:35:00,2020-09-11T12:36:00,486.53,486.5,486.5,486.6,338,1000.0,-10.139999999990778,-0.010139999999990778,stop,False
