strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason,secondary_fill
Round-Number,AMD,2022-06-02,short,2022-06-02T10:43:00,2022-06-02T10:46:00,104.8,105.1,105.1,100.0,1133,1000.0,-339.8999999999968,-0.3398999999999968,stop,True
Round-Number,ROKU,2022-06-02,short,2022-06-02T11:12:00,2022-06-02T11:14:00,94.84,95.1,95.1,90.0,123,1000.0,-31.97999999999888,-0.031979999999998884,stop,False
Round-Number,DIS,2022-06-02,short,2022-06-02T12:31:00,2022-06-02T13:03:00,109.77,110.1,110.1,105.0,166,1000.0,-54.77999999999972,-0.05477999999999972,stop,True
Round-Number,MU,2022-06-03,short,2022-06-03T09:50:00,2022-06-03T09:54:00,69.95,70.1,70.1,65.0,2256,1000.0,-338.39999999998076,-0.33839999999998077,stop,False
Round-Number,ROKU,2022-06-06,long,2022-06-06T10:40:00,2022-06-06T10:53:00,90.04,89.9,89.9,95.0,282,1000.0,-39.48000000000016,-0.03948000000000016,stop,False
Round-Number,MU,2022-06-06,long,2022-06-06T12:34:00,2022-06-06T15:55:00,70.22,70.48,69.9,75.0,148,1000.0,38.48000000000076,0.03848000000000076,session_close,True
Round-Number,AMD,2022-06-06,short,2022-06-06T13:25:00,2022-06-06T13:26:00,104.99,105.1,105.1,100.0,503,1000.0,-55.329999999999714,-0.05532999999999971,stop,False
Round-Number,QCOM,2022-06-07,short,2022-06-07T09:54:00,2022-06-07T10:28:00,139.79,140.1,140.1,135.0,178,1000.0,-55.180000000000405,-0.0551800000000004,stop,True
Round-Number,AMD,2022-06-07,short,2022-06-07T10:03:00,2022-06-07T10:05:00,104.88,105.1,105.1,100.0,1926,1000.0,-423.7199999999978,-0.4237199999999978,stop,True
Round-Number,QCOM,2022-06-08,long,2022-06-08T09:40:00,2022-06-08T09:41:00,140.21,139.9,139.9,145.0,244,1000.0,-75.64000000000055,-0.07564000000000055,stop,False
Round-Number,MU,2022-06-08,long,2022-06-08T10:07:00,2022-06-08T10:10:00,70.05,69.9,69.9,75.0,314,1000.0,-47.09999999999732,-0.047099999999997325,stop,False
Round-Number,NKE,2022-06-09,long,2022-06-09T11:38:00,2022-06-09T12:12:00,120.21,119.9,119.9,125.0,48,1000.0,-14.879999999999427,-0.014879999999999427,stop,True
Round-Number,DIS,2022-06-09,short,2022-06-09T13:55:00,2022-06-09T15:55:00,104.89,103.48,105.1,100.0,118,1000.0,166.3799999999996,0.16637999999999958,session_close,True
Round-Number,MU,2022-06-10,long,2022-06-10T09:40:00,2022-06-10T09:43:00,65.12,64.9,64.9,70.0,600,1000.0,-131.99999999999932,-0.1319999999999993,stop,False
Round-Number,QCOM,2022-06-10,short,2022-06-10T09:41:00,2022-06-10T09:42:00,134.97,135.1,135.1,130.0,744,1000.0,-96.71999999999662,-0.09671999999999661,stop,False
Round-Number,AAPL,2022-06-10,short,2022-06-10T09:45:00,2022-06-10T15:55:00,139.88,137.58,140.1,135.0,2401,1000.0,5522.299999999959,5.52229999999996,session_close,False
Round-Number,ORCL,2022-06-13,long,2022-06-13T10:13:00,2022-06-13T10:24:00,65.13,64.9,64.9,70.0,370,1000.0,-85.09999999999621,-0.08509999999999622,stop,False
