date,time_et_or_event,equity
2026-01-16,09:16:00,123366.36
2026-01-16,09:44:00,124731.43
2026-01-16,10:57:00,124515.22
2026-01-16,17:43:00,125143.85
2026-01-16,19:41:00,124574.97
2026-01-16,19:49:00,124450.35
2026-01-16,19:58:00,124228.63
2026-01-20,05:49:00,124723.06
2026-01-20,07:41:00,124332.7
2026-01-20,09:00:00,123511.8
2026-01-20,13:57:00,123792.13
2026-01-20,18:43:00,121894.37
2026-01-20,19:28:00,122775.1
2026-01-20,19:40:00,122293.01
2026-01-21,08:13:00,156926.24
2026-01-21,09:20:00,156988.89
2026-01-21,09:36:00,154646.75
2026-01-21,11:00:00,155296.02
2026-01-21,11:04:00,155707.67
2026-01-21,11:57:00,155707.67
2026-01-21,11:58:00,153523.49
2026-01-21,14:28:00,153692.07
2026-01-21,14:52:00,154291.83
2026-01-21,16:10:00,154786.87
2026-01-21,16:22:00,155019.62
2026-01-21,17:34:00,155813.31
2026-01-21,17:43:00,155607.49
2026-01-21,18:49:00,156671.02
2026-01-21,19:58:00,156372.3
2026-01-22,11:17:00,157694.55
2026-01-22,11:30:00,158901.42
2026-01-22,16:48:00,159247.34
2026-01-22,19:25:00,158919.79
2026-01-22,19:44:00,159317.5
2026-01-23,09:51:00,160582.49
2026-01-23,10:36:00,161257.72
2026-01-23,11:51:00,160722.11
2026-01-23,17:45:00,160828.52
2026-01-26,06:14:00,161630.24
2026-01-26,06:57:00,161828.16
2026-01-26,09:02:00,162832.95
2026-01-26,18:17:00,163224.35
2026-01-26,19:50:00,162776.14
2026-01-27,08:21:00,161447.67
2026-01-27,08:32:00,178340.91
2026-01-27,11:10:00,179348.13
2026-01-27,15:12:00,178036.25
2026-01-27,17:10:00,179489.11
2026-01-27,18:01:00,179196.18
2026-01-28,05:33:00,179080.32
2026-01-28,06:04:00,178737.33
2026-01-28,07:48:00,181782.3
2026-01-28,08:02:00,194170.4
2026-01-28,12:52:00,192858.52
2026-01-28,13:40:00,193752.97
2026-01-28,16:38:00,192972.0
2026-01-28,16:48:00,193571.0
2026-01-28,18:36:00,191792.94
2026-01-28,19:34:00,191435.47
2026-01-29,11:06:00,191310.18
2026-01-29,11:26:00,191635.0
2026-01-30,06:33:00,193077.28
2026-01-30,06:58:00,192722.46
2026-01-30,07:16:00,191670.22
2026-01-30,17:11:00,193127.19
2026-01-30,17:56:00,192823.24
2026-01-30,19:35:00,191511.74
2026-02-02,13:43:00,191286.42
2026-02-02,13:54:00,191762.21
2026-02-02,14:27:00,191361.66
2026-02-02,14:38:00,191880.18
2026-02-02,14:53:00,192258.6
2026-02-02,14:57:00,193044.28
2026-02-02,15:11:00,195532.21
2026-02-02,17:24:00,195865.97
2026-02-02,18:10:00,195548.67
2026-02-02,18:28:00,193553.67
2026-02-02,19:17:00,194158.6
2026-02-02,19:28:00,193654.81
2026-02-02,19:58:00,193147.15
2026-02-03,11:56:00,191568.25
2026-02-03,12:31:00,191838.25
2026-02-03,15:50:00,192379.62
2026-02-03,19:45:00,191873.92
2026-02-03,19:55:00,192094.66
2026-02-04,05:50:00,191970.4
2026-02-04,09:06:00,191740.59
2026-02-04,09:31:00,191309.62
2026-02-04,12:14:00,191106.49
2026-02-05,10:46:00,189300.74
2026-02-05,17:00:00,190055.33
2026-02-05,17:06:00,189930.21
2026-02-05,17:52:00,190591.85
2026-02-05,18:27:00,190708.63
2026-02-06,10:26:00,187264.98
2026-02-06,18:01:00,188137.35
2026-02-09,09:08:00,188687.24
2026-02-09,09:12:00,189099.49
2026-02-09,09:17:00,188209.26
2026-02-09,09:51:00,188455.06
2026-02-09,11:58:00,188183.5
2026-02-10,06:03:00,189473.62
2026-02-10,09:00:00,189595.76
2026-02-10,09:14:00,190126.11
2026-02-10,11:24:00,189875.17
2026-02-10,12:08:00,190068.59
2026-02-10,12:57:00,189943.92
2026-02-10,13:04:00,189988.15
2026-02-10,15:36:00,190186.26
2026-02-10,19:26:00,189699.57
2026-02-11,09:17:00,189260.04
2026-02-11,11:14:00,190756.53
2026-02-12,07:33:00,191287.03
2026-02-12,09:24:00,190992.83
2026-02-12,09:32:00,190867.1
2026-02-12,10:54:00,192425.73
2026-02-12,11:57:00,194519.26
2026-02-13,09:52:00,193668.39
2026-02-13,10:08:00,194091.89
2026-02-13,10:58:00,194091.89
2026-02-13,11:09:00,194508.41
2026-02-13,11:43:00,191628.87
2026-02-13,11:54:00,192159.97
2026-02-13,11:55:00,191842.77
2026-02-17,19:28:00,191269.42
2026-02-18,10:31:00,191685.19
2026-02-18,19:04:00,192063.64
2026-02-20,11:30:00,191464.52
2026-02-23,08:24:00,209362.03
2026-02-23,10:52:00,209021.19
2026-02-23,10:58:00,207897.04
2026-02-23,11:06:00,207343.4
2026-02-23,11:34:00,206592.37
2026-02-24,10:38:00,207223.8
2026-02-24,11:02:00,207654.83
2026-02-24,11:26:00,208028.89
2026-02-24,11:58:00,208639.57
2026-02-25,10:57:00,209021.61
2026-02-25,11:44:00,208841.89
2026-02-25,11:48:00,209050.98
2026-02-26,11:40:00,208856.05
2026-02-26,11:51:00,208968.72
2026-02-27,09:15:00,208766.23
2026-02-27,09:32:00,208941.33
2026-02-27,11:06:00,208777.32
2026-02-27,11:11:00,208050.83
2026-02-27,11:40:00,207084.58
2026-03-04,08:39:00,207441.71
2026-03-04,09:21:00,206832.51
2026-03-04,10:32:00,204369.62
2026-03-05,09:31:00,207499.81
2026-03-05,18:43:00,207374.81
2026-03-05,19:58:00,206161.26
2026-03-09,10:41:00,208091.09
2026-03-09,15:29:00,207920.32
2026-03-09,16:41:00,208606.63
2026-03-09,17:16:00,209001.48
2026-03-09,19:32:00,208491.89
2026-03-10,09:40:00,209690.67
2026-03-11,10:24:00,208128.2
2026-03-12,11:00:00,207210.03
2026-03-12,13:01:00,207519.53
2026-03-12,13:57:00,206660.76
2026-03-12,14:16:00,207116.5
2026-03-12,16:59:00,208089.81
2026-03-12,17:19:00,208622.51
2026-03-12,18:44:00,209267.15
2026-03-18,09:46:00,214194.29
2026-03-18,10:29:00,213958.22
2026-03-18,10:30:00,214397.67
2026-03-18,11:58:00,214290.35
2026-03-18,17:53:00,214894.76
2026-03-18,18:17:00,215705.53
2026-03-18,18:57:00,215783.15
2026-03-19,11:08:00,216294.6
2026-03-19,19:23:00,216428.19
2026-03-20,11:00:00,217422.38
2026-03-23,09:03:00,217811.75
2026-03-23,19:27:00,216483.28
2026-03-24,09:15:00,219151.31
2026-03-24,11:37:00,219145.36
2026-03-26,04:54:00,220385.84
2026-03-26,05:10:00,220260.59
2026-03-26,07:31:00,220708.76
2026-03-26,08:00:00,221001.9
2026-03-26,09:31:00,225426.79
2026-03-26,09:35:00,223702.44
2026-03-26,09:41:00,224552.44
2026-03-26,09:53:00,225491.19
2026-03-26,11:04:00,227676.3
2026-03-26,11:25:00,227773.73
2026-03-26,11:40:00,228556.81
2026-03-26,11:47:00,228774.12
2026-03-26,11:52:00,229704.53
2026-03-26,12:30:00,230085.33
2026-03-26,12:31:00,229403.6
2026-03-26,13:55:00,230328.12
2026-03-26,14:05:00,230729.43
2026-03-26,14:25:00,231541.48
2026-03-26,14:35:00,232764.12
2026-03-26,15:16:00,232638.86
2026-03-26,15:26:00,233250.43
2026-03-26,15:47:00,234004.51
2026-03-26,16:37:00,234588.54
2026-03-26,17:10:00,233455.59
2026-03-26,17:12:00,233761.86
2026-03-26,19:15:00,233965.76
2026-03-26,19:39:00,234456.27
2026-03-26,19:39:00,233321.59
2026-03-26,19:49:00,234130.61
2026-03-26,19:49:00,234379.91
2026-03-26,19:57:00,234379.91
2026-03-26,19:57:00,234379.91
2026-03-27,17:47:00,234917.91
2026-03-27,19:51:00,234282.76
2026-03-30,04:54:00,233321.2
2026-03-30,06:24:00,234750.95
2026-03-31,14:41:00,234150.95
2026-03-31,16:50:00,232942.26
2026-03-31,17:25:00,231726.05
2026-03-31,17:30:00,231601.06
2026-03-31,18:27:00,231476.06
2026-03-31,18:40:00,231139.2
2026-03-31,18:55:00,230083.15
2026-03-31,19:00:00,229481.26
2026-03-31,19:21:00,229849.78
2026-04-01,05:45:00,230723.14
2026-04-01,09:13:00,231138.86
2026-04-01,09:21:00,228281.13
2026-04-01,10:57:00,226694.79
2026-04-01,17:29:00,227063.31
2026-04-01,19:04:00,226667.65
2026-04-01,19:32:00,226343.47
2026-04-01,19:40:00,224832.89
2026-04-01,19:58:00,224060.16
2026-04-02,06:41:00,223804.92
2026-04-02,07:02:00,223403.61
2026-04-02,07:08:00,218403.75
2026-04-02,08:59:00,218777.75
2026-04-02,12:08:00,217907.62
2026-04-02,12:23:00,218690.26
2026-04-02,12:28:00,218997.93
2026-04-02,12:44:00,218726.55
2026-04-02,14:11:00,218042.74
2026-04-02,15:04:00,217450.02
2026-04-02,15:13:00,216774.98
2026-04-02,15:33:00,217029.78
2026-04-02,17:27:00,217232.57
2026-04-02,18:26:00,216792.58
2026-04-02,19:16:00,217073.9
2026-04-02,19:28:00,217409.88
2026-04-02,19:55:00,216571.42
2026-04-02,19:59:00,215990.06
2026-04-06,09:13:00,217799.02
2026-04-06,11:01:00,218221.8
2026-04-06,13:46:00,218403.79
2026-04-06,14:06:00,217915.52
2026-04-06,14:29:00,218149.17
2026-04-06,14:51:00,218399.17
2026-04-06,15:01:00,217965.76
2026-04-06,16:21:00,216421.06
2026-04-06,16:50:00,215765.11
2026-04-06,17:03:00,214814.7
2026-04-06,17:33:00,214690.24
2026-04-06,17:43:00,213742.56
2026-04-06,18:29:00,214365.82
2026-04-06,19:28:00,214151.05
2026-04-06,19:58:00,214151.05
2026-04-06,19:59:00,214151.05
2026-04-07,10:39:00,215330.3
2026-04-07,11:38:00,215857.12
2026-04-07,16:44:00,216370.93
2026-04-07,16:48:00,216807.41
2026-04-07,17:23:00,218124.62
2026-04-07,17:36:00,217340.23
2026-04-07,17:43:00,217561.8
2026-04-07,17:47:00,218223.83
2026-04-07,18:04:00,217783.19
2026-04-07,19:01:00,217657.81
2026-04-07,19:26:00,217841.43
2026-04-07,19:55:00,219746.95
2026-04-07,19:59:00,219793.66
2026-04-08,06:34:00,220359.11
2026-04-08,07:11:00,223177.57
2026-04-08,08:27:00,222741.41
2026-04-08,08:28:00,222316.72
2026-04-08,08:35:00,219342.48
2026-04-08,09:33:00,220397.47
2026-04-08,10:23:00,220175.44
2026-04-08,10:44:00,219949.38
2026-04-08,10:56:00,220250.23
2026-04-08,11:31:00,219826.58
2026-04-08,12:10:00,220647.11
2026-04-08,13:36:00,220941.4
2026-04-08,16:42:00,219502.49
2026-04-08,17:22:00,219197.99
2026-04-08,17:53:00,220088.15
2026-04-08,18:02:00,220297.76
2026-04-08,18:31:00,220172.76
2026-04-08,19:05:00,220845.82
2026-04-08,19:30:00,221194.97
2026-04-08,19:51:00,221194.97
2026-04-09,07:45:00,220821.56
2026-04-09,07:49:00,220567.71
2026-04-09,09:19:00,222617.31
2026-04-09,09:35:00,221535.87
2026-04-09,12:49:00,221221.48
2026-04-09,13:28:00,220719.62
2026-04-09,16:06:00,219378.24
2026-04-09,17:05:00,219253.5
2026-04-09,17:16:00,219128.5
2026-04-09,17:17:00,218707.57
2026-04-09,17:25:00,219424.13
2026-04-09,17:32:00,220099.52
2026-04-09,17:41:00,219491.46
2026-04-09,18:56:00,219759.67
2026-04-09,19:37:00,219634.44
2026-04-09,19:46:00,220927.5
2026-04-09,19:56:00,220705.06
2026-04-10,10:24:00,220875.66
2026-04-10,16:35:00,219935.78
2026-04-10,16:56:00,220594.16
2026-04-10,17:19:00,220077.14
2026-04-10,17:29:00,220277.4
2026-04-10,18:19:00,221071.67
2026-04-10,19:58:00,220510.57
2026-04-13,05:31:00,221728.85
2026-04-13,05:57:00,222208.36
2026-04-13,07:33:00,221962.58
2026-04-13,07:57:00,221150.68
2026-04-13,08:09:00,220540.0
2026-04-13,08:32:00,221373.41
2026-04-13,08:57:00,220822.11
2026-04-13,09:58:00,218947.18
2026-04-13,10:48:00,218598.09
2026-04-13,11:00:00,219003.18
2026-04-13,11:09:00,217928.78
2026-04-13,11:38:00,217115.43
2026-04-13,11:56:00,216990.43
2026-04-13,12:15:00,217179.71
2026-04-13,12:23:00,217378.68
2026-04-13,12:38:00,216637.96
2026-04-13,12:52:00,216513.64
2026-04-13,15:57:00,218456.96
2026-04-14,06:56:00,218330.29
2026-04-14,07:48:00,220361.93
2026-04-14,08:38:00,220360.69
2026-04-14,09:13:00,219999.36
2026-04-14,12:00:00,218860.28
2026-04-14,13:56:00,219598.75
2026-04-14,16:00:00,219142.76
2026-04-14,17:54:00,220006.95
2026-04-14,19:09:00,220314.83
2026-04-14,19:26:00,220035.51
2026-04-15,06:36:00,219826.52
2026-04-15,08:02:00,230547.83
2026-04-15,09:23:00,231015.58
2026-04-15,10:47:00,230734.08
2026-04-15,11:04:00,231301.87
2026-04-15,12:18:00,231888.81
2026-04-15,14:48:00,231685.32
2026-04-15,15:40:00,230948.08
2026-04-15,17:28:00,231282.43
2026-04-15,17:47:00,230693.35
2026-04-15,18:56:00,230899.68
2026-04-15,19:24:00,229723.63
2026-04-15,19:46:00,230473.62
2026-04-15,19:59:00,229807.81
2026-04-16,05:29:00,229682.81
2026-04-16,06:08:00,230884.94
2026-04-16,06:39:00,231782.14
2026-04-16,09:22:00,232557.31
2026-04-16,09:43:00,233734.33
2026-04-16,16:45:00,233218.58
2026-04-16,16:46:00,233564.3
2026-04-16,18:02:00,233274.37
2026-04-16,18:27:00,233149.18
2026-04-16,18:40:00,233324.07
2026-04-16,19:29:00,233831.64
2026-04-16,19:37:00,233424.13
2026-04-16,19:54:00,233971.73
2026-04-16,19:59:00,233602.57
2026-04-17,07:24:00,233457.99
2026-04-17,13:56:00,233189.21
2026-04-17,14:02:00,232778.3
2026-04-17,14:21:00,232313.43
2026-04-17,15:49:00,231077.09
2026-04-17,17:23:00,231273.88
2026-04-17,18:18:00,231554.69
2026-04-20,08:40:00,231524.24
2026-04-21,05:02:00,231595.87
2026-04-21,09:23:00,230866.97
2026-04-21,09:30:00,232229.86
2026-04-21,09:44:00,231002.76
2026-04-21,11:18:00,231771.79
2026-04-21,11:23:00,231513.32
2026-04-21,11:30:00,231347.06
2026-04-21,11:43:00,230774.05
2026-04-21,11:43:00,231526.37
2026-04-21,11:51:00,231400.78
2026-04-21,11:53:00,230435.45
2026-04-21,12:02:00,230191.96
2026-04-21,12:21:00,229946.77
2026-04-21,12:36:00,230365.03
2026-04-21,12:44:00,230210.32
2026-04-21,12:50:00,229841.09
2026-04-21,13:01:00,231404.62
2026-04-21,13:17:00,231757.89
2026-04-21,13:32:00,231469.52
2026-04-21,13:46:00,231638.24
2026-04-21,14:05:00,231902.94
2026-04-21,14:55:00,231775.04
2026-04-21,15:21:00,232208.59
2026-04-21,16:20:00,232320.33
2026-04-21,16:22:00,231967.13
2026-04-21,16:39:00,232122.58
2026-04-21,17:11:00,232408.28
2026-04-21,17:52:00,233424.38
2026-04-21,18:23:00,233052.8
2026-04-21,18:34:00,232312.09
2026-04-21,19:15:00,232099.44
2026-04-21,19:42:00,232409.59
2026-04-21,19:53:00,231738.06
2026-04-22,07:00:00,231392.94
2026-04-22,08:11:00,230831.81
2026-04-22,09:05:00,231186.85
2026-04-22,09:22:00,230826.67
2026-04-22,09:25:00,230482.38
2026-04-22,09:46:00,227302.84
2026-04-22,11:08:00,227674.58
2026-04-22,11:10:00,227548.71
2026-04-22,11:23:00,227835.42
2026-04-22,12:39:00,228132.07
2026-04-22,16:40:00,228683.52
2026-04-23,13:50:00,229076.39
2026-04-23,19:58:00,228363.64
2026-04-24,04:56:00,229243.01
2026-04-24,07:02:00,230585.66
2026-04-24,07:11:00,229913.5
2026-04-24,08:56:00,229301.08
2026-04-24,09:30:00,230645.72
2026-04-24,10:24:00,230897.97
2026-04-24,13:04:00,230400.48
2026-04-24,14:51:00,229696.88
2026-04-24,15:28:00,230864.19
2026-04-24,15:48:00,230225.24
2026-04-24,16:19:00,230870.1
2026-04-27,06:17:00,231197.04
2026-04-27,07:48:00,231434.44
2026-04-27,09:08:00,231617.49
2026-04-27,12:38:00,231944.99
2026-04-27,14:35:00,231108.98
2026-04-27,14:45:00,231045.86
2026-04-28,04:56:00,231742.86
2026-04-28,05:13:00,232274.89
2026-04-28,05:21:00,232342.59
2026-04-28,05:40:00,232478.26
2026-04-28,05:46:00,233669.6
2026-04-28,06:21:00,232999.85
2026-04-28,06:38:00,234136.38
2026-04-28,07:17:00,233660.42
2026-04-28,07:45:00,233316.15
2026-04-28,08:14:00,232984.02
2026-04-28,08:20:00,232722.39
2026-04-28,08:50:00,231897.35
2026-04-28,09:04:00,232115.38
2026-04-28,09:25:00,232647.78
2026-04-28,09:25:00,232882.85
2026-04-28,11:57:00,232723.17
2026-04-28,12:31:00,232982.82
2026-04-28,12:34:00,233103.03
2026-04-28,13:22:00,233080.4
2026-04-28,14:38:00,233271.12
2026-04-28,15:38:00,233388.04
2026-04-28,15:57:00,232971.39
2026-04-28,15:59:00,232501.1
2026-04-28,18:00:00,234276.8
2026-04-28,18:25:00,233835.34
2026-04-28,18:31:00,233578.41
2026-04-28,18:32:00,233242.86
2026-04-28,18:51:00,233117.29
2026-04-28,19:39:00,232998.23
2026-04-29,04:54:00,232286.6
2026-04-29,05:28:00,232639.67
2026-04-29,05:37:00,233937.51
2026-04-29,06:07:00,234382.52
2026-04-29,07:00:00,238049.22
2026-04-29,07:16:00,238912.64
2026-04-29,07:28:00,241140.66
2026-04-29,08:15:00,241757.26
2026-04-29,08:26:00,242690.29
2026-04-29,09:16:00,243437.97
2026-04-29,11:08:00,242365.75
2026-04-29,11:52:00,242034.16
2026-04-29,12:44:00,243146.09
2026-04-29,13:06:00,243473.89
2026-04-29,13:10:00,244214.22
2026-04-29,13:16:00,244534.03
2026-04-29,13:27:00,245009.92
2026-04-29,13:46:00,245314.31
2026-04-29,14:12:00,245422.23
2026-04-29,14:34:00,245591.12
2026-04-29,14:43:00,245202.86
2026-04-29,14:52:00,241272.34
2026-04-29,15:26:00,241600.71
2026-04-29,15:29:00,241272.82
2026-04-29,16:03:00,242610.94
2026-04-29,16:48:00,242829.02
2026-04-29,16:53:00,243184.09
2026-04-29,18:06:00,243990.21
2026-04-29,18:49:00,244444.15
2026-04-29,18:52:00,244725.5
2026-04-29,19:25:00,244893.17
2026-04-29,19:39:00,245232.01
2026-04-29,19:51:00,245886.76
2026-04-29,19:58:00,245109.16
2026-04-30,04:00:00,244476.88
2026-04-30,05:07:00,245553.52
2026-04-30,06:01:00,245681.69
2026-04-30,06:27:00,250276.12
2026-04-30,08:30:00,249908.6
2026-04-30,08:57:00,249419.93
2026-04-30,12:51:00,250028.97
2026-04-30,14:25:00,250530.57
2026-04-30,16:25:00,251608.7
2026-04-30,17:37:00,250670.47
2026-04-30,17:50:00,250771.77
2026-04-30,17:51:00,250960.1
2026-04-30,18:54:00,250720.62
2026-04-30,19:02:00,250453.25
2026-04-30,19:40:00,251833.03
2026-05-01,04:54:00,250286.92
2026-05-01,05:45:00,249920.81
2026-05-01,05:45:00,250233.53
2026-05-01,05:47:00,251260.08
2026-05-01,08:56:00,250638.83
2026-05-01,09:04:00,250868.43
2026-05-01,09:22:00,250868.43
2026-05-01,09:36:00,250509.28
2026-05-01,11:52:00,250080.95
2026-05-01,12:31:00,250336.51
2026-05-01,13:23:00,249655.37
2026-05-01,13:25:00,249901.51
2026-05-01,14:41:00,249622.89
2026-05-01,15:05:00,249250.35
2026-05-01,15:22:00,249656.6
2026-05-01,15:36:00,248915.16
2026-05-01,15:37:00,249316.99
2026-05-01,16:22:00,245833.0
2026-05-01,16:39:00,246277.07
2026-05-01,16:43:00,246595.65
2026-05-01,16:54:00,246103.02
2026-05-01,17:37:00,245550.58
2026-05-01,18:03:00,245818.79
2026-05-01,18:29:00,244910.41
2026-05-01,19:02:00,244528.01
2026-05-01,19:22:00,243635.74
2026-05-01,19:46:00,242857.07
2026-05-04,05:21:00,242457.17
2026-05-04,06:56:00,242927.01
2026-05-04,07:13:00,242640.61
2026-05-04,07:23:00,243152.07
2026-05-04,08:34:00,243027.08
2026-05-04,09:05:00,241982.81
2026-05-04,09:32:00,243641.78
2026-05-04,11:11:00,244373.53
2026-05-04,12:17:00,244709.51
2026-05-04,12:26:00,245175.47
2026-05-04,12:41:00,244112.84
2026-05-04,13:16:00,243208.15
2026-05-04,14:14:00,243540.94
2026-05-04,14:17:00,243540.94
