strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason
ORB-5min,CRM,2020-01-02,long,2020-01-02T09:36:00,2020-01-02T14:51:00,164.57,166.22999999999996,163.74,166.22999999999996,5,500.0,8.29999999999984,0.01659999999999968,target
ORB-5min,DAL,2020-01-02,long,2020-01-02T09:41:00,2020-01-02T10:14:00,59.22,58.95,58.95,59.75999999999999,4,500.04150000000004,-1.079999999999984,-0.002159820734878973,stop
ORB-5min,AMD,2020-01-02,long,2020-01-02T09:50:00,2020-01-02T12:57:00,47.235,48.425,46.64,48.425,215,500.03610000000003,255.8499999999995,0.5116630579272167,target
ORB-5min,DIS,2020-01-02,long,2020-01-02T09:58:00,2020-01-02T15:55:00,146.65,148.04,145.25,149.45000000000002,2,501.31535,2.7799999999999727,0.005545411685478956,session_close
ORB-5min,ROKU,2020-01-02,short,2020-01-02T10:21:00,2020-01-02T12:02:00,134.5,136.28,136.28,130.94,4,501.32925000000006,-7.1200000000000045,-0.014202243336091009,stop
ORB-5min,ORCL,2020-01-02,long,2020-01-02T10:49:00,2020-01-02T15:55:00,53.59,53.89,53.24,54.290000000000006,4,501.29365000000007,1.1999999999999886,0.0023938065044310625,session_close
ORB-5min,SNAP,2020-01-02,short,2020-01-02T11:54:00,2020-01-02T15:55:00,16.51,16.755,16.78,15.970000000000002,36,501.29965000000004,-8.819999999999908,-0.01759426722121172,session_close
ORB-5min,INTC,2020-01-02,long,2020-01-02T12:04:00,2020-01-02T15:55:00,60.87,60.775,60.22,62.169999999999995,10,501.25555,-0.9499999999999886,-0.0018952408606747369,session_close
ORB-5min,TSLA,2020-01-02,long,2020-01-02T12:58:00,2020-01-02T15:55:00,428.24,430.18,424.42,435.88,2,501.2508,3.8799999999999955,0.007740636024920051,session_close
ORB-5min,QCOM,2020-01-02,short,2020-01-02T13:42:00,2020-01-02T15:55:00,88.18,88.55,89.15,86.24000000000001,5,501.27020000000005,-1.8499999999999517,-0.003690624337931821,session_close
ORB-5min,WFC,2020-01-03,short,2020-01-03T09:40:00,2020-01-03T11:36:00,52.97,53.35,53.35,52.209999999999994,39,501.26095000000004,-14.8200000000001,-0.029565438919588887,stop
ORB-5min,QCOM,2020-01-03,short,2020-01-03T10:01:00,2020-01-03T15:55:00,86.63,87.11,87.64,84.60999999999999,10,501.18685,-4.80000000000004,-0.009577266442645173,session_close
