strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason
Round-Number,QCOM,2022-08-10,long,2022-08-10T10:05:00,2022-08-10T10:18:00,145.27,144.9,144.9,150.0,2,499.06507499999884,-0.7400000000000091,-0.0014827725622755927,stop
Round-Number,ROKU,2022-08-10,long,2022-08-10T11:02:00,2022-08-10T11:10:00,80.19,79.9,79.9,85.0,4,499.0613749999988,-1.1599999999999682,-0.002324363411213643,stop
Round-Number,AMD,2022-08-12,long,2022-08-12T09:57:00,2022-08-12T10:00:00,100.12,99.9,99.9,105.0,11,499.0555749999988,-2.4199999999999875,-0.004849159334609163,stop
Round-Number,MU,2022-08-15,long,2022-08-15T09:34:00,2022-08-15T09:38:00,65.01,64.9,64.9,70.0,20,499.0434749999988,-2.1999999999999886,-0.004408433553810104,stop
Round-Number,AMD,2022-08-16,long,2022-08-16T09:48:00,2022-08-16T09:49:00,100.21,99.9,99.9,105.0,22,499.03247499999884,-6.819999999999737,-0.013666445254889982,stop
Round-Number,QCOM,2022-08-16,short,2022-08-16T10:47:00,2022-08-16T11:12:00,149.73,150.1,150.1,145.0,1,498.9983749999988,-0.37000000000000455,-0.0007414853805886751,stop
Round-Number,QCOM,2022-08-22,long,2022-08-22T09:46:00,2022-08-22T09:47:00,145.24,144.9,144.9,150.0,1,498.9965249999988,-0.3400000000000034,-0.0006813674704448176,stop
Round-Number,AMD,2022-08-25,long,2022-08-25T09:55:00,2022-08-25T15:55:00,95.17,96.98,94.9,100.0,19,498.99482499999885,34.39000000000004,0.06891855040781258,session_close
Round-Number,MU,2022-08-26,long,2022-08-26T09:49:00,2022-08-26T10:02:00,60.13,59.9,59.9,65.0,15,499.16677499999884,-3.4500000000000597,-0.0069115176986690825,stop
Round-Number,AMD,2022-08-29,long,2022-08-29T09:54:00,2022-08-29T10:00:00,90.24,89.9,89.9,95.0,23,499.14952499999885,-7.819999999999752,-0.015666648185230208,stop
Round-Number,MU,2022-09-01,long,2022-09-01T09:39:00,2022-09-01T10:02:00,55.12,54.9,54.9,60.0,18,499.1104249999988,-3.9599999999999795,-0.007934115982450154,stop
Round-Number,NVDA,2022-09-02,short,2022-09-02T10:17:00,2022-09-02T10:22:00,139.78,140.1,140.1,135.0,28,499.0906249999988,-8.959999999999809,-0.017952651384705594,stop
Round-Number,NVDA,2022-09-06,long,2022-09-06T09:41:00,2022-09-06T10:01:00,135.19,134.9,134.9,140.0,28,499.04582499999873,-8.119999999999777,-0.016271050859908102,stop
Round-Number,AMD,2022-09-06,short,2022-09-06T10:59:00,2022-09-06T11:41:00,79.85,80.1,80.1,75.0,13,499.00522499999875,-3.25,-0.00651295785530103,stop
Round-Number,DIS,2022-09-06,short,2022-09-06T10:59:00,2022-09-06T15:15:00,109.93,110.1,110.1,105.0,1,498.9889749999988,-0.1699999999999875,-0.00034068888996993956,stop
Round-Number,MU,2022-09-06,long,2022-09-06T14:38:00,2022-09-06T15:55:00,55.25,55.22,54.9,60.0,2,498.9881249999988,-0.060000000000002274,-0.000120243342464317,session_close
