strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason
ORB-5min,INTC,2022-11-30,short,2022-11-30T09:53:00,2022-11-30T13:59:00,28.465,28.86,28.86,27.675,2531,1000.0,-999.7449999999989,-0.9997449999999989,stop
ORB-5min,AAL,2022-11-30,short,2022-11-30T10:02:00,2022-11-30T13:58:00,13.98,14.19,14.19,13.560000000000002,848,1000.0,-178.07999999999922,-0.1780799999999992,stop
ORB-5min,TSLA,2022-11-30,long,2022-11-30T10:30:00,2022-11-30T11:15:00,184.74,182.41,182.41,189.40000000000003,429,1000.0,-999.5700000000054,-0.9995700000000054,stop
ORB-5min,SNAP,2022-11-30,short,2022-11-30T10:47:00,2022-11-30T13:57:00,9.725,9.89,9.89,9.394999999999998,569,1000.0,-93.88500000000053,-0.09388500000000054,stop
ORB-5min,AVGO,2022-11-30,short,2022-11-30T10:57:00,2022-11-30T13:30:00,520.7,524.11,524.11,513.8800000000001,75,1000.0,-255.7499999999976,-0.2557499999999976,stop
ORB-5min,PLTR,2022-11-30,short,2022-11-30T12:08:00,2022-11-30T13:38:00,7.07,7.16,7.16,6.890000000000001,620,1000.0,-55.79999999999991,-0.05579999999999991,stop
ORB-5min,DAL,2022-11-30,long,2022-11-30T13:32:00,2022-11-30T15:03:00,34.65,35.15,34.4,35.15,192,1000.0,96.0,0.096,target
ORB-5min,ADBE,2022-12-01,long,2022-12-01T10:01:00,2022-12-01T10:12:00,349.12,346.775,346.775,353.81000000000006,374,1000.0,-877.0300000000102,-0.8770300000000102,stop
ORB-5min,NFLX,2022-12-01,long,2022-12-01T10:04:00,2022-12-01T15:55:00,319.0,317.38,303.03,350.94000000000005,62,1000.0,-100.44000000000028,-0.10044000000000028,session_close
ORB-5min,F,2022-12-01,long,2022-12-01T10:04:00,2022-12-01T13:33:00,14.3,14.045,14.045,14.810000000000002,2559,1000.0,-652.545000000002,-0.652545000000002,stop
ORB-5min,TSLA,2022-12-01,short,2022-12-01T10:12:00,2022-12-01T15:55:00,194.39,194.49,198.0,187.16999999999996,277,1000.0,-27.7000000000063,-0.0277000000000063,session_close
ORB-5min,NVDA,2022-12-02,short,2022-12-02T09:56:00,2022-12-02T14:57:00,165.48,168.05,168.05,160.33999999999995,389,1000.0,-999.7300000000084,-0.9997300000000084,stop
ORB-5min,META,2022-12-02,long,2022-12-02T09:56:00,2022-12-02T15:55:00,120.01,123.33,117.61,124.81000000000002,416,1000.0,1381.1199999999972,1.3811199999999972,session_close
ORB-5min,NFLX,2022-12-02,long,2022-12-02T10:00:00,2022-12-02T15:55:00,316.95,320.2,310.0,330.84999999999997,143,1000.0,464.75,0.46475,session_close
ORB-5min,CSCO,2022-12-02,short,2022-12-02T10:05:00,2022-12-02T11:30:00,49.04,49.35,49.35,48.419999999999995,953,1000.0,-295.43000000000217,-0.2954300000000022,stop
ORB-5min,DIS,2022-12-02,long,2022-12-02T10:17:00,2022-12-02T15:55:00,98.54,99.35,97.25,101.12000000000002,267,1000.0,216.2699999999968,0.2162699999999968,session_close
ORB-5min,TSLA,2022-12-05,short,2022-12-05T09:52:00,2022-12-05T15:55:00,186.02,182.17,190.47,177.12000000000003,224,1000.0,862.4000000000051,0.862400000000005,session_close
ORB-5min,F,2022-12-05,short,2022-12-05T09:53:00,2022-12-05T15:55:00,13.625,13.385,13.77,13.335,1590,1000.0,381.60000000000036,0.3816000000000004,session_close
ORB-5min,AVGO,2022-12-05,short,2022-12-05T10:00:00,2022-12-05T13:57:00,535.84,528.5400000000001,539.49,528.5400000000001,112,1000.0,817.5999999999949,0.8175999999999949,target
ORB-5min,CSCO,2022-12-05,short,2022-12-05T10:00:00,2022-12-05T15:55:00,49.36,49.355,49.635,48.81,693,1000.0,3.4650000000017727,0.0034650000000017727,session_close
ORB-5min,AAPL,2022-12-05,long,2022-12-05T10:01:00,2022-12-05T11:14:00,149.52,147.5,147.5,153.56000000000003,495,1000.0,-999.9000000000051,-0.9999000000000051,stop
ORB-5min,ORCL,2022-12-05,short,2022-12-05T10:01:00,2022-12-05T14:31:00,81.48,79.80000000000003,82.32,79.80000000000003,651,1000.0,1093.679999999986,1.093679999999986,target
ORB-5min,WFC,2022-12-05,short,2022-12-05T10:01:00,2022-12-05T15:55:00,45.065,43.7,45.79,43.614999999999995,1353,1000.0,1846.844999999993,1.846844999999993,session_close
ORB-5min,NKE,2022-12-05,short,2022-12-05T10:01:00,2022-12-05T15:55:00,109.56,109.655,111.09,106.5,171,1000.0,-16.244999999999806,-0.016244999999999805,session_close
ORB-5min,META,2022-12-05,long,2022-12-05T10:11:00,2022-12-05T13:03:00,124.14,121.76,121.76,128.89999999999998,420,1000.0,-999.5999999999981,-0.999599999999998,stop
ORB-5min,AAL,2022-12-05,long,2022-12-05T10:14:00,2022-12-05T15:55:00,14.015,14.12,13.82,14.405000000000001,882,1000.0,92.6099999999988,0.0926099999999988,session_close
ORB-5min,DIS,2022-12-05,short,2022-12-05T10:37:00,2022-12-05T13:59:00,97.87,96.21000000000001,98.7,96.21000000000001,289,1000.0,479.739999999999,0.479739999999999,target
ORB-5min,NFLX,2022-12-05,long,2022-12-05T10:42:00,2022-12-05T11:36:00,321.13,316.07,316.07,331.25,197,1000.0,-996.8200000000004,-0.9968200000000004,stop
ORB-5min,INTC,2022-12-05,short,2022-12-05T11:32:00,2022-12-05T15:55:00,29.27,29.125,29.54,28.73,1544,1000.0,223.87999999999934,0.22387999999999933,session_close
ORB-5min,BAC,2022-12-06,short,2022-12-06T09:40:00,2022-12-06T09:42:00,34.34,33.670000000000016,34.675,33.670000000000016,2985,1000.0,1999.9499999999628,1.9999499999999628,target
ORB-5min,SNAP,2022-12-06,short,2022-12-06T09:47:00,2022-12-06T15:55:00,9.435,9.445,10.09,8.125000000000002,1526,1000.0,-15.259999999999675,-0.015259999999999675,session_close
ORB-5min,SOFI,2022-12-06,short,2022-12-06T09:58:00,2022-12-06T15:55:00,4.41,4.31,4.55,4.130000000000001,4765,1000.0,476.50000000000256,0.47650000000000253,session_close
ORB-5min,INTC,2022-12-06,short,2022-12-06T10:01:00,2022-12-06T15:55:00,28.865,28.595,29.305,27.984999999999996,1452,1000.0,392.0399999999994,0.3920399999999994,session_close
ORB-5min,ADBE,2022-12-06,short,2022-12-06T10:04:00,2022-12-06T15:55:00,330.88,331.49,334.39,323.86,146,1000.0,-89.06000000000199,-0.089060000000002,session_close
ORB-5min,AAL,2022-12-06,short,2022-12-06T10:09:00,2022-12-06T15:23:00,14.025,14.245,14.245,13.585000000000003,838,1000.0,-184.35999999999905,-0.18435999999999905,stop
ORB-5min,F,2022-12-07,long,2022-12-07T09:40:00,2022-12-07T13:56:00,13.325,13.165,13.165,13.645,2291,1000.0,-366.56000000000034,-0.36656000000000033,stop
ORB-5min,DAL,2022-12-07,short,2022-12-07T10:01:00,2022-12-07T15:55:00,34.78,34.325,35.63,33.08,376,1000.0,171.07999999999936,0.17107999999999937,session_close
ORB-5min,SNAP,2022-12-07,long,2022-12-07T10:54:00,2022-12-07T15:55:00,9.54,9.33,9.31,9.999999999999996,624,1000.0,-131.03999999999942,-0.13103999999999943,session_close
ORB-5min,ORCL,2022-12-08,short,2022-12-08T09:36:00,2022-12-08T09:53:00,78.77,79.18,79.18,77.94999999999997,333,1000.0,-136.5300000000036,-0.13653000000000362,stop
ORB-5min,DAL,2022-12-08,long,2022-12-08T09:44:00,2022-12-08T10:25:00,34.71,34.32,34.32,35.49,284,1000.0,-110.76000000000016,-0.11076000000000016,stop
ORB-5min,SNAP,2022-12-08,long,2022-12-08T10:01:00,2022-12-08T15:55:00,9.68,9.415,9.37,10.3,609,1000.0,-161.38500000000033,-0.16138500000000033,session_close
ORB-5min,CSCO,2022-12-08,long,2022-12-08T10:17:00,2022-12-08T15:55:00,48.95,48.955,48.64,49.57000000000001,901,1000.0,4.504999999995903,0.004504999999995903,session_close
ORB-5min,WFC,2022-12-09,long,2022-12-09T09:41:00,2022-12-09T15:55:00,42.74,42.565,42.26,43.70000000000001,721,1000.0,-126.17500000000308,-0.1261750000000031,session_close
ORB-5min,PLTR,2022-12-09,long,2022-12-09T09:42:00,2022-12-09T15:55:00,7.145,7.105,7.035,7.364999999999998,858,1000.0,-34.31999999999927,-0.03431999999999927,session_close
ORB-5min,CRM,2022-12-09,long,2022-12-09T10:05:00,2022-12-09T15:55:00,130.69,131.24,128.36,135.34999999999997,308,1000.0,169.4000000000035,0.1694000000000035,session_close
ORB-5min,ADBE,2022-12-09,long,2022-12-09T10:32:00,2022-12-09T15:55:00,332.94,330.68,328.79,341.23999999999995,105,1000.0,-237.29999999999905,-0.23729999999999904,session_close
ORB-5min,NVDA,2022-12-12,long,2022-12-12T10:12:00,2022-12-12T15:55:00,171.62,174.96,169.52,175.82,476,1000.0,1589.8400000000015,1.5898400000000015,session_close
ORB-5min,ROKU,2022-12-12,short,2022-12-12T10:15:00,2022-12-12T15:28:00,50.46,51.74,51.74,47.9,354,1000.0,-453.1200000000004,-0.4531200000000004,stop
ORB-5min,CRM,2022-12-12,long,2022-12-12T10:20:00,2022-12-12T15:55:00,132.81,132.71,131.12,136.19,353,1000.0,-35.29999999999799,-0.03529999999999799,session_close
ORB-5min,ADBE,2022-12-12,long,2022-12-12T10:29:00,2022-12-12T15:55:00,337.075,337.5,333.13,344.965,168,1000.0,71.40000000000191,0.0714000000000019,session_close
ORB-5min,INTC,2022-12-12,short,2022-12-12T10:32:00,2022-12-12T11:04:00,28.005,28.17,28.17,27.674999999999994,924,1000.0,-152.46000000000248,-0.15246000000000248,stop
ORB-5min,MSFT,2022-12-12,long,2022-12-12T10:36:00,2022-12-12T15:55:00,249.84,251.91,247.19,255.14000000000001,377,1000.0,780.3899999999974,0.7803899999999974,session_close
ORB-5min,AAPL,2022-12-12,short,2022-12-12T10:46:00,2022-12-12T14:40:00,141.24,143.0,143.0,137.72000000000003,568,1000.0,-999.6799999999948,-0.9996799999999948,stop
ORB-5min,BAC,2022-12-12,long,2022-12-12T10:54:00,2022-12-12T15:55:00,32.385,32.705,32.2,32.75499999999999,744,1000.0,238.0800000000002,0.2380800000000002,session_close
ORB-5min,AMD,2022-12-12,long,2022-12-12T11:03:00,2022-12-12T15:08:00,69.08,70.49999999999999,68.37,70.49999999999999,1408,1000.0,1999.3599999999824,1.9993599999999825,target
ORB-5min,QCOM,2022-12-12,long,2022-12-12T11:13:00,2022-12-12T15:55:00,119.19,120.93,116.07,125.43,320,1000.0,556.8000000000029,0.556800000000003,session_close
ORB-5min,F,2022-12-12,long,2022-12-12T11:16:00,2022-12-12T15:55:00,13.245,13.435,13.14,13.454999999999997,533,1000.0,101.27000000000068,0.10127000000000068,session_close
ORB-5min,CSCO,2022-12-12,short,2022-12-12T11:31:00,2022-12-12T13:49:00,48.52,48.8,48.8,47.960000000000015,588,1000.0,-164.6399999999965,-0.16463999999999648,stop
ORB-5min,DIS,2022-12-12,long,2022-12-12T12:05:00,2022-12-12T15:55:00,94.29,94.38,93.41,96.05000000000003,202,1000.0,18.17999999999782,0.01817999999999782,session_close
ORB-5min,DAL,2022-12-13,short,2022-12-13T09:46:00,2022-12-13T15:55:00,34.55,33.37,35.71,32.22999999999999,848,1000.0,1000.6399999999998,1.0006399999999998,session_close
ORB-5min,AVGO,2022-12-13,long,2022-12-13T10:00:00,2022-12-13T10:07:00,580.78,575.09,575.09,592.1599999999999,175,1000.0,-995.7499999999897,-0.9957499999999897,stop
ORB-5min,PLTR,2022-12-13,long,2022-12-13T10:19:00,2022-12-13T10:38:00,7.835,7.72,7.72,8.065000000000001,1071,1000.0,-123.16500000000023,-0.12316500000000023,stop
ORB-5min,META,2022-12-13,short,2022-12-13T11:12:00,2022-12-13T11:15:00,120.84,122.45,122.45,117.62,621,1000.0,-999.8099999999996,-0.9998099999999996,stop
ORB-5min,CRM,2022-12-14,long,2022-12-14T09:46:00,2022-12-14T14:02:00,135.84,134.78,134.78,137.96,328,1000.0,-347.68000000000075,-0.34768000000000077,stop
ORB-5min,MSFT,2022-12-14,long,2022-12-14T09:53:00,2022-12-14T14:02:00,259.55,256.9,256.9,264.8500000000001,377,1000.0,-999.0500000000129,-0.9990500000000129,stop
ORB-5min,AVGO,2022-12-14,long,2022-12-14T09:54:00,2022-12-14T14:34:00,578.66,568.55,568.55,598.88,98,1000.0,-990.7800000000013,-0.9907800000000013,stop
ORB-5min,F,2022-12-14,long,2022-12-14T09:54:00,2022-12-14T14:07:00,13.705,13.56,13.56,13.995,1156,1000.0,-167.6199999999995,-0.1676199999999995,stop
ORB-5min,ORCL,2022-12-14,long,2022-12-14T10:01:00,2022-12-14T14:35:00,81.96,80.8,80.8,84.27999999999999,862,1000.0,-999.9199999999971,-0.9999199999999971,stop
ORB-5min,DAL,2022-12-14,short,2022-12-14T10:04:00,2022-12-14T15:55:00,33.93,34.33,34.78,32.23,1112,1000.0,-444.7999999999984,-0.4447999999999984,session_close
ORB-5min,META,2022-12-14,long,2022-12-14T10:07:00,2022-12-14T15:55:00,121.42,121.62,119.37,125.52,487,1000.0,97.40000000000138,0.09740000000000139,session_close
ORB-5min,NVDA,2022-12-14,long,2022-12-14T10:08:00,2022-12-14T11:08:00,182.41,179.71,179.71,187.80999999999997,370,1000.0,-998.9999999999958,-0.9989999999999958,stop
ORB-5min,NKE,2022-12-14,short,2022-12-14T10:45:00,2022-12-14T14:34:00,112.83,110.67,113.91,110.67,457,1000.0,987.1199999999984,0.9871199999999984,target
ORB-5min,NFLX,2022-12-14,long,2022-12-14T10:48:00,2022-12-14T14:08:00,323.37,317.53,317.53,335.05000000000007,171,1000.0,-998.6400000000054,-0.9986400000000054,stop
ORB-5min,QCOM,2022-12-14,long,2022-12-14T10:50:00,2022-12-14T14:00:00,125.14,123.92,123.92,127.58,639,1000.0,-779.5799999999992,-0.7795799999999993,stop
ORB-5min,MSFT,2022-12-15,short,2022-12-15T10:00:00,2022-12-15T15:55:00,251.25,248.7,254.16,245.43,343,1000.0,874.650000000004,0.8746500000000039,session_close
ORB-5min,ROKU,2022-12-15,short,2022-12-15T10:00:00,2022-12-15T15:55:00,48.48,46.42,49.59,46.259999999999984,748,1000.0,1540.8799999999965,1.5408799999999965,session_close
ORB-5min,INTC,2022-12-15,short,2022-12-15T10:04:00,2022-12-15T15:55:00,27.365,27.135,28.0,26.094999999999995,1574,1000.0,362.0199999999951,0.36201999999999507,session_close
ORB-5min,META,2022-12-15,short,2022-12-15T10:06:00,2022-12-15T15:55:00,116.86,115.965,118.63,113.32000000000001,564,1000.0,504.77999999999776,0.5047799999999978,session_close
ORB-5min,NFLX,2022-12-15,short,2022-12-15T10:18:00,2022-12-15T15:55:00,296.095,290.0,303.39,281.5050000000001,137,1000.0,835.0150000000037,0.8350150000000037,session_close
ORB-5min,CSCO,2022-12-15,short,2022-12-15T10:31:00,2022-12-15T15:55:00,48.04,48.09,49.05,46.02,990,1000.0,-49.50000000000422,-0.04950000000000422,session_close
ORB-5min,MU,2022-12-15,short,2022-12-15T10:34:00,2022-12-15T15:55:00,52.73,52.01,53.72,50.74999999999999,702,1000.0,505.4399999999992,0.5054399999999992,session_close
ORB-5min,NKE,2022-12-15,short,2022-12-15T10:35:00,2022-12-15T15:55:00,108.52,108.37,109.61,106.33999999999999,663,1000.0,99.44999999999435,0.09944999999999435,session_close
ORB-5min,SOFI,2022-12-15,long,2022-12-15T15:09:00,2022-12-15T15:55:00,4.605,4.635,4.51,4.795000000000002,2213,1000.0,66.38999999999858,0.06638999999999858,session_close
ORB-5min,F,2022-12-16,short,2022-12-16T09:46:00,2022-12-16T14:33:00,12.59,12.169999999999998,12.8,12.169999999999998,3601,1000.0,1512.4200000000062,1.5124200000000063,target
ORB-5min,DAL,2022-12-16,long,2022-12-16T09:46:00,2022-12-16T10:12:00,33.65,33.13,33.13,34.68999999999999,485,1000.0,-252.19999999999806,-0.25219999999999804,stop
ORB-5min,AAL,2022-12-16,short,2022-12-16T10:10:00,2022-12-16T15:55:00,12.83,12.84,12.99,12.51,1280,1000.0,-12.799999999999727,-0.012799999999999727,session_close
ORB-5min,NFLX,2022-12-16,long,2022-12-16T10:18:00,2022-12-16T15:55:00,293.62,290.71,288.7,303.46000000000004,203,1000.0,-590.730000000005,-0.590730000000005,session_close
ORB-5min,SOFI,2022-12-16,long,2022-12-16T15:38:00,2022-12-16T15:55:00,4.66,4.655,4.58,4.82,2499,1000.0,-12.494999999999735,-0.012494999999999734,session_close
ORB-5min,CRM,2022-12-19,long,2022-12-19T09:40:00,2022-12-19T14:01:00,128.46,127.24,127.24,130.90000000000003,264,1000.0,-322.08000000000345,-0.3220800000000035,stop
ORB-5min,PLTR,2022-12-19,short,2022-12-19T09:40:00,2022-12-19T15:55:00,6.59,6.355,6.83,6.109999999999999,2137,1000.0,502.1949999999988,0.5021949999999988,session_close
