strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason
PDH-PDL-Breakout,BAC,2020-01-03,short,2020-01-03T10:01:00,2020-01-03T10:23:00,34.84,34.96,34.96,34.60000000000001,8333,1000.0,-999.9599999999787,-0.9999599999999786,stop
PDH-PDL-Breakout,ROKU,2020-01-03,long,2020-01-03T10:20:00,2020-01-03T14:20:00,137.43,136.64999999999998,136.64999999999998,138.99000000000007,951,1000.0,-741.7800000000282,-0.7417800000000282,stop
PDH-PDL-Breakout,TSLA,2020-01-03,long,2020-01-03T10:33:00,2020-01-03T10:39:00,450.27,448.98,448.98,452.8499999999999,775,1000.0,-999.7499999999718,-0.9997499999999718,stop
PDH-PDL-Breakout,F,2020-01-03,short,2020-01-03T13:40:00,2020-01-03T13:52:00,9.17,9.195,9.195,9.12,4505,1000.0,-112.6250000000016,-0.11262500000000161,stop
PDH-PDL-Breakout,DAL,2020-01-07,long,2020-01-07T09:37:00,2020-01-07T09:44:00,57.87,57.76,57.76,58.089999999999996,601,1000.0,-66.10999999999966,-0.06610999999999966,stop
PDH-PDL-Breakout,DIS,2020-01-09,long,2020-01-09T09:34:00,2020-01-09T09:40:00,146.52,146.25,146.25,147.06000000000003,274,1000.0,-73.9800000000028,-0.07398000000000281,stop
PDH-PDL-Breakout,CRM,2020-01-09,long,2020-01-09T09:35:00,2020-01-09T09:36:00,179.4,178.86999999999998,178.86999999999998,180.46000000000006,156,1000.0,-82.68000000000461,-0.08268000000000461,stop
PDH-PDL-Breakout,MU,2020-01-09,short,2020-01-09T10:07:00,2020-01-09T10:09:00,56.9,57.120000000000005,57.120000000000005,56.45999999999999,4134,1000.0,-909.4800000000247,-0.9094800000000247,stop
PDH-PDL-Breakout,AVGO,2020-01-09,short,2020-01-09T10:11:00,2020-01-09T10:12:00,307.13,307.21999999999997,307.21999999999997,306.95000000000005,519,1000.0,-46.70999999998702,-0.04670999999998702,stop
PDH-PDL-Breakout,F,2020-01-10,long,2020-01-10T09:52:00,2020-01-10T11:31:00,9.31,9.265,9.265,9.4,2803,1000.0,-126.1349999999998,-0.1261349999999998,stop
PDH-PDL-Breakout,MU,2020-01-10,short,2020-01-10T12:17:00,2020-01-10T12:38:00,56.46,56.57,56.57,56.24,2503,1000.0,-275.32999999999856,-0.2753299999999986,stop
PDH-PDL-Breakout,DAL,2020-01-14,long,2020-01-14T09:55:00,2020-01-14T09:56:00,61.9,61.839999999999996,61.839999999999996,62.02,1174,1000.0,-70.44000000000267,-0.07044000000000267,stop
PDH-PDL-Breakout,AAL,2020-01-14,long,2020-01-14T09:55:00,2020-01-14T09:58:00,28.01,28.270000000000007,27.88,28.270000000000007,1872,1000.0,486.7200000000096,0.4867200000000096,target
PDH-PDL-Breakout,BAC,2020-01-14,long,2020-01-14T10:20:00,2020-01-14T10:50:00,35.54,35.464999999999996,35.464999999999996,35.690000000000005,2032,1000.0,-152.40000000000578,-0.15240000000000578,stop
PDH-PDL-Breakout,WFC,2020-01-15,short,2020-01-15T09:33:00,2020-01-15T15:55:00,48.44,48.235,48.81,47.69999999999999,2702,1000.0,553.9099999999954,0.5539099999999955,session_close
PDH-PDL-Breakout,BAC,2020-01-15,short,2020-01-15T09:34:00,2020-01-15T09:36:00,34.41,34.64,34.64,33.94999999999999,4347,1000.0,-999.8100000000173,-0.9998100000000173,stop
PDH-PDL-Breakout,TSLA,2020-01-15,short,2020-01-15T09:43:00,2020-01-15T09:46:00,523.45,529.12,529.12,512.1100000000001,176,1000.0,-997.9199999999928,-0.9979199999999928,stop
PDH-PDL-Breakout,CSCO,2020-01-15,long,2020-01-15T09:56:00,2020-01-15T12:21:00,48.18,48.05,48.05,48.440000000000005,1357,1000.0,-176.41000000000346,-0.17641000000000345,stop
PDH-PDL-Breakout,DAL,2020-01-16,long,2020-01-16T09:34:00,2020-01-16T09:47:00,62.23,62.07,62.07,62.54999999999999,251,1000.0,-40.159999999999144,-0.04015999999999914,stop
PDH-PDL-Breakout,AMD,2020-01-16,long,2020-01-16T09:56:00,2020-01-16T10:08:00,49.755,50.25500000000002,49.504999999999995,50.25500000000002,3999,1000.0,1999.5000000000568,1.999500000000057,target
PDH-PDL-Breakout,TSLA,2020-01-16,short,2020-01-16T10:28:00,2020-01-16T10:33:00,498.15,499.79999999999995,499.79999999999995,494.85,606,1000.0,-999.8999999999862,-0.9998999999999862,stop
PDH-PDL-Breakout,F,2020-01-16,short,2020-01-16T14:33:00,2020-01-16T15:55:00,9.17,9.175,9.205,9.1,8361,1000.0,-41.80500000000654,-0.04180500000000654,session_close
PDH-PDL-Breakout,CSCO,2020-01-17,long,2020-01-17T10:00:00,2020-01-17T10:07:00,49.26,49.195,49.195,49.38999999999999,1889,1000.0,-122.7849999999957,-0.1227849999999957,stop
PDH-PDL-Breakout,SNAP,2020-01-17,long,2020-01-17T10:02:00,2020-01-17T10:40:00,19.105,19.264999999999997,19.025000000000002,19.264999999999997,3040,1000.0,486.39999999998963,0.4863999999999896,target
PDH-PDL-Breakout,F,2020-01-17,short,2020-01-17T15:09:00,2020-01-17T15:55:00,9.145,9.145,9.174999999999999,9.085,7611,1000.0,0.0,0.0,session_close
PDH-PDL-Breakout,NKE,2020-01-22,long,2020-01-22T09:40:00,2020-01-22T09:46:00,105.43,105.26,105.26,105.77000000000001,326,1000.0,-55.420000000000556,-0.05542000000000056,stop
PDH-PDL-Breakout,NFLX,2020-01-22,short,2020-01-22T10:07:00,2020-01-22T10:17:00,327.35,327.88,327.88,326.2900000000001,1701,1000.0,-901.5299999999536,-0.9015299999999535,stop
PDH-PDL-Breakout,ADBE,2020-01-22,long,2020-01-22T10:20:00,2020-01-22T10:21:00,352.74,353.02,352.6,353.02,76,1000.0,21.279999999997926,0.021279999999997926,target
PDH-PDL-Breakout,TSLA,2020-01-22,long,2020-01-22T10:36:00,2020-01-22T11:23:00,577.13,585.89,572.75,585.89,228,1000.0,1997.279999999998,1.997279999999998,target
PDH-PDL-Breakout,CSCO,2020-01-22,long,2020-01-22T11:07:00,2020-01-22T11:16:00,49.315,49.269999999999996,49.269999999999996,49.405,393,1000.0,-17.68500000000067,-0.01768500000000067,stop
PDH-PDL-Breakout,SNAP,2020-01-23,short,2020-01-23T09:33:00,2020-01-23T09:58:00,19.05,19.235,19.235,18.680000000000003,1925,1000.0,-356.12499999999756,-0.3561249999999976,stop
PDH-PDL-Breakout,F,2020-01-23,short,2020-01-23T09:33:00,2020-01-23T09:37:00,9.085,8.955000000000002,9.15,8.955000000000002,4839,1000.0,629.0699999999952,0.6290699999999951,target
PDH-PDL-Breakout,BAC,2020-01-23,short,2020-01-23T09:33:00,2020-01-23T13:51:00,33.98,34.120000000000005,34.120000000000005,33.69999999999998,4330,1000.0,-606.2000000000332,-0.6062000000000333,stop
PDH-PDL-Breakout,DIS,2020-01-23,short,2020-01-23T09:33:00,2020-01-23T11:33:00,142.85,141.32999999999996,143.61,141.32999999999996,519,1000.0,788.8800000000201,0.7888800000000201,target
PDH-PDL-Breakout,DAL,2020-01-23,short,2020-01-23T09:33:00,2020-01-23T09:57:00,58.67,59.11000000000001,59.11000000000001,57.78999999999999,767,1000.0,-337.4800000000037,-0.3374800000000037,stop
PDH-PDL-Breakout,NKE,2020-01-23,short,2020-01-23T09:51:00,2020-01-23T09:52:00,103.47,103.6,103.6,103.21000000000001,213,1000.0,-27.68999999999903,-0.02768999999999903,stop
PDH-PDL-Breakout,WFC,2020-01-23,short,2020-01-23T10:09:00,2020-01-23T10:17:00,48.08,48.01999999999998,48.11000000000001,48.01999999999998,2155,1000.0,129.30000000003554,0.12930000000003553,target
PDH-PDL-Breakout,ORCL,2020-01-24,long,2020-01-24T09:36:00,2020-01-24T09:53:00,55.08,55.0,55.0,55.239999999999995,178,1000.0,-14.239999999999696,-0.014239999999999696,stop
PDH-PDL-Breakout,CSCO,2020-01-24,long,2020-01-24T09:53:00,2020-01-24T09:54:00,49.22,49.269999999999996,49.195,49.269999999999996,792,1000.0,39.59999999999775,0.03959999999999775,target
PDH-PDL-Breakout,AAPL,2020-01-24,long,2020-01-24T09:56:00,2020-01-24T10:26:00,321.99,321.37,321.37,323.23,1612,1000.0,-999.4400000000073,-0.9994400000000073,stop
PDH-PDL-Breakout,AVGO,2020-01-24,long,2020-01-24T10:04:00,2020-01-24T10:09:00,327.55,328.22999999999996,327.21000000000004,328.22999999999996,336,1000.0,228.4799999999832,0.2284799999999832,target
PDH-PDL-Breakout,NFLX,2020-01-24,long,2020-01-24T10:22:00,2020-01-24T10:24:00,359.78,357.55,357.55,364.2399999999999,448,1000.0,-999.0399999999827,-0.9990399999999827,stop
PDH-PDL-Breakout,NKE,2020-01-24,short,2020-01-24T11:25:00,2020-01-24T11:29:00,102.57,102.63,102.63,102.44999999999999,55,1000.0,-3.300000000000125,-0.003300000000000125,stop
PDH-PDL-Breakout,TSLA,2020-01-24,short,2020-01-24T12:20:00,2020-01-24T12:21:00,555.49,556.89,556.89,552.69,714,1000.0,-999.5999999999838,-0.9995999999999837,stop
PDH-PDL-Breakout,DAL,2020-01-24,short,2020-01-24T14:14:00,2020-01-24T14:27:00,58.15,57.949999999999996,58.25,57.949999999999996,373,1000.0,74.60000000000106,0.07460000000000105,target
PDH-PDL-Breakout,SNAP,2020-01-28,long,2020-01-28T09:33:00,2020-01-28T09:35:00,18.99,18.830000000000002,18.830000000000002,19.30999999999999,963,1000.0,-154.07999999999672,-0.15407999999999672,stop
PDH-PDL-Breakout,AAPL,2020-01-28,long,2020-01-28T10:26:00,2020-01-28T10:50:00,313.59,315.0499999999999,312.86,315.0499999999999,1369,1000.0,1998.7399999998943,1.9987399999998943,target
PDH-PDL-Breakout,F,2020-01-28,long,2020-01-28T10:27:00,2020-01-28T11:03:00,8.96,8.915000000000001,8.915000000000001,9.05,5672,1000.0,-255.2399999999996,-0.25523999999999963,stop
PDH-PDL-Breakout,SNAP,2020-01-29,long,2020-01-29T09:33:00,2020-01-29T09:35:00,19.18,19.259999999999998,19.14,19.259999999999998,1900,1000.0,151.99999999999676,0.15199999999999675,target
PDH-PDL-Breakout,AVGO,2020-01-29,long,2020-01-29T09:48:00,2020-01-29T09:51:00,324.68,323.55,323.55,326.94,856,1000.0,-967.2799999999961,-0.9672799999999961,stop
PDH-PDL-Breakout,AMD,2020-01-29,short,2020-01-29T09:54:00,2020-01-29T11:34:00,46.92,46.17999999999999,47.290000000000006,46.17999999999999,2702,1000.0,1999.4800000000246,1.9994800000000246,target
PDH-PDL-Breakout,AAPL,2020-01-29,long,2020-01-29T10:33:00,2020-01-29T11:18:00,325.06,326.82,324.18,326.82,1136,1000.0,1999.3599999999897,1.9993599999999896,target
PDH-PDL-Breakout,DIS,2020-01-29,short,2020-01-29T15:05:00,2020-01-29T15:06:00,135.82,136.04000000000002,136.04000000000002,135.37999999999994,380,1000.0,-83.60000000001037,-0.08360000000001037,stop
PDH-PDL-Breakout,SNAP,2020-01-30,short,2020-01-30T09:33:00,2020-01-30T09:34:00,18.74,18.815,18.815,18.589999999999993,893,1000.0,-66.97500000000254,-0.06697500000000253,stop
