strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason
VWAP-Mean-Reversion,PLTR,2021-05-20,short,2021-05-20T15:15:00,2021-05-20T15:55:00,20.64,20.61,20.7489367283252,20.48243513530195,415,1000.0,12.450000000000472,0.012450000000000471,session_close
VWAP-Mean-Reversion,PLTR,2021-05-21,short,2021-05-21T09:51:00,2021-05-21T09:54:00,20.79,20.933262559507575,20.933262559507575,20.665487110001106,969,1000.0,-138.8214201628414,-0.1388214201628414,stop
VWAP-Mean-Reversion,INTC,2021-05-21,short,2021-05-21T09:57:00,2021-05-21T10:06:00,56.61,56.51086491722754,56.71029194614867,56.51086491722754,256,1000.0,25.37858118974873,0.025378581189748728,target
VWAP-Mean-Reversion,BAC,2021-05-24,short,2021-05-24T09:59:00,2021-05-24T10:05:00,42.565,42.44813070413875,42.667365149918496,42.44813070413875,227,1000.0,26.52933016050366,0.026529330160503663,target
VWAP-Mean-Reversion,NKE,2021-05-24,short,2021-05-24T10:02:00,2021-05-24T10:12:00,133.44,133.2685820416858,133.5729487650835,133.2685820416858,253,1000.0,43.368743453494716,0.043368743453494715,target
VWAP-Mean-Reversion,INTC,2021-05-24,short,2021-05-24T10:15:00,2021-05-24T10:17:00,56.82,56.92381600799883,56.92381600799883,56.63346287591225,418,1000.0,-43.39509134351101,-0.043395091343511015,stop
VWAP-Mean-Reversion,AVGO,2021-05-24,short,2021-05-24T14:24:00,2021-05-24T14:31:00,462.0,462.27002033115974,462.27002033115974,459.5621608997489,112,1000.0,-30.242277089891104,-0.030242277089891103,stop
VWAP-Mean-Reversion,CRM,2021-05-24,short,2021-05-24T14:40:00,2021-05-24T15:55:00,227.46,227.04,227.62870833081033,226.44989113884046,174,1000.0,73.08000000000277,0.07308000000000277,session_close
VWAP-Mean-Reversion,ADBE,2021-05-26,short,2021-05-26T09:46:00,2021-05-26T09:48:00,507.54,508.18145449263733,508.18145449263733,507.4444418035149,179,1000.0,-114.82035418207818,-0.11482035418207817,stop
VWAP-Mean-Reversion,NFLX,2021-05-26,short,2021-05-26T09:57:00,2021-05-26T09:58:00,502.41,502.67877860745864,502.67877860745864,501.9314561078142,87,1000.0,-23.38373884889944,-0.02338373884889944,stop
VWAP-Mean-Reversion,ORCL,2021-05-26,short,2021-05-26T10:20:00,2021-05-26T10:34:00,79.25,79.13863345828833,79.39911457800576,79.13863345828833,171,1000.0,19.043678632696412,0.019043678632696414,target
VWAP-Mean-Reversion,AAL,2021-05-26,short,2021-05-26T13:25:00,2021-05-26T15:13:00,23.775,23.888690202469057,23.888690202469057,23.57061093479897,250,1000.0,-28.42255061726462,-0.02842255061726462,stop
VWAP-Mean-Reversion,DAL,2021-05-26,short,2021-05-26T15:17:00,2021-05-26T15:45:00,47.43,47.54381012956841,47.54381012956841,47.21513313423308,62,1000.0,-7.056228033241652,-0.007056228033241652,stop
VWAP-Mean-Reversion,AVGO,2021-05-27,short,2021-05-27T09:55:00,2021-05-27T10:00:00,461.06,460.3611337194533,461.3483807094627,460.3611337194533,21,1000.0,14.67619189148121,0.01467619189148121,target
VWAP-Mean-Reversion,DIS,2021-05-27,short,2021-05-27T09:56:00,2021-05-27T10:00:00,177.58,177.29776292083227,177.7339315155266,177.29776292083227,67,1000.0,18.909884304238773,0.01890988430423877,target
VWAP-Mean-Reversion,F,2021-05-28,short,2021-05-28T09:50:00,2021-05-28T09:56:00,15.01,14.925994843274319,15.116939735858768,14.925994843274319,5661,1000.0,475.55319222407877,0.47555319222407877,target
VWAP-Mean-Reversion,DAL,2021-05-28,short,2021-05-28T09:57:00,2021-05-28T10:06:00,47.91,47.692328529338496,48.015463613020536,47.692328529338496,188,1000.0,40.92223648436203,0.04092223648436203,target
VWAP-Mean-Reversion,MU,2021-05-28,short,2021-05-28T11:25:00,2021-05-28T11:26:00,84.09,84.21459129427197,84.21459129427197,83.74444038264734,294,1000.0,-36.62984051595788,-0.03662984051595788,stop
VWAP-Mean-Reversion,INTC,2021-06-01,short,2021-06-01T09:47:00,2021-06-01T09:48:00,57.61,57.565453557610404,57.784518536519585,57.565453557610404,1142,1000.0,50.87203720891817,0.05087203720891817,target
VWAP-Mean-Reversion,F,2021-06-01,short,2021-06-01T14:42:00,2021-06-01T15:23:00,14.715,14.826990151065885,14.826990151065885,14.617105314495513,1320,1000.0,-147.826999406969,-0.147826999406969,stop
VWAP-Mean-Reversion,CSCO,2021-06-02,short,2021-06-02T09:49:00,2021-06-02T10:01:00,52.575,52.69998762398281,52.69998762398281,52.52054910816024,275,1000.0,-34.371596595271114,-0.034371596595271114,stop
VWAP-Mean-Reversion,AVGO,2021-06-04,short,2021-06-04T09:46:00,2021-06-04T09:47:00,472.105,472.3900463597967,472.3900463597967,471.5397431818092,17,1000.0,-4.845788116543815,-0.004845788116543816,stop
VWAP-Mean-Reversion,AMD,2021-06-04,short,2021-06-04T09:48:00,2021-06-04T09:50:00,81.17,81.27139670346162,81.27139670346162,81.03927738845852,1232,1000.0,-124.92073866471242,-0.12492073866471241,stop
VWAP-Mean-Reversion,ADBE,2021-06-07,short,2021-06-07T09:47:00,2021-06-07T09:48:00,504.53,504.0341081580772,504.99564249433377,504.0341081580772,23,1000.0,11.405512364224364,0.011405512364224364,target
VWAP-Mean-Reversion,CSCO,2021-06-07,short,2021-06-07T09:48:00,2021-06-07T09:54:00,54.325,54.25669129580046,54.445717036771974,54.25669129580046,384,1000.0,26.230542412625255,0.026230542412625256,target
VWAP-Mean-Reversion,INTC,2021-06-07,short,2021-06-07T09:59:00,2021-06-07T10:02:00,57.32,57.17371827861789,57.428574804878174,57.17371827861789,604,1000.0,88.35415971479426,0.08835415971479427,target
VWAP-Mean-Reversion,AMD,2021-06-07,short,2021-06-07T10:00:00,2021-06-07T10:06:00,81.45,81.56530686650878,81.56530686650878,81.26289621041074,969,1000.0,-111.73235364700241,-0.11173235364700242,stop
VWAP-Mean-Reversion,QCOM,2021-06-07,short,2021-06-07T15:35:00,2021-06-07T15:55:00,133.445,133.31,133.57594473554212,133.1863160512995,153,1000.0,20.65499999999861,0.02065499999999861,session_close
VWAP-Mean-Reversion,DAL,2021-06-08,short,2021-06-08T09:48:00,2021-06-08T09:51:00,46.99,46.86076630314837,47.24189220209231,46.86076630314837,282,1000.0,36.44390251216113,0.03644390251216113,target
VWAP-Mean-Reversion,ORCL,2021-06-09,short,2021-06-09T09:56:00,2021-06-09T09:57:00,84.6,84.57499523062441,84.86059955089283,84.57499523062441,368,1000.0,9.201755130215133,0.009201755130215133,target
VWAP-Mean-Reversion,MSFT,2021-06-09,short,2021-06-09T13:02:00,2021-06-09T13:04:00,255.21,255.32742876187496,255.32742876187496,254.33680775055518,588,1000.0,-69.0481119824691,-0.0690481119824691,stop
VWAP-Mean-Reversion,QCOM,2021-06-11,short,2021-06-11T10:10:00,2021-06-11T11:04:00,134.05,133.88601044413852,134.31405877625485,133.88601044413852,153,1000.0,25.090402046808123,0.02509040204680812,target
VWAP-Mean-Reversion,INTC,2021-06-11,short,2021-06-11T13:46:00,2021-06-11T13:56:00,57.58,57.71388725284582,57.71388725284582,57.34914035353311,1031,1000.0,-138.03775768404446,-0.13803775768404447,stop
VWAP-Mean-Reversion,NVDA,2021-06-14,short,2021-06-14T12:06:00,2021-06-14T12:07:00,715.63,716.0638630990717,716.0638630990717,711.8327615208013,307,1000.0,-133.19597141500776,-0.13319597141500777,stop
VWAP-Mean-Reversion,MSFT,2021-06-14,short,2021-06-14T13:50:00,2021-06-14T14:17:00,258.365,258.489885228798,258.489885228798,257.7115148421204,125,1000.0,-15.61065359975089,-0.01561065359975089,stop
VWAP-Mean-Reversion,CSCO,2021-06-15,short,2021-06-15T09:50:00,2021-06-15T09:51:00,54.195,54.18965950002017,54.36336521873009,54.18965950002017,279,1000.0,1.489999494372661,0.0014899994943726612,target
VWAP-Mean-Reversion,DIS,2021-06-15,short,2021-06-15T09:53:00,2021-06-15T09:58:00,178.39,178.336676316106,178.58195516607964,178.336676316106,242,1000.0,12.904331502342814,0.012904331502342813,target
VWAP-Mean-Reversion,AMD,2021-06-16,short,2021-06-16T09:46:00,2021-06-16T09:49:00,81.005,81.30979348860217,81.30979348860217,80.91536780900988,1846,1000.0,-562.6487799596098,-0.5626487799596098,stop
VWAP-Mean-Reversion,QCOM,2021-06-16,short,2021-06-16T09:46:00,2021-06-16T09:48:00,136.46,136.20627625395878,136.92982911174866,136.20627625395878,114,1000.0,28.924507048700377,0.028924507048700376,target
VWAP-Mean-Reversion,ADBE,2021-06-16,short,2021-06-16T09:57:00,2021-06-16T09:58:00,552.43,551.2676709092144,552.7568526386447,551.2676709092144,55,1000.0,63.92809999320434,0.06392809999320434,target
VWAP-Mean-Reversion,AVGO,2021-06-16,short,2021-06-16T10:02:00,2021-06-16T10:09:00,470.74,470.41566866267465,471.1657690960979,470.41566866267465,56,1000.0,18.162554890220235,0.018162554890220235,target
VWAP-Mean-Reversion,AAPL,2021-06-18,short,2021-06-18T09:50:00,2021-06-18T09:51:00,131.06,130.88621265232513,131.18615782220627,130.88621265232513,1702,1000.0,295.78606574263654,0.29578606574263655,target
VWAP-Mean-Reversion,MSFT,2021-06-18,short,2021-06-18T09:50:00,2021-06-18T09:51:00,260.32,260.02224858937933,260.4421652111946,260.02224858937933,1062,1000.0,316.21199807914377,0.31621199807914374,target
VWAP-Mean-Reversion,NFLX,2021-06-18,short,2021-06-18T10:00:00,2021-06-18T10:02:00,498.77,499.4310214693024,499.4310214693024,497.23431627173096,30,1000.0,-19.83064407907193,-0.01983064407907193,stop
VWAP-Mean-Reversion,TSLA,2021-06-18,short,2021-06-18T12:03:00,2021-06-18T12:04:00,618.89,618.9971433186531,618.9971433186531,615.5692125234185,1113,1000.0,-119.25051366093305,-0.11925051366093305,stop
VWAP-Mean-Reversion,WFC,2021-06-21,short,2021-06-21T13:51:00,2021-06-21T15:35:00,43.145,43.28318994344645,43.28318994344645,42.766476441745276,174,1000.0,-24.045050159682063,-0.024045050159682065,stop
VWAP-Mean-Reversion,CSCO,2021-06-22,short,2021-06-22T09:46:00,2021-06-22T09:52:00,53.19,53.18438341961133,53.30733821648367,53.18438341961133,363,1000.0,2.038818681086674,0.002038818681086674,target
VWAP-Mean-Reversion,AVGO,2021-06-22,short,2021-06-22T09:48:00,2021-06-22T09:49:00,463.64,463.34909901531154,464.191694969344,463.34909901531154,24,1000.0,6.981623632522769,0.00698162363252277,target
