strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason
VWAP-Mean-Reversion,CSCO,2020-01-02,short,2020-01-02T10:12:00,2020-01-02T10:15:00,48.12,48.02825449629595,48.25897925312063,48.02825449629595,4,500.0,0.36698201481618753,0.000733964029632375,target
VWAP-Mean-Reversion,WFC,2020-01-02,short,2020-01-02T10:55:00,2020-01-02T10:56:00,53.75,53.744909880838534,53.844909880838536,53.744909880838534,3,500.00183491007414,0.015270357484396868,3.054060289027391e-05,target
VWAP-Mean-Reversion,BAC,2020-01-02,short,2020-01-02T11:54:00,2020-01-02T12:20:00,35.485,35.58212827832331,35.58212827832331,35.48212827832331,31,500.00191126186155,-3.0109766280226324,-0.006021930237074075,stop
VWAP-Mean-Reversion,F,2020-01-02,short,2020-01-02T15:20:00,2020-01-02T15:55:00,9.295,9.385,9.395335096633078,9.23828721018391,98,499.9868563787214,-8.819999999999986,-0.01764046371914858,session_close
VWAP-Mean-Reversion,CSCO,2020-01-06,short,2020-01-06T10:32:00,2020-01-06T10:47:00,47.31,47.42514447741541,47.42514447741541,47.169562782647134,9,499.9427563787214,-1.036300296738652,-0.0020728379069735415,stop
VWAP-Mean-Reversion,WFC,2020-01-06,short,2020-01-06T10:33:00,2020-01-06T15:55:00,53.08,53.065,53.209591867102255,52.964814703650745,1,499.93757487723775,0.015000000000000568,3.0003745975052777e-05,session_close
VWAP-Mean-Reversion,AAL,2020-01-06,short,2020-01-06T11:50:00,2020-01-06T15:55:00,27.39,27.315,27.5058492898573,27.254946619254746,2,499.93764987723773,0.14999999999999858,0.00030003741473928167,session_close
VWAP-Mean-Reversion,ORCL,2020-01-07,short,2020-01-07T10:01:00,2020-01-07T10:10:00,53.94,53.81115783345517,54.05949634301179,53.81115783345517,8,499.9383998772377,1.0307373323586262,0.0020617286701956256,target
VWAP-Mean-Reversion,MSFT,2020-01-08,short,2020-01-08T10:00:00,2020-01-08T10:04:00,158.61,158.6016234363357,158.7016234363357,158.6016234363357,4,499.9435535638995,0.03350625465725443,6.702007540331627e-05,target
VWAP-Mean-Reversion,ORCL,2020-01-08,short,2020-01-08T10:14:00,2020-01-08T10:16:00,53.995,53.985689851423864,54.085689851423865,53.985689851423864,1,499.94372109517275,0.00931014857613377,1.8622393248062066e-05,target
VWAP-Mean-Reversion,AAPL,2020-01-09,short,2020-01-09T10:19:00,2020-01-09T10:39:00,308.53,308.6660260673793,308.6660260673793,307.863074356989,4,499.9437676459156,-0.54410426951722,-0.001088330937855757,stop
VWAP-Mean-Reversion,WFC,2020-01-10,short,2020-01-10T10:05:00,2020-01-10T10:25:00,52.73,52.86285745353696,52.86285745353696,52.69436988840828,5,499.941047124568,-0.6642872676848199,-0.0013287312004195218,stop
VWAP-Mean-Reversion,INTC,2020-01-13,short,2020-01-13T09:46:00,2020-01-13T09:54:00,59.22,59.33762095827427,59.33762095827427,59.18913505481744,19,499.93772568822953,-2.2347982072111847,-0.004470153165846193,stop
VWAP-Mean-Reversion,AAPL,2020-01-13,short,2020-01-13T09:59:00,2020-01-13T10:02:00,312.96,312.37503346629035,313.17743896884787,312.37503346629035,3,499.92655169719353,1.7548996011288978,0.003510314855594715,target
VWAP-Mean-Reversion,CSCO,2020-01-13,short,2020-01-13T10:10:00,2020-01-13T10:11:00,47.44,47.402356102867635,47.55881542598899,47.402356102867635,5,499.9353261951992,0.18821948566181135,0.00037648766910366576,target
VWAP-Mean-Reversion,ORCL,2020-01-13,short,2020-01-13T10:31:00,2020-01-13T10:37:00,54.645,54.52921129194661,54.76021746240818,54.52921129194661,4,499.93626729262746,0.4631548322135757,0.0009264277519247818,target
VWAP-Mean-Reversion,BAC,2020-01-13,short,2020-01-13T11:23:00,2020-01-13T11:24:00,34.805,34.80488793111195,34.90488793111195,34.80488793111195,45,499.9385830667885,0.005043099962271924,1.0087439003678977e-05,target
VWAP-Mean-Reversion,ORCL,2020-01-14,short,2020-01-14T09:57:00,2020-01-14T10:01:00,54.66,54.603966270423705,54.826973627989815,54.603966270423705,1,499.9386082822883,0.056033729576292046,0.00011208122086992894,target
