strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason
Round-Number,ORCL,2024-03-13,long,2024-03-13T12:31:00,2024-03-13T12:48:00,125.08,124.9,124.9,130.0,206,1000.0,-37.07999999999848,-0.037079999999998475,stop
Round-Number,CSCO,2024-03-14,long,2024-03-14T09:36:00,2024-03-14T09:49:00,50.16,49.9,49.9,55.0,330,1000.0,-85.79999999999934,-0.08579999999999935,stop
Round-Number,MU,2024-03-18,short,2024-03-18T09:45:00,2024-03-18T09:46:00,95.0,95.1,95.1,90.0,1905,1000.0,-190.49999999998917,-0.19049999999998918,stop
Round-Number,NKE,2024-03-20,short,2024-03-20T09:40:00,2024-03-20T09:48:00,99.76,100.1,100.1,95.0,104,1000.0,-35.35999999999888,-0.03535999999999888,stop
Round-Number,ROKU,2024-03-20,short,2024-03-20T09:48:00,2024-03-20T10:05:00,64.8,65.1,65.1,60.0,112,1000.0,-33.59999999999968,-0.03359999999999968,stop
Round-Number,ROKU,2024-03-21,short,2024-03-21T09:37:00,2024-03-21T10:26:00,64.89,65.1,65.1,60.0,130,1000.0,-27.299999999999187,-0.027299999999999186,stop
Round-Number,MU,2024-03-21,short,2024-03-21T09:47:00,2024-03-21T09:48:00,109.8,110.1,110.1,105.0,3333,1000.0,-999.8999999999905,-0.9998999999999906,stop
Round-Number,CSCO,2024-03-22,long,2024-03-22T09:53:00,2024-03-22T10:25:00,50.02,49.9,49.9,55.0,508,1000.0,-60.96000000000231,-0.06096000000000231,stop
Round-Number,MU,2024-03-25,short,2024-03-25T09:38:00,2024-03-25T09:39:00,114.96,115.1,115.1,110.0,7142,1000.0,-999.8800000000041,-0.9998800000000041,stop
Round-Number,MU,2024-03-26,short,2024-03-26T09:33:00,2024-03-26T09:34:00,119.77,120.1,120.1,115.0,3030,1000.0,-999.8999999999949,-0.9998999999999949,stop
Round-Number,ROKU,2024-03-27,short,2024-03-27T09:56:00,2024-03-27T13:52:00,64.74,65.1,65.1,60.0,71,1000.0,-25.55999999999996,-0.02555999999999996,stop
Round-Number,CSCO,2024-03-28,long,2024-03-28T09:55:00,2024-03-28T10:34:00,50.05,49.9,49.9,55.0,328,1000.0,-49.199999999999534,-0.049199999999999536,stop
Round-Number,MU,2024-04-04,short,2024-04-04T09:33:00,2024-04-04T09:34:00,129.87,130.1,130.1,125.0,4347,1000.0,-999.8099999999555,-0.9998099999999555,stop
Round-Number,MU,2024-04-08,long,2024-04-08T09:45:00,2024-04-08T09:46:00,125.04,124.9,124.9,130.0,1208,1000.0,-169.1200000000007,-0.1691200000000007,stop
Round-Number,NKE,2024-04-08,short,2024-04-08T09:54:00,2024-04-08T11:44:00,89.8,90.1,90.1,85.0,59,1000.0,-17.699999999999832,-0.017699999999999834,stop
Round-Number,MU,2024-04-09,short,2024-04-09T09:34:00,2024-04-09T09:40:00,124.825,125.1,125.1,120.0,1379,1000.0,-379.22499999998826,-0.37922499999998827,stop
Round-Number,MU,2024-04-12,short,2024-04-12T09:48:00,2024-04-12T09:52:00,124.76,125.1,125.1,120.0,700,1000.0,-237.99999999999244,-0.23799999999999244,stop
Round-Number,ROKU,2024-04-15,long,2024-04-15T09:34:00,2024-04-15T09:36:00,60.27,59.9,59.9,65.0,92,1000.0,-34.04000000000042,-0.03404000000000042,stop
Round-Number,DIS,2024-04-15,long,2024-04-15T09:35:00,2024-04-15T09:48:00,115.0,114.9,114.9,120.0,552,1000.0,-55.19999999999686,-0.05519999999999686,stop
