strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason,secondary_fill
ORB-Aligned-300Plus-MonSkip,NFLX,2024-07-09,long,2024-07-09T11:19:00,2024-07-09T13:32:00,694.81,688.31,688.31,707.81,153,1000.0,-994.5,-0.9945,stop,False
ORB-Aligned-300Plus-MonSkip,NFLX,2024-07-10,short,2024-07-10T09:52:00,2024-07-10T15:55:00,679.33,678.53,687.52,662.9500000000002,122,1000.0,97.60000000000832,0.09760000000000832,session_close,False
ORB-Aligned-300Plus-MonSkip,META,2024-07-10,long,2024-07-10T10:14:00,2024-07-10T10:47:00,534.09,530.45,530.45,541.37,274,1000.0,-997.3599999999963,-0.9973599999999962,stop,False
ORB-Aligned-300Plus-MonSkip,ADBE,2024-07-10,long,2024-07-10T13:22:00,2024-07-10T15:55:00,566.44,565.27,563.39,572.5400000000002,101,1000.0,-118.17000000000735,-0.11817000000000735,session_close,False
ORB-Aligned-300Plus-MonSkip,NFLX,2024-07-11,short,2024-07-11T10:06:00,2024-07-11T12:58:00,665.64,651.84,672.54,651.84,144,1000.0,1987.1999999999935,1.9871999999999934,target,False
ORB-Aligned-300Plus-MonSkip,AVGO,2024-07-11,short,2024-07-11T10:14:00,2024-07-11T15:55:00,1715.6,1708.72,1766.0,1614.7999999999997,19,1000.0,130.71999999999775,0.13071999999999775,session_close,False
ORB-Aligned-300Plus-MonSkip,ADBE,2024-07-11,short,2024-07-11T10:42:00,2024-07-11T11:11:00,562.44,564.33,564.33,558.6600000000001,336,1000.0,-635.0399999999954,-0.6350399999999954,stop,False
ORB-Aligned-300Plus-MonSkip,ADBE,2024-07-12,long,2024-07-12T10:00:00,2024-07-12T15:55:00,557.49,559.04,553.01,566.45,179,1000.0,277.44999999999186,0.27744999999999187,session_close,False
ORB-Aligned-300Plus-MonSkip,NFLX,2024-07-12,short,2024-07-12T12:12:00,2024-07-12T13:43:00,649.39,653.5,653.5,641.17,145,1000.0,-595.950000000002,-0.595950000000002,stop,False
ORB-Aligned-300Plus-MonSkip,AVGO,2024-07-12,short,2024-07-12T15:51:00,2024-07-12T15:55:00,1693.03,1698.77,1712.56,1653.97,51,1000.0,-292.74000000000046,-0.29274000000000044,session_close,False
ORB-Aligned-300Plus-MonSkip,MSFT,2024-07-16,short,2024-07-16T10:02:00,2024-07-16T15:55:00,449.6,449.59,454.31,440.18000000000006,212,1000.0,2.1200000000101227,0.0021200000000101225,session_close,False
ORB-Aligned-300Plus-MonSkip,NFLX,2024-07-16,short,2024-07-16T10:02:00,2024-07-16T15:55:00,654.82,656.87,662.7,639.0600000000001,126,1000.0,-258.29999999999427,-0.25829999999999426,session_close,False
ORB-Aligned-300Plus-MonSkip,ADBE,2024-07-16,short,2024-07-16T10:31:00,2024-07-16T11:08:00,563.16,566.85,566.85,555.7799999999999,83,1000.0,-306.27000000000453,-0.30627000000000454,stop,False
ORB-Aligned-300Plus-MonSkip,META,2024-07-17,short,2024-07-17T10:04:00,2024-07-17T15:55:00,470.91,461.81,479.17,454.39000000000004,121,1000.0,1101.1000000000026,1.1011000000000026,session_close,False
ORB-Aligned-300Plus-MonSkip,NFLX,2024-07-17,short,2024-07-17T10:06:00,2024-07-17T15:55:00,642.22,647.85,650.89,624.8800000000001,115,1000.0,-647.4499999999995,-0.6474499999999995,session_close,False
ORB-Aligned-300Plus-MonSkip,MSFT,2024-07-17,short,2024-07-17T10:53:00,2024-07-17T14:08:00,439.96,443.65,443.65,432.58,271,1000.0,-999.9899999999993,-0.9999899999999994,stop,False
ORB-Aligned-300Plus-MonSkip,ADBE,2024-07-18,short,2024-07-18T09:53:00,2024-07-18T15:55:00,560.48,558.43,564.89,551.6600000000001,177,1000.0,362.8500000000121,0.36285000000001205,session_close,False
ORB-Aligned-300Plus-MonSkip,META,2024-07-18,short,2024-07-18T10:28:00,2024-07-18T14:20:00,468.96,476.05,476.05,454.7799999999999,141,1000.0,-999.6900000000045,-0.9996900000000045,stop,False
ORB-Aligned-300Plus-MonSkip,MSFT,2024-07-18,short,2024-07-18T10:32:00,2024-07-18T15:55:00,437.86,440.59,444.59,424.4000000000001,148,1000.0,-404.0399999999943,-0.4040399999999943,session_close,False
ORB-Aligned-300Plus-MonSkip,NFLX,2024-07-18,short,2024-07-18T10:33:00,2024-07-18T15:55:00,646.99,642.79,656.6,627.77,104,1000.0,436.80000000000473,0.43680000000000474,session_close,False
ORB-Aligned-300Plus-MonSkip,META,2024-07-19,long,2024-07-19T10:07:00,2024-07-19T15:51:00,483.45,475.85,475.85,498.6499999999999,131,1000.0,-995.5999999999956,-0.9955999999999956,stop,False
ORB-Aligned-300Plus-MonSkip,ADBE,2024-07-23,short,2024-07-23T09:58:00,2024-07-23T10:49:00,555.0,550.8,557.1,550.8,123,1000.0,516.6000000000056,0.5166000000000056,target,False
