date,symbol,box_score,range_high_5d,range_low_5d,range_pct,range_position_pct,high_tests,low_tests,adr_util_today,vwap_dist_pct,sma_slope_pct,avg_daily_vol_5d,price,num_trades,total_pnl,best_trade_pnl,worst_trade_pnl,win_rate,avg_hold_minutes,exit_reasons,skip_reason
2026-03-04,SCHW,6.68,97.61,93.5,4.4,58.9,3,3,0.489,0.13,-2.03,4846133,95.92,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-05,PFE,7.67,27.67,26.2,5.61,17.7,2,3,0.492,0.45,0.55,28146673,26.46,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-05,PBR,7.4,17.34,16.46,5.35,28.4,2,3,0.401,0.23,2.61,28434438,16.71,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-05,VZ,6.49,51.41,49.23,4.43,66.5,3,3,0.622,0.05,3.28,18686007,50.68,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-05,SCHW,6.42,96.99,93.5,3.73,81.9,4,4,0.488,0.13,-2.17,5360784,96.36,1,160.0,160.0,160.0,1.0,60.0,midbox_target,
2026-03-05,CSCO,6.41,81.17,77.07,5.32,96.1,2,3,0.473,0.86,-0.18,11027337,81.01,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-05,GME,6.05,24.23,23.4,3.55,89.2,5,3,0.529,0.42,-0.46,2951598,24.14,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-05,KMI,5.93,34.24,32.94,3.95,82.3,4,2,0.587,0.64,2.81,9835316,34.01,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-09,KO,7.92,80.08,76.35,4.89,16.9,2,3,0.489,0.12,0.14,9394271,76.98,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-09,SCHW,7.81,96.84,92.27,4.95,9.6,3,2,0.573,0.63,-2.23,5252606,92.71,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-09,WBD,7.19,28.46,27.67,2.86,20.3,2,4,0.34,0.15,0.71,20972258,27.83,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-09,KMI,6.68,34.24,33.14,3.32,21.8,3,4,0.623,0.21,2.72,9454489,33.38,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-10,KMI,7.31,34.08,32.92,3.52,19.8,2,3,0.467,0.05,2.33,8933243,33.15,0,0.0,0.0,0.0,0.0,0.0,,
